name,address,international_phone_number,url,rating,reviews_count,language
"HQ - Milan, Segrate Rivoltana","Via Rivoltana, 2d, 20090 Segrate MI, Italia",+39 800 978 342,https://www.hq.com/en/brazil/sao-paulo/diadema?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,5.0,2.0,en
Studio Immobiliare B.T.S.,"Via Lombardia, 33, 20096 Pioltello MI, Italia",+39 02 9216 9401,https://immobiliarebts.com/,,,it
Affiliato Tecnocasa Studio Milano San Felice S.R.L.,"Piazza Centro Commerciale, 101, 20054 Segrate MI, Italia",+39 02 7030 0331,https://segrate1.tecnocasa.it/,4.4,8.0,it
Affiliato Tecnorete Revan S.R.L.,"Via Michelangelo Buonarroti, 23, 20063 Cernusco sul Naviglio MI, Italia",+39 02 0997 6922,https://cernuscosulnaviglio1.tecnorete.it/,5.0,37.0,fr
VGP Italy Srl,"Via Cassanese, 45, 20054 Segrate MI, Italia",,http://www.vgpparks.eu/en/,5.0,1.0,en
Immobiliare Nuova Lampedusa,"Via Privata Oslavia, 17, 20134 Milano MI, Italia",+39 02 215 0503,https://www.immobiliarenuovalampedusa.com/,,,it
Gabetti Agenzia di Pioltello,"Via Roma, 49, 20096 Pioltello MI, Italia",+39 02 9259 0494,https://www.gabetti.it/agenzia/pioltello,4.5,100.0,it
Affiliato Tecnorete Milano Lambrate S.R.L.,"Viale delle Rimembranze di Lambrate, 15, 20123 Milano MI, Italia",+39 02 8496 1200,https://milano39.tecnorete.it/,4.8,48.0,fr
Agenzia Immobiliare Tempocasa Milano - P.te Nuovo/Crescenzago,"Via Padova, 273, 20127 Milano MI, Italia",+39 02 8347 8607,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/297-milano-p-te-nuovocrescenzago,4.7,261.0,it
G&A real estate consulting services,"Via Basilicata, 15B, 20054 Segrate MI, Italia",+39 02 4651 3768,http://www.serviziconsulenzeimmobiliari.it/,,,it
Real Home Immobiliare,"Largo Oreste Murani, 4, 20133 Milano MI, Italia",+39 02 3675 5164,,4.9,14.0,it
C.A.S.e ImmobiliaRE,,+39 351 598 9234,https://www.case-immobiliare.it/,5.0,1.0,it
immobiliare case&terreni - lino campitelli,"Via F. Corridoni, 24, 20063 Cernusco sul Naviglio MI, Italia",+39 02 9214 7421,http://www.internetimmobili.it/,4.8,51.0,it
Erreuno Immobiliare,"Via Don Amati, 6/a, 20096 Pioltello MI, Italia",+39 02 9216 2273,http://erreuno.info/,4.4,5.0,it
Soluzioni Immobiliari Antonio da Bellonio,"V.le Umbria, 25, 20093 Cologno Monzese MI, Italia",+39 340 370 2957,http://dblhouse.datadeo.it/,5.0,4.0,it
Generalbrokers Srl Real Estate - Agenzia Immobiliare -,"Piazza Risorgimento, 1, 20063 Cernusco sul Naviglio MI, Italia",+39 02 923 8440,http://www.generalbrokers.com/,4.3,40.0,it
G&A real estate consulting services,"Residenza Mestieri, 1, 20054 Segrate MI, Italia",+39 02 4651 3768,http://www.serviziconsulenzeimmobiliari.it/,,,it
Недвижимость квартира Милан,"Via Papa Giovanni XXIII, 27, 20093 Cologno Monzese MI, Italia",,https://www.milanomosca.com/,5.0,1.0,it
Agenzia Immobiliare Tempoagency Assago,"Via Giacomo Matteotti, 10/E, Via dalla Chiesa, 5, 20057 Assago MI, Italia",+39 02 4651 1190,https://tempocasa.it/it/agenzie-immobiliari/milano/assago/1407-tempoagency-assago,5.0,16.0,it
Agenzia Immobiliare Tempoagency - Rozzano,"Via Roma, 55, 20089 Rozzano MI, Italia",+39 388 991 9324,https://tempocasa.it/it/agenzie-immobiliari/milano/rozzano/1431-tempoagency-rozzano,5.0,17.0,it
Assago Green Village,"Via Bazzana Inferiore, 2C, 20057 Assago MI, Italia",+39 02 4571 5991,https://www.assagogreenvillage.it/,4.6,125.0,it
Casando - Agenzia Immobiliare a Milano,"Via Roma, 31D, 20089 Rozzano MI, Italia",+39 346 704 2532,https://www.casando.it/,5.0,2.0,it
Agenzia Immobiliare Fondocasa Milano Missaglia,"Via Ettore Bugatti, 7, 20142 Milano MI, Italia",+39 02 3651 6580,https://www.fondocasa.it/index_minisito.php?id=853,4.9,49.0,it
Edilfimm S.r.l.,"Milanofiori Centro Direzionale Palazzo F, Scala 2, 20057 Assago MI, Italia",+39 02 825 3732,http://edilfimm.com/,4.5,8.0,it
Asset Immobiliare,"Via Eleonora Duse, 16, 20090 Buccinasco MI, Italia",+39 02 5964 5876,,5.0,29.0,it
Studiotara.it Agenzia Immobiliare,"Viale Lomellina, 23, 20090 Buccinasco MI, Italia",+39 334 233 4661,https://www.studiotara.it/,4.5,47.0,it
Agenzia Immobiliare Tempoagency - Milano/Famagosta,"Via Santa Rita da Cascia, 23, 20143 Milano MI, Italia",+39 389 760 4422,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/1437-tempoagency-milanofamagosta,4.9,67.0,it
AV Milano | Partner of L'IMMOBILIARE.COM - MILANO NAVIGLI,"Via Morimondo, 1, 20143 Milano MI, Italia",+39 392 107 8200,http://www.avmilano.com/,4.6,18.0,it
Immobiliare Dodici,"Via F.lli Rosselli, 10, 20090 Buccinasco MI, Italia",+39 349 238 4665,https://immobiliaredodici.com/,4.7,42.0,it
LBN IMMOBILIARE,"Via Emilia, 5/b, 20090 Buccinasco MI, Italia",+39 333 605 4228,https://lbnimmobiliare.it/,5.0,1.0,it
Agenzia Immobiliare Tempocasa Milano - Famagosta,"Via Ettore Ponti, 58, 20143 Milano MI, Italia",+39 02 8976 8520,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/616-milano-famagosta,4.7,235.0,it
A.C. CASA,"Via Roma, 2/a, 20057 Assago MI, Italia",+39 02 4570 8555,,,,it
Marco Tognolli Immobiliare,"Via Roggia Bartolomea, 7, 20057 Assago MI, Italia",+39 335 655 7866,https://www.marcotognolli.com/,,,it
HOMEISYOU | Agenzia Immobiliare,"Via Volturno, 2/C, 20090 Buccinasco MI, Italia",+39 347 295 9548,https://www.homeisyou.it/,5.0,15.0,it
Agenzia Immobiliare Professionecasa Buccinasco,"Via Emilia, 3, 20090 Buccinasco MI, Italia",+39 02 4570 1567,http://www.professionecasa.it/,4.8,101.0,it
Milano Living Buccinasco,"Via Vittorio Emanuele II, 1, 20090 Buccinasco MI, Italia",+39 02 4571 6372,http://milanoliving.it/,4.6,152.0,it
Affiliato Tecnocasa Mediassago S.A.S.,"Via Giacomo Matteotti, 10, 20090 Assago MI, Italia",+39 02 2506 0884,https://assago1.tecnocasa.it/,5.0,54.0,it
Immobiliare Rossin,"Via Vittorio Emanuele II, 1, 20090 Buccinasco MI, Italia",+39 02 4884 0013,http://www.immobiliarerossin.it/,4.3,84.0,it
AGENZIA IMMOBILIARE NAVIGLI - IMMOBILIARE 80 MILANO,"Corso S. Gottardo, 3, 20136 Milano MI, Italia",+39 02 3928 5904,http://www.immobiliare80milano.it/,4.9,122.0,it
Milano Living Real Estate,"Viale Lomellina, 10/6, 20090 Buccinasco MI, Italia",+39 02 8348 9027,https://milanolivingsrl.it/,4.6,5.0,it
Gabetti Immobiliare Santa Rita Famagosta Milano,"Via Santa Rita da Cascia, 23, 20143 Milano MI, Italia",+39 02 8915 1967,https://www.gabetti.it/agenzia/milano-santa-rita,4.9,148.0,it
Affitto Facile Milano,"Via delle Querce, 5, 20057 Assago MI, Italia",+39 351 575 1873,,,,it
A.G.Immobili - servizi immobiliari,"Piazza Giovanni Antonio Bazzi, 2, 20144 Milano MI, Italia",+39 02 4548 6533,http://www.agimmobili.it/,4.7,15.0,it
L'IMMOBILIARE.COM BUCCINASCO E CORSICO,"Viale Lombardia, 2, 20090 Buccinasco MI, Italia",+39 02 488 0196,http://www.buccinasco.limmobiliare.com/,4.1,10.0,it
Immobiliare De Stefano,"Via della Resistenza, 34, 20090 Buccinasco MI, Italia",+39 324 882 8400,https://www.instagram.com/immobiliare.destefano/,5.0,5.0,it
Agenzia Immobiliare Tempocasa Rozzano,"Via Roma, 37, 20089 Rozzano MI, Italia",+39 02 825 8957,https://tempocasa.it/it/agenzie-immobiliari/milano/rozzano/16-rozzano,4.8,245.0,it
Agenzia Immobiliare Piola Srl,"Via S. Giovanni sul Muro, 17, 20121 Milano MI, Italia",+39 342 508 0591,https://www.immobiliare.it/agenzie-immobiliari/232115/art-real-estate-milano/,4.9,321.0,it
Gabetti Buccinasco,"Viale Lomellina, 10/6, 20090 Buccinasco MI, Italia",+39 02 4547 9712,https://www.gabetti.it/agenzia/buccinasco,4.3,27.0,it
Aemme Servizi Studio Immobiliare,"Via Lorenzo Bartolini, 49, 20155 Milano MI, Italia",+39 02 4940 7435,http://www.aemmeservizi.net/,5.0,210.0,it
Agenzia Immobiliare Fondocasa Milano Cermenate,"Via Medeghino, 15, 20141 Milano MI, Italia",+39 02 4547 3312,https://shorturl.at/binoO,4.8,116.0,it
Linea Casa Buccinasco,"Via Emilia, 5/B, 20090 Buccinasco MI, Italia",+39 02 4571 3877,http://immobiliarelineacasa.myadj.it/,4.8,33.0,it
Affiliato Tecnorete Case Milano Sud S.R.L.,"Via Europa, 62, 20089 Rozzano MI, Italia",+39 02 8082 9704,https://rozzano1.tecnorete.it/,5.0,47.0,fr
Agenzia Immobiliare Tempocasa Buccinasco,"Via Emilia 2, Viale Lombardia, 1, 20090 Buccinasco MI, Italia",+39 02 4577 1158,https://tempocasa.it/it/agenzie-immobiliari/milano/buccinasco/572-buccinasco,4.9,134.0,it
Darsena Immobiliare Buccinasco,"Via Emilia, 7, 20090 Buccinasco MI, Italia",+39 02 3653 3805,http://www.darsenaimmobiliare.it/,4.8,25.0,it
iLOP immobiliare Barona,"Via Cascina Bianca, 24, 20142 Milano MI, Italia",+39 02 8976 0418,http://www.ilopimmobiliare.it/,4.8,13.0,it
C.R. Servizi Immobiliari,"Via Europa, 36, 20089 Rozzano MI, Italia",+39 02 3653 8223,https://www.grimaldifranchising.it/agenzia/rozzano-1,5.0,11.0,it
Sarpi- Immobiliare Sarpi Famagosta,"Viale Famagosta, 7, 20142 Milano MI, Italia",+39 02 3670 9000,https://www.sarpifamagosta.it/,4.7,45.0,it
Agenzia immobiliare Tempocasa Milano - Corso Lodi/Marco D'Agrate,"Via Scrivia, 2, 20139 Milano MI, Italia",+39 02 0996 2597,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/17-milano-corso-lodimarco-dagrate,4.7,399.0,it
Agenzia Immobiliare Tempocasa Rozzano - Quinto Stampi,"Via Europa, 48, 20089 Rozzano MI, Italia",+39 02 9234 8442,https://tempocasa.it/it/agenzie-immobiliari/milano/rozzano/886-rozzano-quinto-stampi,4.5,116.0,it
La Maison,"Via Europa, 39, 20089 Rozzano MI, Italia",+39 02 824 0712,,4.0,15.0,it
GRIMALDI ROZZANO1-C.R.GROUP,"Via Europa, 36/38, 20089 Rozzano MI, Italia",+39 02 3653 8223,https://www.grimaldifranchising.it/agenzia/rozzano-1,4.9,744.0,en
Rana Immobiliare,"Via Emilia, 1, 20090 Buccinasco MI, Italia",+39 02 4570 0554,,4.6,31.0,it
Eucalipto Immobiliare,"Via Mimose, 8, 20089 Rozzano MI, Italia",+39 02 8702 1786,http://www.eucaliptoimmobiliare.it/,4.1,40.0,en
Immobiliare Olimpo 3,"Via Roma, 65, 20089 Rozzano MI, Italia",+39 02 5751 5956,http://www.olimpo3.com/,4.6,25.0,it
Pianeta Casa,"Via Lombardia, 25, 20089 Rozzano MI, Italia",+39 02 5751 1411,,4.0,18.0,it
Saldo e Stralcio immobiliare Milano,"Via Cassino Scanasio, 45, 20089 Rozzano MI, Italia",+39 351 735 2616,https://www.saldoestralcioimmobiliare.it/,,,it
Cristina Case,"Viale Palmiro Togliatti, 114, 20089 Rozzano MI, Italia",+39 338 388 1751,http://www.cristinacase.com/,4.0,8.0,it
SoloAffitti Rozzano,"Via Eugenio Curiel, 46, 20089 Rozzano MI, Italia",+39 02 5751 0973,https://www.soloaffitti.it/agenzia/rozzano,4.2,44.0,it
Studio your home,"Via Lario, 3, 20090 Buccinasco MI, Italia",+39 340 731 0686,,5.0,18.0,it
SoloAffitti Buccinasco,"Via Emilia, 7, 20090 Buccinasco MI, Italia",+39 02 4510 0932,https://www.soloaffitti.it/agenzia/buccinasco,3.9,10.0,it
Studio Curiel Group,"Via Eugenio Curiel, 86, 20089 Rozzano MI, Italia",+39 02 8945 9270,http://www.studiocuriel.com/,4.1,10.0,it
Tecnocasa Advisory Group Spa,"Via Monte Bianco, 60/A, 20089 Rozzano MI, Italia",+39 02 528581,https://www.tecnocasaadvisorygroup.it/,4.2,5.0,it
MGS SERVIZI IMMOBILIARI,"Viale Lunigiana, 15, 20125 Milano MI, Italia",+39 02 8204 4633,https://www.immobiliare.it/agenzie-immobiliari/421863/msg-gessate/,5.0,53.0,it
RE/MAX Valori,"Via Garofalo, 31, 20133 Milano MI, Italia",+39 02 4070 2277,http://www.remax.it/valori,4.8,150.0,it
Network Pentagono,"Via Emilia, 7, 20090 Buccinasco MI, Italia",+39 02 488 0681,https://www.networkpentagono.it/,5.0,1.0,it
MILANOCASE,"Via Monte Cengio, 7, 20138 Milano MI, Italia",+39 366 760 7114,,4.9,75.0,it
Agenzia Immobiliare Tempocasa Milano Ripamonti,"Via Giacomo Antonini, 62, 20141 Milano MI, Italia",+39 02 8489 5701,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/307-milano-ripamonti,4.9,228.0,it
Arena Immobiliare Srl,"Via Marco Bruto, 9, 20138 Milano MI, Italia",+39 02 8907 4460,http://www.arenaimmobiliare.net/,4.8,135.0,it
Agenzia Immobiliare Tempocasa Milano - Cinque Giornate,"Via Cadore, 29, 20135 Milano MI, Italia",+39 02 8417 4698,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/672-milano-cinque-giornate,4.9,503.0,it
Immobili Servizi Immobiliari (S.A.S.),"Via Antonio Stradivari, 7, 20131 Milano MI, Italia",+39 02 2952 3119,http://www.immobili-servizi.com/,4.8,4.0,it
Horizon Immobiliare srl,"Via Vincenzo Foppa, 55, 20144 Milano MI, Italia",+39 02 4229 0302,https://www.horizonimmobiliare.it/,4.6,85.0,it
Agenzia Immobiliare Tempocasa Milano Ticinese,"V.le Col di Lana, 7/a, 20136 Milano MI, Italia",+39 02 8424 7487,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/579-milano-ticinese,4.9,129.0,it
Giorgio Vigano' Srl,"Via Giuseppe e Francesco Carlo Maggiolini, 2, 20122 Milano MI, Italia",+39 02 763 6151,https://www.giorgiovigano.com/,4.6,9.0,it
Immobiliare Res,"Via Marcello Prestinari, 5, 20158 Milano MI, Italia",+39 02 3931 3313,http://www.immobiliareres.com/,4.6,65.0,it
Real Estate Milano,"Via Andrea Maria Ampère, 56, 20131 Milano MI, Italia",+39 02 9710 3497,http://realestatemilano.net/,4.4,17.0,it
First Milano Real Estate,"Viale Lunigiana, 19, 20125 Milano MI, Italia",+39 02 6698 9744,,4.9,416.0,it
Milano Immobili srl,"Corso Monforte, 39, 20121 Milano MI, Italia",+39 02 7631 7499,http://www.milanoimmobili.it/,4.0,4.0,it
Orlandinotti Real Estate,"Via Morimondo, 26, 20143 Milano MI, Italia",+39 02 8907 9829,http://www.orlandinotti-re.com/,5.0,3.0,it
First House S.r.l,"Viale S. Michele del Carso, 18, 20144 Milano MI, Italia",+39 02 3672 8824,https://www.firsthouse.it/,5.0,6.0,it
Immobili di Pregio,"Foro Buonaparte, 67, 20121 Milano MI, Italia",+39 02 890 0773,http://www.immobilidipregio.com/,,,it
Homepanda.it,"Via Gian Giacomo Mora, 20, 20123 Milano MI, Italia",+39 02 8717 8996,https://www.homepanda.it/,4.1,89.0,it
RE.MI. REAL ESTATE MILANO,"Via Caradosso, 8, 20123 Milano MI, Italia",+39 02 3676 9560,https://www.remire.it/,4.5,2.0,it
CASA IT Studio Immobiliare,"Via Giambellino, 54, 20146 Milano MI, Italia",+39 02 423 7751,http://www.casaitonline.it/,4.8,4.0,it
Unico Immobiliare,,+39 392 211 1071,https://www.unicoimmobiliare.com/,4.7,14.0,it
Milano Homes Agency,"Piazza Francesco Guardi, 15, 20133 Milano MI, Italia",+39 02 9144 4867,http://www.mhagency.it/,4.0,8.0,it
First Real Estate Srl,"Piazza della Repubblica, 12, 20124 Milano MI, Italia",+39 02 2906 3439,http://www.firstrealestate.it/,4.0,20.0,it
REXER,"V. Giosuè Carducci, 4, 20123 Milano MI, Italia",,,3.8,10.0,it
First One Milano Real Estate,"Via Mario Pagano, 71, 20145 Milano MI, Italia",+39 02 3944 4879,http://www.firstonemilano.it/,4.6,21.0,it
Target Real Estate,"Via Emilio Visconti Venosta, 3, 20122 Milano MI, Italia",+39 02 8739 8860,https://www.target.re.it/,5.0,1.0,it
BERGAMO IMMOBILIARE,"Via Gianbattista Moroni, 310, 24127 Bergamo BG, Italia",+39 035 247444,https://www.bergamoimmobiliare.it/,3.7,6.0,it
Locami,"Via Graziano, 29, 20162 Milano MI, Italia",+39 320 708 607,http://locami.net/,,,it
DIGA Immobiliare di Galano Diego,"Corso Italia, 41, 80067 Sorrento NA, Italia",+39 333 806 8906,https://www.immobiliare.it/agenzie_immobiliari/di-ga.html,5.0,60.0,it
Italian Network Realty,"Via Giuseppe e Francesco Carlo Maggiolini, 2, 20122 Milano MI, Italia",,https://italiannetworkrealty.com/it/,,,en
Stilecasa Agenzia Immobiliare in Bresso,"Via Aldo Villa, 34, 20091 Bresso MI, Italia",+39 02 6650 3732,http://www.stilecasa.casa/,5.0,99.0,it
Agenzia Immobiliare Tempocasa Bresso,"Via G. Marconi, 40, 20091 Bresso MI, Italia",+39 02 3675 3730,https://tempocasa.it/it/agenzie-immobiliari/milano/bresso/2-bresso,4.8,326.0,it
Agenzia Immobiliare Tempoagency - Bresso,"Via L. Cadorna, 62, 20091 Bresso MI, Italia",+39 02 3594 4845,https://tempocasa.it/it/agenzie-immobiliari/milano/bresso/1404-tempoagency-bresso,4.8,17.0,it
EsseRE Immobiliare,"Via Vittorio Veneto, 49/H, 20091 Bresso MI, Italia",+39 02 6885 3028,https://www.essereimmobiliare.it/,4.8,77.0,it
Agenzia immobiliare Bankasa Bresso,"Via Vittorio Veneto, 29, 20091 Bresso MI, Italia",+39 02 614 3284,https://www.bankasa.it/le-nostre-sedi/bresso.aspx?CodAgenzia=MIP01,4.6,116.0,it
TAGLIABUE CASE s.n.c.,"Via Camillo Benso Conte di Cavour, 9, 20091 Bresso MI, Italia",+39 02 3651 7373,http://www.tagliabuecase.it/,4.2,80.0,it
Gruppo Tempocasa,"Via C. Romani, 2, 20091 Bresso MI, Italia",+39 02 610 2979,https://tempocasa.it/,4.5,32.0,it
SoloAffitti Bresso,"Via Giulio Centurelli, 14, 20091 Bresso MI, Italia",+39 340 930 7788,https://www.soloaffitti.it/agenzia/bresso,3.9,38.0,it
Affiliato Tecnorete Studio Bresso Tre S.A.S.,"Via Vittorio Veneto, 49/B, 20091 Bresso MI, Italia",+39 02 614 0004,https://bresso1.tecnorete.it/,4.8,173.0,it
RANZI ASTE IMMOBILIARI,"Via Vittorio Veneto, 78, 20091 Bresso MI, Italia",+39 329 286 3363,https://ranziasteimmobiliari.com/,5.0,56.0,it
Immobilre Bresso,"Via Vittorio Veneto, 34 F, 20091 Bresso MI, Italia",+39 02 6142 0781,http://www.immobilre.it/,3.8,10.0,it
IMMOBILIARE MEZZATESTA,"Via Madonnina, 3, 20091 Bresso MI, Italia",+39 328 906 8024,,5.0,19.0,it
"BM House ""La Soluzione al pignoramento immobiliare""","Via XXV Aprile, 14, 20091 Bresso MI, Italia",+39 340 830 4909,http://eticasa-npl.it/,4.5,2.0,it
Agenzia Immobiliare Tempocasa Milano Niguarda,"Via Luigi Ornato, 14, 20162 Milano MI, Italia",+39 02 4549 5359,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/293-milano-niguarda,4.8,359.0,it
Agenzia immobiliare Iconacasa Milano Niguarda,"Via Luigi Ornato, 55, 20162 Milano MI, Italia",+39 391 762 9769,https://www.iconacasa.com/index.php/agenzie/companyproperties/153-iconacasa-milano-niguarda,5.0,152.0,it
Agenzia immobiliare Bankasa Milano Niguarda,"Via Luigi Ornato, 24, 20162 Milano MI, Italia",+39 02 6410 9034,https://www.bankasa.it/le-nostre-sedi/milano-niguarda.aspx?CodAgenzia=MIC02,4.9,136.0,it
Affiliato Tecnocasa Tecnobresso S.A.S.,"Via Vittorio Veneto, 50, 20091 Bresso MI, Italia",+39 02 8408 3020,https://bresso1.tecnocasa.it/,4.8,29.0,it
ETICA IMMOBILIARE,"Via Carlo Tagliabue, 15, 20091 Bresso MI, Italia",+39 02 4978 5377,,5.0,1.0,it
Agenzia immobiliare Tempocasa Cormano,"Via V. Veneto, 12, 20032 Cormano MI, Italia",+39 02 6630 1634,https://tempocasa.it/it/agenzie-immobiliari/milano/cormano/3-cormano,4.8,444.0,it
Versokasa Ornato - Servizi immobiliari,"Via Luigi Ornato, 14, 20162 Milano MI, Italia",+39 02 2305 8275,http://www.versokasa.it/,4.8,57.0,it
Delcasa,"Via V. Veneto, 34, 20032 Cormano MI, Italia",+39 02 6630 6333,http://www.delcasa.it/,4.9,62.0,it
D'Adda e Tria - Servizi Immobiliari,"Viale Giacomo Matteotti, 11, 20095 Cusano Milanino MI, Italia",+39 02 6135 9251,http://www.daddaetria.it/,4.9,117.0,it
Capannone Arancione | Capannoni Milano Agenzia,"Via Omodei, 7, 20095 Cusano Milanino MI, Italia",+39 02 6413 6136,https://www.capannonearancione.com/,4.7,22.0,it
Agenzia Immobiliare Tempocasa Cusano Milanino,"Viale Giacomo Matteotti, 23, 20095 Cusano Milanino MI, Italia",+39 02 8457 0981,https://tempocasa.it/it/agenzie-immobiliari/milano/cusano-milanino/588-cusano-milanino,4.9,181.0,it
Agenzia Immobiliare Tempocasa Milano Bicocca,"Via Ponale, 48, 20162 Milano MI, Italia",+39 02 4547 8463,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/289-milano-bicocca,4.8,364.0,it
GRUPPO M.S.I. sas di M. Celeghin e c. - Cusano Milanino,"Via C. Sormani, 41, 20095 Cusano Milanino MI, Italia",+39 02 6640 9610,,4.9,66.0,it
Immobiliare Tema,"Via XXV Aprile, 37, 20091 Bresso MI, Italia",+39 02 6103 9493,http://www.immobiliaretema.it/,,,it
Immobiliare Cusano,"Viale Giacomo Matteotti, 14, 20095 Cusano Milanino MI, Italia",+39 02 6640 1462,https://www.immobiliarecusano.it/,4.7,123.0,it
Mazzini 17 RE di Cattaneo Consuelo,"Viale Giacomo Matteotti, 25/F, 20095 Cusano Milanino MI, Italia",+39 02 3673 7221,http://www.mazzini17.it/,4.8,74.0,it
Banca Immobiliare di Sergio Barosi,,+39 02 8936 9014,https://www.banca-immobiliare.it/,,,it
ML Intermediazioni Immobiliari,"Via Edolo, 46, 20125 Milano MI, Italia",+39 375 602 0745,https://www.idealista.it/pro/ml-immobili/,5.0,86.0,it
Parametrocasa,"Via Cesare Acquati, 1, 20032 Cormano MI, Italia",+39 02 6630 0121,https://parametrocasa.it/property_tag/immobili-milano-paderno-dugnano/,4.3,8.0,it
Studio Immobiliare Bonfanti,"Viale Cooperazione, 5, 20095 Cusano Milanino MI, Italia",+39 02 619 2142,http://www.immobiliarebonfanti.it/,4.5,10.0,it
Casa Industria Srl Cusano Milanino,"Viale Giacomo Matteotti, 19, 20095 Cusano Milanino MI, Italia",+39 02 6640 0920,http://www.casaindustria.it/,4.9,7.0,it
Studio Immobiliare Milanino Agency,"Viale Cooperazione, 20, 20095 Cusano Milanino MI, Italia",+39 02 2305 7727,http://www.milaninoagency.it/,3.8,5.0,it
Affiliato Tecnocasa Studio Niguarda,"Via Luigi Ornato, 48, 20162 Milano MI, Italia",+39 02 6610 0248,https://milano18.tecnocasa.it/,4.9,403.0,it
Affiliato Tecnorete Studio Cusano S.N.C.,"Viale Giacomo Matteotti, 14, 20095 Cusano Milanino MI, Italia",+39 02 4776 8501,https://cusanomilanino1.tecnorete.it/,4.9,121.0,it
B&B Immobiliare,"Via Modigliani, 20, 20092 Cinisello Balsamo MI, Italia",+39 02 8974 4028,http://www.immobiliarebeb.com/,5.0,6.0,it
Grimaldi Niguarda,"Via Giovanni Terruggia, 2, 20162 Milano MI, Italia",+39 02 6610 0353,https://www.grimaldifranchising.it/agenzia/milano-niguarda?agenzia=milano-niguarda&contratto=vendita&dove=italia&tipologia=casa&uso=abitativo,4.7,24.0,it
Tecnorete Niguarda,"Piazza Belloveso, 2, 20162 Milano MI, Italia",+39 02 8722 1979,https://www.idealista.it/pro/affiliato-tecnorete-suzzani-immobili-sas/vendita-case/,5.0,18.0,it
Trattocasa Cusano Milanino,"Viale Giacomo Matteotti, 43, 20095 Cusano Milanino MI, Italia",+39 380 374 3557,,5.0,5.0,it
immobiliAle di Alessandro Prestia,"Piazza Ferravilla, 2, 20092 Cinisello Balsamo MI, Italia",+39 351 967 7099,https://www.immobiliale.com/,5.0,13.0,it
Stilecasa Sesto San Giovanni,"Viale Giacomo Matteotti, 255, 20099 Sesto San Giovanni MI, Italia",+39 02 8140 0855,http://www.stilecasa.casa/,4.3,16.0,it
Affittasi Vendesi Negozio a Bresso,"Via Lillo del Duca, 23, 20091 Bresso MI, Italia",+39 333 907 7695,,,,it
Studio Marelli s.n.c.,"Via Grigne, 2, 20095 Cusano Milanino MI, Italia",+39 02 613 4135,http://studiomarellicusano.it/,4.9,36.0,it
Bresso S.A.S. di Chiarella Antonella & C.,"Via Vittorio Veneto, 34/F, 20091 Bresso MI, Italia",+39 02 6650 4876,,,,it
R&M Properties,"Via Fosse Ardeatine, 4, 20092 Cinisello Balsamo MI, Italia",+39 320 117 3333,https://rmproperties.it/,5.0,1.0,it
Affiliato Tecnocasa Mj Bruzzano S.R.L.,"Viale Mario Rapisardi, 14, 20161 Milano MI, Italia",+39 02 6620 1015,https://milano2.tecnocasa.it/,4.8,39.0,it
Compra vendita immobiliare,,+39 328 948 0448,,,,it
Ornato 140,"Via Luigi Ornato, 140, 20162 Milano MI, Italia",+39 02 422 2318,,4.1,8.0,it
Sofimm Real Estate - La Tua Agenzia Immobiliare,"Via Antonio Gramsci, 16, 20097 San Donato Milanese MI, Italia",+39 02 3919 8892,https://sofimm.com/,4.9,119.0,it
Immobiliare San Donato,"Via Martiri Cefalonia, 6, 20097 San Donato Milanese MI, Italia",+39 02 527 5841,https://www.immobiliaresandonato.com/it/,4.9,52.0,it
Agenzia immobiliare Tempocasa San Donato Milanese,"Via Martiri Cefalonia, 3, 20097 San Donato Milanese MI, Italia",+39 02 9287 0909,https://tempocasa.it/it/agenzie-immobiliari/milano/san-donato-milanese/458-san-donato-milanese,4.7,277.0,it
Agenzia immobiliare Iconacasa San Donato Milanese,"Via Trieste, 19, 20097 San Donato Milanese MI, Italia",+39 02 9926 2441,https://www.iconacasa.com/index.php/opportunita?filter_stype=1&filter_loc=San+Donato+Milanese&filter_keyword=,4.9,60.0,it
LO VIVO IMMOBILIARE,"Via G. di Vittorio, 3, 20097 San Donato Milanese MI, Italia",+39 02 4549 5395,http://www.lovivoimmobiliare.it/,4.9,59.0,it
ABBICASA Immobiliare,"Via Dante Alighieri, 20097 San Donato Milanese MI, Italia",+39 331 213 5691,,5.0,47.0,it
Trefor Immobiliare,"Via John Fitzgerald Kennedy, 34, 20097 San Donato Milanese MI, Italia",+39 02 5162 8192,http://www.treforimmobiliare.it/,4.3,12.0,it
AGENZIA IMMOBILIARE SARPI 48,"Viale Ungheria, 20, 20138 Milano MI, Italia",+39 02 5801 8016,http://www.sarpi.it/,4.6,104.0,it
