name,address,international_phone_number,url,rating,reviews_count,language
Falco Immobiliare,"Via Marco Emilio Lepido, 151, 40132 Bologna BO, Italia",+39 051 023 4346,https://www.falcoimmobiliare.com/it/,5.0,19.0,it
Agenzia Immobiliare BolognaRE,"Via Andrea Costa, 28C, 40134 Bologna BO, Italia",+39 051 439 9031,https://www.bolognare.it/,3.4,18.0,it
Agenzia Immobiliare Tempocasa Bologna - Mazzini,"Via Mazzini, 107/d, 40137 Bologna BO, Italia",+39 051 344078,https://tempocasa.it/it/agenzie-immobiliari/bologna/bologna/201-bologna-mazzini,4.7,119.0,en
L'immobiliare SRLS,"Via Marco Emilio Lepido, 119, 40132 Bologna BO, Italia",+39 051 588 4723,https://www.limmobiliarebologna.it/,1.6,7.0,it
Agenzia immobiliare Kapitalre - Castenaso,"Via Bruno Tosarelli, 34, 40055 Castenaso BO, Italia",+39 051 784242,http://www.kapitalre.it/,4.8,101.0,it
immobiliare panigale,"Via Emilia Ponente, 70/a, 40133 Bologna BO, Italia",+39 051 619 9225,,,,it
Immagina Bologna di Ivan Ricciardi,"Via della Battaglia, 11/2, 40141 Bologna BO, Italia",+39 051 480459,http://www.immaginabologna.it/,4.6,20.0,fr
P&P Agency S.r.l,"Via Mazzini, 150, 40138 Bologna BO, Italia",,,,,it
Grimaldi immobiliare,"Via Mazzini, 150/2, 40138 Bologna BO, Italia",,https://www.grimaldibologna.it/,,,it
Agenzia immobiliare Tempocasa Bologna - Barca,"Via della Barca, 2B, 40133 Bologna BO, Italia",+39 051 022 6120,https://tempocasa.it/it/agenzie-immobiliari/bologna/bologna/752-bologna-barca,4.8,326.0,it
Agenzia immobiliare Iconacasa Bologna Santa Viola,"Via Speranza, 37b, 40133 Bologna BO, Italia",+39 051 045 5379,https://www.iconacasa.com/index.php/agenzie/companyproperties/81-iconacasa-bologna-santa-viola,4.8,63.0,it
Immobiliare Duemila Srl - Bologna,"Via Luigi Capuana, 10/4, 40132 Bologna BO, Italia",+39 051 619 4748,http://www.bo2000.it/,4.9,166.0,it
Agenzia immobiliare Iconacasa Bologna Saffi,"Via Vittorio Veneto, 14, 40131 Bologna BO, Italia",+39 051 555258,http://www.iconacasa.com/,3.8,39.0,en
Agenzia immobiliare Iconacasa Bologna Costa Saragozza,"Via Montefiorino, 9a, 40134 Bologna BO, Italia",+39 051 031 1005,https://www.iconacasa.com/index.php/agenzie/companyproperties/14-iconacasa-bologna-costa-saragozza,4.8,67.0,it
Facile Immobiliare - Bologna,"Via Francesco Zanardi, 6, 40013 Bologna BO, Italia",+39 800 202 222,http://www.facileimmobiliare.it/,2.9,19.0,it
Home Agency Di F Khoshnoudi,"Via della Ferriera, 8, 40133 Bologna BO, Italia",+39 347 710 1929,http://www.homeagency.it/,4.2,18.0,it
Mediazioni Immobiliari di Laura Paganelli,"Via della Ghisiliera, 20, 40131 Bologna BO, Italia",+39 338 520 8428,,4.9,15.0,it
Polis Immobiliare del Geom. Andrea Boiani,"Via Battindarno, 151, 40133 Bologna BO, Italia",+39 051 619 8080,https://polisimmobiliare.it/,4.5,74.0,it
Affiliato Toscano Costa Saragozza - Agenzia Immobiliare,"Via Tolmino, 3/A, 40131 Bologna BO, Italia",+39 051 615 4882,https://www.toscano.it/comune-bologna/costa-saragozza?utm_source=google&utm_medium=places&utm_campaign=Google+My+Business#agenzia,4.8,84.0,it
Immobiliare San Pietro,"Via Aurelio Saffi, 13/2a, 40131 Bologna BO, Italia",+39 051 459 8435,http://www.immobiliaresanpietro.it/,4.5,35.0,it
Agenzia immobiliare Iconacasa Bologna Borgo Panigale,"Via Emilia Ponente, 246, 40132 Bologna BO, Italia",+39 051 1992 8450,https://www.iconacasa.com/index.php/agenzie/companyproperties/148-iconacasa-bologna-borgo-panigale,4.8,15.0,it
Homega Immobiliare,"Via Giuseppe Giacosa, 3, 40132 Bologna BO, Italia",+39 051 591864,http://homegaimmobiliare.it/,4.7,47.0,it
Reagent.it,"Via della Pietra, 25a, 40132 Bologna BO, Italia",+39 338 643 6013,https://www.reagent.it/,4.9,54.0,it
Felsina Real Estate,"Via Marco Emilio Lepido, 62/D, 40132 Bologna BO, Italia",+39 328 475 1910,https://felsinarealestate.com/,3.1,7.0,it
Case da favola - Castelli Immobiliare,"Via del Triumvirato, 23/7A, 40132 Bologna BO, Italia",+39 335 704 5981,https://www.casedafavolaimmobiliare.com/,,,it
Affiliato Tecnocasa D.House S.R.L.,"Via Emilia Ponente, 345/F, 40132 Bologna BO, Italia",+39 051 619 2591,https://bologna15.tecnocasa.it/,4.5,75.0,it
Affiliato Tecnocasa Bologna House S.R.L.,"Via Edgar Allan Poe, 2/A, 40132 Bologna BO, Italia",+39 051 009 4147,https://bologna023.tecnocasa.it/,4.9,49.0,en
Agenzia Immobiliare Tempocasa Calderara di Reno,"V. 8 Luglio, 4 B, 40012 Calderara di Reno BO, Italia",+39 051 056 8770,https://tempocasa.it/it/agenzie-immobiliari/bologna/calderara-di-reno/808-calderara-di-reno,4.8,187.0,it
STEFANO CINI IMMOBILIARE,"Via Battindarno, 16/a, 40133 Bologna BO, Italia",+39 051 039 2354,https://www.cinimmobiliare.it/,4.2,117.0,en
Servizi Casa - Agenzia Immobiliare - Gruppo REAGENT,"Via Emilia Ponente, n. 309, 40133 Bologna BO, Italia",+39 338 639 7708,http://www.reagent.it/,3.0,1.0,it
Domus Group,"Via Isonzo, 14, 40033 Casalecchio di Reno BO, Italia",+39 051 639 0245,https://progettocasaservice.it/servizi/agenzia-immobiliare/,4.4,33.0,it
Pegaso,"Via Roma, 43, 40012 Calderara di Reno BO, Italia",+39 051 720122,https://www.artediabitare.it/immobiliare/l-arte-di-abitare-%E2%80%93-agenzia-di-calderara-di-reno-10214.html?language=ita,4.5,44.0,it
Cristallo Immobiliare,"Via Marzabotto, 15/c, 40133 Bologna BO, Italia",+39 051 019 5296,http://cristalloimmobiliare.it/,4.6,14.0,it
Mondocasabo,"V. della Salute, 14/2, 40132 Bologna BO, Italia",+39 051 039 2304,https://mondocasabo.it/,5.0,1.0,it
ROVERSI IMMOBILIARE DI ROVERSI RAFFAELE,"Via Pasubio, 92/q, 40133 Bologna BO, Italia",+39 051 351 4319,http://immobiliare-roversi.it/,4.7,19.0,it
Riccardo Trebbi immobiliare,,+39 392 475 5204,,5.0,6.0,it
Progetto Casa Service,"Via Isonzo, 14, 40033 Casalecchio di Reno BO, Italia",+39 051 412 3845,http://www.progettocasaservice.it/,5.0,26.0,it
Studio Universal,"Via Don Luigi Sturzo, 54d, 40135 Bologna BO, Italia",+39 051 431881,,5.0,10.0,it
Agenzia Immobiliare I Fantini Srl,"Piazza della Pace, 2/C, 40012 Calderara di Reno BO, Italia",+39 051 722763,http://www.ifantini.it/,3.8,23.0,it
Affiliato Tecnocasa Bologna Ponente S.R.L.,"Via Emilia Ponente, 88/A, 40133 Bologna BO, Italia",+39 051 498 4817,https://bologna16.tecnocasa.it/,4.9,31.0,it
Mirco Amidei,"di, Via Risorgimento, 68/A, 40069 Riale BO, Italia",+39 339 794 2267,https://www.immobiliare.it/agenzie-immobiliari/108345/mirco-zola-predosa/?criterio=rilevanza&gclid=CjwKCAiAvK2bBhB8EiwAZUbP1Av0SpbYtquFVzk_eFXQCS_P4Tv1s_NH1a9071EzaCY-_QOn-d6F7hoCzYUQAvD_BwE,4.9,163.0,it
Immobiliare Panigale Di Stefano Schiavone,"Via della Pietra, 8, 40133 Bologna BO, Italia",+39 051 619 9225,,5.0,1.0,it
Loi Immobiliare,"Via G. Mazzini, 35, 40033 Casalecchio di Reno BO, Italia",+39 051 613 3368,http://www.loiimmobiliare.it/,4.6,22.0,it
Affiliato Tecnocasa Metropolis Immobiliare S.R.L. A Socio Unico,"Via della Barca, 36, 40133 Bologna BO, Italia",+39 051 614 2464,https://bologna11.tecnocasa.it/,4.9,130.0,it
Agenzia immobiliare Iconacasa Bologna Barca,"Piazza Clodoveo Bonazzi, 6B-C, 40133 Bologna BO, Italia",+39 051 022 6860,https://www.iconacasa.com/index.php/agenzie/companyproperties/94-iconacasa-bologna-barca,4.8,16.0,it
Palafittalavoro Srl,"Viale Palmiro Togliatti, 21, 40132 Bologna BO, Italia",+39 051 619 9691,http://palafittalavoro.it/,4.0,5.0,it
Agenzia immobiliare Iconacasa Croce di Casalecchio,"Via Porrettana, 110/2 - 112, 40033 Casalecchio di Reno BO, Italia",+39 051 008 7174,http://www.iconacasa.com/index.php/agenzie/companyproperties/44-iconacasa-bologna-croce-di-casalecchio,4.7,52.0,it
Abitarbene,"Via Raffaello Sanzio, 11, 40133 Bologna BO, Italia",+39 051 037 3098,http://immobiliare.it/agenzie-immobiliari/88366/abitarbene-bologna/,4.2,5.0,it
MEGA Immobiliare,"Via Emilia Ponente, 282, 40132 Bologna BO, Italia",+39 351 430 1457,,,,it
Mc Immobiliare Bologna,"Via Speranza, 52/b, 40133 Bologna BO, Italia",+39 331 781 8938,https://www.immobiliare.it/agenzie-immobiliari/245559/mc-bologna/,5.0,11.0,it
Tempocasa Ag.Immobiliare Casalecchio di Reno Croce,"Via Porrettana, 64/3, 40033 Casalecchio di Reno BO, Italia",+39 051 562328,https://www.tempocasacasalecchiocroce.it/,4.8,143.0,it
Gabetti Costa Saragozza,"Via Andrea Costa, 226/2A, 40134 Bologna BO, Italia",+39 051 615 3011,https://www.gabetti.it/casa/vendita/bologna/quartiere-costa-saragozza-saragozza,4.6,29.0,it
FUTURIM Servizi Immobiliari,"Via Agucchi, 106, 40131 Bologna BO, Italia",+39 051 997 4486,http://futurim.it/,3.7,3.0,it
Agenzia immobiliare Gabetti Saffi - Santaviola,"Via Emilia Ponente, 62, 40133 Bologna BO, Italia",+39 051 436994,https://www.gabettipiramide.it/,3.4,8.0,it
Immobiliare Giovetti,"Viale Carlo Pepoli, 78, 40134 Bologna BO, Italia",+39 393 979 5994,http://www.immobiliaregiovetti.com/,4.5,57.0,it
IMMOBILIARE SB,"Via Filippo Turati, 59B, 40134 Bologna BO, Italia",+39 051 097 2921,http://www.immobiliaresb.it/,4.5,2.0,it
Santi Immobiliare,"Via Porrettana, 466/C-D, 40033 Casalecchio di Reno BO, Italia",+39 051 590333,http://www.santi-immobiliare.it/,4.7,136.0,it
Punto Casa Soluzioni Abitative,"Via Aurelio Saffi, 24/a, 40131 Bologna BO, Italia",+39 051 522546,https://puntocasa.bo.it/,4.9,13.0,it
MR MEDIAZIONI IMMOBILIARI,"Mura di Porta Saragozza, 5, 40123 Bologna BO, Italia",+39 340 613 8819,http://mattiaraspanti.it/,5.0,1.0,it
Agenzia Immobiliare Emilcasa,"Via Sabotino, 8, 40131 Bologna BO, Italia",+39 051 433399,http://www.emilcasa.com/,3.2,6.0,it
IL FEUDO IMMOBILIARE,"Via Paolo Giovanni Martini, 38/D, 40134 Bologna BO, Italia",+39 051 615 4525,http://www.ilfeudo.net/,3.6,7.0,it
L'agenzia Bologna Contarini Casa,"Via Porrettana, 148/2E, 40135 Bologna BO, Italia",+39 347 274 7380,http://www.bolognacontarinicasa.it/,4.0,4.0,it
BOCENTRALE IMMOBILIARE,"Via dello Scalo, 10/9, 40131 Bologna BO, Italia",+39 347 915 2126,,4.2,6.0,it
Re Maison,"Via Saragozza, 233/B, 40135 Bologna BO, Italia",+39 340 982 3542,,1.0,1.0,it
Agenzia Immobiliare Boschi Studio F. Boschi Srl,"Via Ottorino Respighi, 5, 40033 Casalecchio di Reno BO, Italia",+39 051 592094,http://www.immobiliareboschi.com/,4.2,63.0,it
PrimeCase Immobiliare | Agenzia Immobiliare Casalecchio di Reno,"Via Porrettana, 310, 40033 Casalecchio di Reno BO, Italia",+39 051 613 2017,https://www.primecaseimmobiliare.it/,4.7,33.0,it
Gruppo Immobiliare Macchelli (Casalecchio di Reno),"Via Bazzanese, 6/3, 40033 Casalecchio di Reno BO, Italia",+39 051 575573,http://www.macchelli.it/,4.3,55.0,it
Gabetti Casalecchio di Reno Croce,"Via Porrettana, 52, 40033 Casalecchio di Reno BO, Italia",+39 051 566589,http://www.gabetticasalecchio.it/,4.4,20.0,it
Agenzia immobiliare Iconacasa Casalecchio di Reno Centro,"Via Guglielmo Marconi, 77/8, 40033 Casalecchio di Reno BO, Italia",+39 051 039 1235,https://www.iconacasa.com/index.php/agenzie/companyproperties/89-iconacasa-casalecchio-di-reno-centro,4.7,38.0,it
Agenzia Immobiliare Tempocasa Casalecchio Di Reno - Centro,"Via G. Garibaldi, 8, 40033 Bologna BO, Italia",+39 051 613 2859,https://tempocasa.it/it/agenzie-immobiliari/bologna/casalecchio-di-reno/212-casalecchio-di-reno-centro,4.7,159.0,it
Loi Immobiliare,"Via Porrettana, 446/4, 40033 Casalecchio di Reno BO, Italia",+39 051 613 0092,https://www.loiimmobiliare.it/,5.0,1.0,it
SAFA immobiliare,"Via Porrettana, 268, 40033 Casalecchio di Reno BO, Italia",+39 051 576767,http://www.immobiliaresafa.it/,3.5,22.0,it
Agenzia immobiliare Iconacasa Bologna San Ruffillo,"Via Toscana, 131, 40141 Bologna BO, Italia",+39 051 484 7902,https://www.iconacasa.com/index.php/agenzie/companyproperties/60-iconacasa-bologna-san-ruffillo,5.0,29.0,it
Agenzia immobiliare Tempocasa Bologna - Murri,"Via Augusto Murri, 120 D, 40137 Bologna BO, Italia",+39 331 540 9346,https://tempocasa.it/it/agenzie-immobiliari/bologna/bologna/605-bologna-murri,4.6,241.0,it
110 Immobiliare,,+39 329 887 3021,http://www.110immobiliare.it/,5.0,29.0,it
MF Immobiliare,,,https://www.idealista.it/pro/immobiliare-maria-fiorani-case,5.0,1.0,it
TeleWebCasa Agenzie Immobiliari,"Via Augusto Murri, 131, 40137 Bologna BO, Italia",+39 051 623 8216,http://www.telewebcasa.it/,4.5,30.0,it
Agenzia Gabetti Bologna Toscana - Elite Real Estate Srl,"Via Toscana, 56/h, 40141 Bologna BO, Italia",+39 051 484 7967,https://www.immobiliare.it/agenzie-immobiliari/435537/gabetti-franchising-bologna-toscana/,4.4,34.0,it
Ibi Curti Srl,"Via degli Orti, 8/d, Via Faustino Malaguti, 15/2, 40137 Bologna BO, Italia",+39 051 244155,http://www.ibicurti.it/,4.7,123.0,it
Degli Esposti Studio Immobiliare,"Via Siepelunga, 47/2, 40137 Bologna BO, Italia",+39 051 623 0000,http://www.studiodegliesposti.it/,3.0,42.0,it
ATECACASA BOLOGNA MAZZINI,"Via Mazzini, 142, Via Antonio Bondi, 1, 40138 Bologna BO, Italia",+39 353 426 4738,https://www.atecacasa.com/,5.0,2.0,it
Abita Servizi Immobiliari,"Via Laura Bassi Veratti, 25/B, 40137 Bologna BO, Italia",+39 051 636 0725,https://www.abitabologna.it/,4.5,40.0,it
ABITO Lab Immobiliare,"Via Augusto Murri, 185C, 40137 Bologna BO, Italia",+39 051 441256,https://www.abitobologna.it/,4.6,21.0,it
Status Immobiliare srl,"Via Leandro Alberti, 53, 40137 Bologna BO, Italia",+39 051 392299,http://www.statusimmobiliare.it/,4.2,36.0,it
Garisenda Immobiliare,"Via degli Orti, 25/G, 40137 Bologna BO, Italia",+39 051 463373,http://www.garisendaimmobiliare.it/,4.0,24.0,it
CASE 4.0,"Via Laura Bassi Veratti, 11/2, 40137 Bologna BO, Italia",+39 051 952 7187,https://www.case4punto0.it/,4.5,41.0,it
BHOME Immobiliare- Agenzia Immobiliare,"Via Emilia Levante, 22/C, 40137 Bologna BO, Italia",+39 051 484 3865,http://www.bhomegroup.it/,4.3,12.0,it
Elena De Marco Immobiliare,"Via Augusto Murri, 39, 40137 Bologna BO, Italia",+39 339 794 6658,http://www.elenademarcoimmobiliare.it/,4.4,9.0,it
Affitta Presto Bologna,"Via Emilia Levante, 31/E, 40137 Bologna BO, Italia",+39 051 484 7404,http://www.affittapresto.it/agenzieimmobiliari/4769010-Affitta-Presto-Bologna-2.html,4.1,38.0,it
Immobiliare Corte Casa S.r.l,"Via Leandro Alberti, 14/1, 40137 Bologna BO, Italia",+39 347 391 0314,,4.1,7.0,it
S&M Servizi e Mediazioni Immobiliari,"Via Laura Bassi Veratti, 11/2d, 40137 Bologna BO, Italia",+39 338 873 9837,https://www.immobiliare.it/agenzie-immobiliari/80597/s-e-m-bologna/,4.4,7.0,it
Agenzia immobiliare Iconacasa Bologna Savena,"Via Bellaria, 1/D, 40139 Bologna BO, Italia",+39 051 003 9028,https://www.iconacasa.com/index.php/agenzie/companyproperties/33-iconacasa-bologna-savena,4.1,41.0,it
OraDimora,"Via Parisio, 14/b, 40137 Bologna BO, Italia",+39 345 503 4211,https://www.oradimora.it/,5.0,10.0,it
Gabetti Bologna Porta S. Stefano,"Via Augusto Murri, 20/A, 40137 Bologna BO, Italia",+39 051 498 9858,https://www.gabetti.it/agenzia/bologna-porta-santo-stefano,5.0,28.0,it
IMMOBILIARE BAIESI dal 1983 - Immobiliare a San Lazzaro di Savena,"Via della Repubblica, 3C, Via della Repubblica, 68, 40068 San Lazzaro di Savena BO, Italia",+39 051 455564,https://immobiliarebaiesi.com/,4.9,104.0,it
Agenzia immobiliare Iconacasa Bologna San Vitale,"Via Giuseppe Massarenti, 54/b, 40138 Bologna BO, Italia",+39 051 636 0604,http://www.iconacasa.com/,3.5,26.0,it
Agenzia Immobiliare Dove.it Bologna,"Via Vincenzo Gemito, 17/a, 40139 Bologna BO, Italia",+39 327 207 4613,https://www.dove.it/agenzie-immobiliari/bologna?utm_source=google&utm_medium=organic&utm_campaign=gmb-link,4.6,11.0,it
M.B. Immobiliare S.r.l.,"Via Savena Antico, 1, 40139 Bologna BO, Italia",+39 334 884 1773,http://www.mbgroup.it/,4.1,14.0,it
Gabetti Savena,"Via Firenze, 6/d, 40139 Bologna BO, Italia",+39 333 821 1270,https://www.gabetti.it/agenzia/bologna-savena,5.0,56.0,it
Affiliato Tecnocasa Studio Bologna Uno S.R.L.,"Via Giuseppe Massarenti, 75/C, 40138 Bologna BO, Italia",+39 051 056 2490,https://bologna19.tecnocasa.it/,4.8,76.0,it
Gentili Immobiliare,"Via Azzurra, 41, 40138 Bologna BO, Italia",+39 051 001 8208,https://www.gentiliimmobiliare.it/,5.0,5.0,it
Gianluigi Scarpino Immobiliare,"Via Renato Torreggiani, 4, 40068 San Lazzaro di Savena BO, Italia",+39 051 485 6162,http://www.scarpinoimmobiliare.com/,4.9,423.0,it
Azienda Immobiliare,"Via Carlo Jussi, 79D, 40068 San Lazzaro di Savena BO, Italia",+39 051 454133,https://www.aziendaimmobiliare.it/,4.5,31.0,en
MONDORE | Agenzia Immobiliare San Lazzaro,"Via Emilia, 173B, 40068 San Lazzaro di Savena BO, Italia",+39 051 728890,http://www.mondore.it/,4.8,99.0,it
CentroCasa,"SS 9 Via Emilia, 135, 40068 San Lazzaro di Savena BO, Italia",+39 051 023 2521,http://www.centrocasasl.it/,4.9,285.0,it
Azienda Immobiliare - Agenzia Immobiliare - Studio San Lazzaro S.R.L.,"Via Emilia, 54, 40068 San Lazzaro di Savena BO, Italia",+39 051 455698,http://www.aziendaimmobiliare.it/,4.1,18.0,it
Agenzia Immobiliare Tempocasa San Lazzaro di Savena,"Via Emilia, 166/D, 40068 San Lazzaro di Savena BO, Italia",+39 051 453762,https://www.tempocasasanlazzarodisavena.it/,4.7,338.0,it
GABETTI IMMOBILIARE SAN LAZZARO,"Via Emilia, 247C, 40068 San Lazzaro di Savena BO, Italia",+39 051 455182,https://www.gabetti.it/agenzia/san-lazzaro-di-savena,4.5,26.0,it
Casainfo,"Via Carlo Jussi, 9, 40068 San Lazzaro di Savena BO, Italia",+39 351 520 0117,https://casainfo.eu/,4.7,21.0,it
Civitas Intermediazioni e Servizi Immobiliari,"Via Emilia, 167, 40068 San Lazzaro di Savena BO, Italia",+39 051 453090,http://civitasintermediazioni.com/,5.0,6.0,it
ABITO Lab Immobiliare,"Via Firenze, 8/b, 40139 Bologna BO, Italia",+39 051 441256,http://www.abitobologna.it/,4.8,24.0,it
Pagani Immobiliare,"Via Papa Giovanni XXIII, 1, 40068 San Lazzaro di Savena BO, Italia",+39 051 627 2012,http://www.paganiimmobiliare.it/,4.4,24.0,it
Felsina Real Estate Agenzia Savena,"Via Bellaria, 34, 40139 Bologna BO, Italia",+39 051 622 6702,http://www.felsinarealestate.com/,,,it
Agenzia immobiliare Kapitalre San Lazzaro di Savena,"Via Emilia, 165/D, 40068 San Lazzaro di Savena BO, Italia",+39 051 624 1636,https://kapitalre.it/,5.0,2.0,it
DG Immobiliare,"Via Emilia, 370, 40068 San Lazzaro di Savena BO, Italia",+39 340 587 2379,https://www.dgimmobiliare.net/,5.0,8.0,it
Perry Casa Di Simone Perrina,"Via Piacenza, 3/D, 40139 Bologna BO, Italia",+39 329 217 9822,https://perrycasaimmobiliare-it.cms.webnode.it/,4.3,12.0,it
Agenzia Immobiliare Calzoni S.,"Via della Repubblica, 26, 40068 San Lazzaro di Savena BO, Italia",+39 051 095 3717,,3.7,39.0,it
Agenzia immobiliare Tempocasa San Lazzaro di Savena,,+39 051 454549,https://tempocasa.it/it/agenzie-immobiliari/bologna/san-lazzaro-di-savena/209-san-lazzaro-di-savena,4.0,28.0,it
Affiliato Tecnocasa San Lazzaro S.N.C.,"Via Emilia, 137, 40068 San Lazzaro di Savena BO, Italia",+39 051 453073,https://sanlazzarodisavena2.tecnocasa.it/,4.9,117.0,it
Boutique investimenti San Lazzaro Centro,"Via Carlo Jussi, 16A, 40068 San Lazzaro di Savena BO, Italia",+39 366 402 2037,https://www.casa.it/agenzie/boutique-investimenti-immobiliari-1053120/,2.5,2.0,it
Casa dei professionisti immobiliare - Agenzia 2,"Via del Borgo di S. Pietro, 135, 40126 Bologna BO, Italia",+39 051 664 7833,http://www.casadeiprofessionisti.it/,3.9,10.0,it
Felsina Real Estate,"Via Aurelio Saffi, 16/A, 40131 Bologna BO, Italia",+39 051 484 5073,https://felsinarealestate.com/,3.9,25.0,it
Scannavini Immobiliare,"Via Toscana, 150, 40141 Bologna BO, Italia",+39 347 231 0899,https://www.immobiliare.it/agenzie-immobiliari/419319/scannavini-bologna/,5.0,24.0,it
Attika immobiliare,"Via Toscana, 1, 40141 Bologna BO, Italia",+39 051 623 7500,http://www.immobiliare.it/agenzie-immobiliari/86806/attika-bologna/,3.9,7.0,it
Damiano Losco,"Via Umberto Giordano, 11, 40141 Bologna BO, Italia",+39 392 296 8048,http://www.damianolosco.it/,4.2,25.0,it
DC IMMOBILIARE,"Via Benedetto Marcello, 10/e, 40141 Bologna BO, Italia",+39 375 736 3125,,,,it
Helity,"Via Toscana, 2/E/F, 40141 Bologna BO, Italia",+39 051 095 4384,https://helity.smoobu.net/it/,4.5,8.0,it
Altromondo Studio Immobiliare,"Via Brizzi, 5, 40068 Ponticella BO, Italia",+39 328 861 8775,,5.0,18.0,it
Felsina Real Estate,"Via Augusto Murri, 168a, 40137 Bologna BO, Italia",+39 051 037 5749,https://felsinarealestate.com/,5.0,2.0,it
DESIDERATA domus,"Via Giuseppe Dozza, 3, 40139 Bologna BO, Italia",+39 051 054 8719,http://www.desideratadomus.it/,5.0,9.0,it
Lorena Ceccacci Immobiliare ( si riceve SOLO su appuntamento ),"Via Udine, 3/2, 40139 Bologna BO, Italia",+39 339 724 5757,https://lorenaceccacciimmobiliare.com/home,5.0,7.0,it
Gabetti Bologna Murri - Agenzia Immobiliare,"Via Giuseppe Dagnini, 1d, 40137 Bologna BO, Italia",+39 051 623 7971,https://www.gabetti.it/agenzia/bologna-murri,2.3,3.0,it
