name,address,international_phone_number,url,rating,reviews_count
Alquiler de barcos en Vigo,"Punta Lagoa, Teis, 36207 Vigo, Pontevedra, España",+34 603 51 55 41,http://www.navegantevigo.es/,4.9,108.0
Solvi,"Rúa de Urzáiz, 120, Sárdoma, 36205 Vigo, Pontevedra, España",,,3.3,20.0
"Lugalco Patrimonial Inmobiliaria, S.L.","Rúa Escultor Gregorio Fernández, 12, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 986 43 92 21,,5.0,2.0
Inmobiliaria Gali,"R. Pardal, 11, Lavadores, 36205 Vigo, Pontevedra, España",+34 665 95 25 67,https://www.inmobiliariagali.es/,,
Alquileres turísticos Vigo,"Rúa Travesía de Vigo, Lavadores, 36206 Vigo, Pontevedra, España",+34 671 36 30 66,http://airbnb.com/h/pisovialia%20airbnb.com/h/travesia%20airbnb.com/h/terrazatravesia,4.9,9.0
AVV Asesores Inmobiliarios,"Rúa Condesa Casa Bárcena, 1, Entresuelo Oficina 8, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 617 26 19 16,https://www.alquileresyventasvigo.es/,4.0,6.0
Inmobiliaria Inmogetec,"Rúa de Urzáiz, 160, Lavadores, 36205 Vigo, Pontevedra, España",+34 986 07 31 91,,,
10 Hogares,"Rúa Perdiz, 4, Sárdoma, 36205 Vigo, Pontevedra, España",+34 669 86 77 37,,4.4,14.0
Brión Gestión Inmobiliaria,"R. do Brasil, 58, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 628 33 29 34,https://www.briongestioninmobiliaria.com/,5.0,4.0
Inmobiliaria Doblada,"Av. Alcalde Gregorio Espino, 53, Lavadores, 36205 Vigo, Pontevedra, España",,,,
Inmobiliaria Traviesas Vigo S.L.,"Av. Alcalde Gregorio Espino, 53, Lavadores, 36205 Vigo, Pontevedra, España",+34 986 27 59 22,,,
AM Propiedades,"R. do Uruguai, 17, Entresuelo, Oficina 1A, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 677 95 96 00,https://ampropiedades.es/,5.0,1.0
Inmobiliaria Uruguay16,"R. do Uruguai, 16, 1º, Santiago de Vigo, 36201 Vigo, Pontevedra, España",,https://www.uruguay16.com/,4.9,25.0
Inmobiliaria Masquepisos,"Rúa de María Berdiales, 35, 1º, Santiago de Vigo, 36203 Vigo, Pontevedra, España",+34 986 43 72 46,http://www.inmobiliariamasquepisos.com/,3.5,6.0
Moya Inmobiliaria,"Rúa Policarpo Sanz, 17, 3º d, 36202 Vigo, Pontevedra, España",+34 659 47 10 10,http://www.moyainmobiliaria.com/Contacto.html,5.0,3.0
Inmobiliaria Besada,"Rúa de Eduardo Iglesias, 2, entreplanta, Santiago de Vigo, 36202 Vigo, Pontevedra, España",+34 986 22 18 80,,4.0,5.0
Gran Manzana Vigo. Grupo Inmobiliario,"Rúa Colón, 7, OF. IZQDA, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 606 94 33 56,http://www.granmanzanavigo.es/,4.6,10.0
MCASA Inmobiliaria,"Av. de García Barbón, 30, 2ª planta, Oficina 9, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 609 84 82 89,http://www.mcasa.es/,3.8,15.0
247 Real Estate,"Rúa Colón, 28, 8ºB, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 680 11 84 51,https://247realestate.es/,4.9,21.0
