name,address,international_phone_number,url,rating,reviews_count,language
Professionecasa Las Palmas de Gran Canaria,,+34 623 49 07 00,https://professionecasacanarias.es/agencia/professionecasa-las-palmas/,5.0,4.0,it
Java Budinger,"Calle Dr. Grau Bassas, 6, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 636 94 19 50,,5.0,12.0,es
Gestion Milano Inmobiliaria,"C. Veintinueve de Abril, 72, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 649 55 61 89,,4.5,10.0,es
Stylehome inmobiliaria,"Av. José Mesa y López, 8, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 649 76 75 39,http://www.stylehome.es/,5.0,3.0,es
Lux of italy Canarias sl,,+34 662 27 88 22,,,,es
Inmobiliaria Gracia&Zamora,,+34 664 27 36 05,http://www.inmobiliariagarciayzamora.com/,,,es
NOOW I Espacio Atrio,"C. del Gral. Vives, 48, local, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 24 70 92,https://www.noow.es/,5.0,35.0,es
Find House Real Estate,"Av. José Mesa y López, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 19 53 49,http://findhouserealestate.com/,,,es
Gestion Vacacional Canarias,"C. Juan Manuel Durán González, 47, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 680 33 66 61,https://gestionvacacionalcanarias.com/,5.0,46.0,es
El Alem Inmobiliaria,"Calle Dr. Miguel Rosas, 37, B, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 680 71 33 07,https://www.elaleminmobiliaria.com/,3.4,13.0,es
canales and co com,"C. José Franchy Roca, 58, 6ºD, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 676 33 15 91,http://canalesandco.com/contacto.html,5.0,2.0,es
Torres Valido sl,"C. Bernardo de la Torre, 20, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",,,4.5,16.0,es
Inmobiliaria Madison,"Av. José Mesa y López, 9, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 625 67 77 84,,5.0,1.0,es
CRISTOPHER WILDE BARCELONA,,+34 619 88 51 90,https://cwe.es/,,,es
Inmobiliaria Francisco Torres,"C. Bernardo de la Torre, 20, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 635 74 04 26,,3.8,10.0,es
guanarteme real estate,"C. Juan Manuel Durán González, 33, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 27 35 18,,,,en
Gestiones Noche y Día S.L.,"C. Néstor de la Torre, 27, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 07 70 80,,3.8,4.0,es
NIVEL 5.0 Equipo Inmobiliario,"C. Veintinueve de Abril, 36, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 649 97 20 31,http://www.vicabe.es/,5.0,3.0,es
Vicabe Inmobiliaria,"C. Veintinueve de Abril, 36, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 645 08 91 00,https://www.vicabe.es/,5.0,6.0,es
Supersoltravel,"C. Luis Morote, 6, 3º - 5, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 674 72 31 50,,5.0,1.0,es
ALKANZA VITAL HOME S.L.,"C. Veintinueve de Abril, 74, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 605 87 01 53,,,,es
FEYJO Servicios Inmobiliarios,"P.º Chil, 313, Oficina 12, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 40 20 88,http://feyjo.es/,2.8,8.0,es
Confia tu casa,"Av. José Mesa y López, 8, planta 3 oficina A, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 609 35 89 07,https://confiatucasa.com.es/,5.0,5.0,es
BYG Realty - Inmobiliaria,"Calle Churruca, 25, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 613 71 53 79,https://www.bygrealty.com/,5.0,10.0,es
ERA Arcoiris Central Inmobiliaria,"Av. José Mesa y López, 63, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 05 22 01,http://www.erainmobiliaria.es/,4.4,265.0,es
Best House Guanarteme,"C. Fernando Guanarteme, 109, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 49 37 20,https://besthousegrancanaria.com/,3.7,126.0,en
Remax Lanzagorta,"C. Juan Manuel Durán González, 53, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 37 77 50,http://www.remaxlanzagorta.es/,4.9,56.0,es
Casa Canaria Inmobiliaria,"esquina S. Cuyas, C. Albareda, 35, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 641 69 27 24,,5.0,35.0,it
LIVING LAS CANTERAS HOMES,"This is our home office (please check your address in your reservation details, C. Galileo, 2, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",,http://www.livinglascanteras.com/?utm_source=GMB%20Listing&utm_medium=Organic,5.0,312.0,es
Cancio Marina,"C. el Cid, 38, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 677 53 55 69,http://www.canciomarina.es/,4.5,70.0,es
Europa Property Compra Venta Alquiler,"C. Pelayo, 36, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 622 51 41 12,https://europaproperties.eu/,4.0,8.0,es
Alice Bellin Agente Inmobiliario,"Av. José Mesa y López, 63, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 664 09 82 22,https://www.alicebellin.com/,5.0,1.0,es
Malibú Canteras,"C. Secretario Artiles, 107, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 620 28 22 90,https://malibucanariashh.com/,5.0,56.0,es
Click Real Estate,"Calle Pelayo, 36, Edif, C. Pelayo, 36, A - Ofi. 6ºD, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 606 45 81 23,,,,es
Vilches Gestiones&Servicios Real Estate,"Avenida José Mesa y López 84B, C. Puerto Rico, 3, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 91 43 47,http://www.inmovilches.com/,4.8,393.0,es
Casas con Alma,"C. Fernando Guanarteme, 110, Local 2, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 654 64 17 50,http://www.casasconalma.net/,4.9,158.0,es
Toca Real Estate,"C. Sao Paulo, 6, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 634 75 45 14,http://www.tocarealestate.es/,5.0,3.0,es
Getaway,"C. la Naval, 94, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 01 18 60,http://getawayre.com/,3.9,35.0,es
Ddlc Real estate,"C. Fontanales, 89, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 656 81 51 13,https://www.ddlcrealstate.com/,3.0,2.0,es
Canariasgetaway sl,"C. la Naval, 94, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 01 18 60,https://www.canariasgetaway.com/,4.3,96.0,es
Century 21 Capital Lpa,"Av. José Mesa y López, 86, Local Century 21, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 22 00 22,https://capitallpa.century21.es/,4.6,456.0,es
VAP Canarias,"C. Juan Rejón, Nº 91, 5ª PLANTA, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 633 06 30 09,,4.4,14.0,en
Inmobiliaria Venportucasa,"C. Simancas, 40, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 27 88 05,http://www.venportucasa.com/,4.8,83.0,en
Adela Medina Monapart Inmobiliaria,,+34 670 83 66 99,https://www.monapart.com/,5.0,5.0,en
InmoHouse3000,"C. Secretario Padilla, 40, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 609 06 65 85,http://www.inmohouse3000.es/quienes_somos.html,4.5,33.0,es
Casitas Canarias - Agencia de alquiler de alojamientos en Gran Canaria,"C. Tenerife, 24, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 46 44 64,https://www.casitascanarias.com/,4.2,20.0,es
Apartamento Ánfora,"C. Gordillo, 10, 2ºc, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 627 11 19 08,,4.9,12.0,es
WaveProperties,"C. Albareda, 38, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 672 11 17 33,https://www.waveproperties.net/,5.0,6.0,es
MyCanarianDream,"C. la Naval, 148, Local Comercial, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 644 98 76 30,,3.9,235.0,es
ReservaPiso,"C. Luis Morote, 17, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 722 86 95 13,https://www.reservapiso.com/,5.0,1.0,es
Agencia Vecindario S.L.,"C. Reina Teguise, 6, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",,,4.0,2.0,es
Tránsitos S D Mar Sl,"C. Pérez Muñoz, 26, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 46 66 67,,5.0,1.0,es
DMVP CANARIAS,,+34 699 69 71 85,https://dmvpcanarias.com/,5.0,9.0,es
Ub&d apartments,"C. Veintinueve de Abril, 80, Local Local Inmobiliara, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 615 59 33 90,,4.5,2.0,es
CasaMar Isleta,,+34 617 58 94 36,,,,en
Viviendas Norte,"Edif. Central, C. Nicolás Estévanez, 21, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 26 34 89,http://www.viviendasnorte.com/,5.0,2.0,es
Inversiones Pardo Galarza S.L.,"Urb Industrial Echevadar, Calle Dr. Juan Domínguez Pérez, 28, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",,,4.0,1.0,es
MYD Inmo,"C. Tamadaba, 40, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 647 86 89 46,https://rentcarhirnearme.blogspot.com/,2.0,1.0,es
Lc - Inmobiliaria y Turismo,"C. Pedro Castillo Westerling, 12, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 641 87 79 19,http://lc-canteras.com/,1.0,1.0,es
Gestión Inmobiliaria Inmohome Canteras,"Calle Dr. Miguel Rosas, 37, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 661 78 50 51,http://www.inmohome-canteras.amawebs.com/,3.0,8.0,es
Luxury4villas,"C. Nicolás Estévanez, 78, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 63 50 30,,,,es
Agencia J.J.Bercedo S.L.,"Calle Adolfo Alonso Fernández, 6 (Zec El Cebadal), 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 46 16 91,,5.0,1.0,es
Grupo Dumas,"C. José Franchy Roca, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 625 83 40 80,http://www.grupodumas.es/,,,es
Inmuebles Tarajal Grande S.L.,"C. Gomera, 6, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 27 40 95,,5.0,1.0,es
El Sueño de Alejandra Apartments Las Palmas,"C. Anzofé, 31, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 623 41 21 47,,3.8,83.0,en
Protucasa,"C. Bernardo de la Torre, 71, Local, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 654 39 94 38,https://protucasa.com/,3.7,6.0,es
OhmyHost 360 / Gestion de Apartamentos Turísticos.,"C. Juan Rejón, 103, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",,http://www.ohmyhost360.com/,5.0,15.0,es
Campygo Arrendamientos Urbanos,"C. Secretario Artiles, 44, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 36 79 49,http://www.campygo.es/,4.0,1.0,es
Chic Housing,"C. Padre Cueto, 33, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 663 72 50 57,,2.0,7.0,es
depto,"C. Albareda, 35008 Las Palmas de Gran Canaria, Las Palmas, Spain",,,,,es
ReservaPiso,,+34 722 86 95 13,https://www.reservapiso.com/,,,es
MindFit Holidays Gran Canaria Alquiler Vacacional,"Calle Dr. Grau Bassas, 44, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 630 57 59 11,https://mindfitholidays.com/,4.8,24.0,es
"FRIGORIFICOS CONTENEDORES, S.A.",,+34 619 01 33 44,,,,es
Residencial La Puntilla I,"C. Blas de Lezo, 1, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 618 87 47 00,https://www.obranuevaencanarias.com/,,,es
Azulaya Inmobiliaria,"C. Párroco Francisco Rodríguez Rodríguez, 56, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 07 83 94,https://azulaya.com/,4.9,219.0,es
Alexis Santana. Servicios inmobiliarios,,+34 648 16 36 88,,4.7,12.0,es
Vicver Real State,,+34 684 45 13 19,http://www.vicverrealstate.com/,,,es
Aroa Caraballo Inmobiliaria,,+34 610 23 03 80,,5.0,33.0,en
Anibal Lao Asesor inmobiliario Century21 Capital Lpa.,"Av. José Mesa y López, 86, Local, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 620 48 25 35,https://j-anibal.century21.es/,5.0,6.0,es
Roan Asesoramiento inmobiliario,"C. Puerto Rico, 2, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 14 93 71,http://www.roan.es/,4.1,23.0,es
"Fernández Monreal, Asociados","C. República Dominicana, 20, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 24 85 52,https://fernandezmonreal.es/,4.2,29.0,es
Ivett García Zamora,"C. Fernando Guanarteme, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 664 27 36 05,http://www.inmobiliariagarciayzamora.com/,4.6,11.0,es
Inmobiliaria Pablo Martín,"C. Moral, 6, D.P, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 699 08 14 84,,5.0,1.0,es
Terrenos y Naves Gran Canaria,"Archivero Joaquin Blanco Montesdeoca 21, Local 3, C. Malvavisco, 5, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 05 15 54,http://www.terrenosynaves.com/,5.0,3.0,es
Pisos Gran Canaria,"C. Fernando Guanarteme, 109, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 652 30 55 63,https://josemiguelpropiedads.wixsite.com/vendoconjosemiguel,5.0,5.0,es
Rentgoo! House,"C. Cayetana Manrique, 57, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 635 41 24 40,https://rentgoohouse.com/,,,es
RESERVAPISO,"Av. José Mesa y López, 63, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 722 86 95 13,https://www.reservapiso.com/,5.0,1.0,es
Nutibara Invest,"C. Concejal García Feo, 30, Local 5A, 35011 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 695 29 53 63,https://www.nutibarainvest.com/,4.8,23.0,es
The Dream House Inmobiliaria,"C. Aulaga, 10, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 629 09 88 03,http://www.thedreamhouse.es/,4.3,24.0,es
Inmobiliaria Las Palmas - León Home Inversiones,"Av. Federico García Lorca, 2, local 2, 35011 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 649 93 99 62,http://leonhomecanarias.es/,4.0,4.0,es
Inmobiliaria Ana Marrero,"C. Concejal García Feo, 22, BAJO K, 35011 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 669 50 53 64,,3.0,2.0,es
COMPRARCASA SIETE PALMAS,"Av Pintor Felo Monzón, 15, Local 7, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 34 18 42,http://www.sietepalmas.comprarcasa.com/,4.9,71.0,es
Tecnocasa Schamann,"C. Don Pedro Infinito, 124, local, 35012 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 07 58 65,https://laspalmasdegrancanaria1.tecnocasa.es/,4.5,142.0,es
Sebastián López Agente Inmobiliario en Gran Canaria,,+34 622 80 63 80,https://sebastianlopez.es/,4.9,67.0,es
Inmobiliaria Alisios Las Palmas,"C. Misericordia, 20, 35012 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 662 10 65 25,https://www.facebook.com/Alisios-Las-Palmas-Inmobiliaria-113154600244016/,,,es
Amanda Padrón,"C. Fondos de Segura, 3, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 654 24 94 24,,5.0,1.0,es
Inmobiliaria MC Santana,"Av. Juan Carlos I, 17, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 91 42 68,http://www.inmobiliariamcsantana.es/contact/,4.1,45.0,es
Inmobiliaria Las Palmas,"Francisco Barbieri, 7, 35013 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 628 90 48 06,,4.0,1.0,es
Inmo-Obras De Canarias,"C. Don Pedro Infinito, 49, 35012 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 690 10 61 67,,4.8,4.0,es
aVvican SCP,,+34 616 45 14 28,https://www.avvican.com/,,,es
Pry 3 Home,"C/ Virgen del Pilar, 6, 35012 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 667 22 45 60,,1.0,1.0,es
CASARIAS,"C. Lomo la Plana, 32, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",,,4.4,73.0,es
Beacrís Real Estate Services,"Av Pintor Felo Monzón, 29, Local 24-25, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 42 27 78,http://www.beacris.es/,4.2,104.0,en
Remax Atlantis,"Av Pintor Felo Monzón, 29, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 42 45 45,http://remax.es/,4.1,54.0,es
Beccot Inmobiliaria,"Cl. Doña Pino Apolinario, 107, 35014 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 663 84 48 83,https://www.beccot.com/,5.0,3.0,es
Inmobiliaria HomeSoluciones,"C. Juan Gutemberg, 7, of.9, 35013 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 02 92 09,,2.5,2.0,es
Hosticasa Agencia Inmobiliaria de Alquiler Vacacional en España - La mejor Gestión de Apartamentos Turísticos,"C. Practicante Ignacio Rodríguez, 35017, Las Palmas, Spain",+34 684 10 02 39,http://www.hosticasa.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gc,4.5,285.0,es
Propiedades Canarias,,+34 628 78 43 19,https://www.propiedadescanarias.com/,,,es
Desarrollos Troquel S.L.,"Cl. del Dr. Rafael Garcia Perez, 14, Edificio 3, Bloque 6, 35014 Sotano, Las Palmas, Spain",+34 928 27 22 74,http://desarrollostroquel.com/,5.0,1.0,en
Tecnocasa 7Palmas,"Av Pintor Felo Monzón, 26, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 604 29 45 62,http://www.tecnocasa.es/,4.0,49.0,es
Casa de Lujo,"Av. Escaleritas, 135, 35013 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 609 84 16 89,,,,it
Nexo Hogar Inmobiliaria,"C. Lomo San Lázaro, 8, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 603 81 52 83,https://www.nexohogar.es/,1.0,1.0,es
Team 7Siete Palmas Remax Atlantis,"Av Pintor Felo Monzón, 29, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 619 18 77 85,,,,es
Inversocan,"Francisco Barbieri, 7, 35013 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 42 60 43,http://www.inversocan.com/,,,es
Inmobiliaria Vende Pisos casas venta alquiler las Palmas,"C. Lomo la Plana, 30, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 622 49 29 30,,,,es
Herederoscasauolandita,"Geronimo pascual, 5, 2 derecha, 35014 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 633 27 09 09,,,,es
Almatriche Turística S.L.,"C. Arguineguín, 10, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 48 42 50,,1.0,1.0,es
Campel Canarias,"C. Agaete, 22, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 722 58 06 23,http://www.campelcanarias.com/,4.9,55.0,es
Administrador de fincas Las Palmas,"Cl. Hoya del Enamorado, 18, Local, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 12 77 86,,2.0,2.0,es
Frabecar Canarias S.L.,"C. Don Pedro Infinito, 63, 35012 Las Palmas de Gran Canaria, Las Palmas, Spain",,,,,es
Fevenix Inmobiliaria,"Cl. Hoya del Enamorado, 18, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 41 06 19,,,,es
Agüita Consulting,,+34 654 45 69 60,,,,cs
Golden Key Real Estate,"C. Pedro Hidalgo, 83, 35016 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 614 49 16 19,https://www.goldenkeyrealestate.es/,5.0,8.0,es
Manuela Espino Inmobiliaria,"Ctra. Gran Parada, 181, 35308 Gran Parada, Las Palmas, Spain",+34 618 00 31 43,https://meinmobiliaria.com/,5.0,127.0,es
Tu Casa sin comisiones,"C. Hoya del Rosario, 28, 35016 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 696 60 33 58,https://www.inmobiliariatucasasincomisiones.com/,5.0,1.0,es
GALA INMOBILIARIA INTERNACIONAL,"C/ Venegas, 45. 1ª Planta, 35015 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 639 47 61 76,,,,es
Leonardo Ramírez Santana,"C. Malagueñas, 35, 35015 Las Palmas de Gran Canaria, Las Palmas, Spain",,,,,es
Inmobiliaria CyM Estates,,+34 638 47 53 58,https://cymestates.com/,5.0,7.0,es
Alejandro Melián Martín,"C. Hoya del Rosario, 93, 35016 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 31 41 79,,5.0,2.0,es
INMOCASAPLUS,"Arquitecto, C. Miguel MartÍn Fernández de la Torre, 35017, Las Palmas, Spain",+34 660 03 87 27,,3.0,6.0,es
PROMOCIONES ZEUVANE,"C. Guanajuato, 35016, Las Palmas, Spain",,,,,es
Villa Al Alba - Gran Canaria,"35017 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 669 66 82 59,,5.0,2.0,es
Raquel Trujillo Asesora Inmobiliaria,,+34 606 72 78 86,,,,es
"Maribru Canarias, S.L.","C. Farmacéutico Enrique Arroyo, 29, 35017 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 699 57 13 24,http://www.maribrucanarias.com/,4.0,5.0,en
Inmobiliaria La Palma,"Ctra. General Padron, 2, 38750 El Paso, Santa Cruz de Tenerife, Spain",+34 922 48 66 60,https://inmobiliaria-lapalma.com/,4.7,47.0,en
Alejandro Abreus. Inmobiliaria - Real Estate,,+34 691 74 85 96,https://calendly.com/alejandroabreusrealestate/privada,5.0,17.0,es
Somos Claros,,+34 664 84 26 24,,4.8,10.0,es
Inmobiliaria Montalti Agencia inmobiliaria,"Carr. del Centro Monte Lentiscal, 142, l4, 35310 Sta Brígida, Las Palmas, Spain",+34 928 35 30 60,https://montalti.es/,4.8,24.0,es
Misael Agente Inmobiliario,,+34 697 85 20 56,https://www.misaelagenteinmobiliario.com/,5.0,48.0,es
MISTER HOUSE INMOBILIARIA,"C. Cruz del Ovejero, 45, Local Derecha, 35018 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 630 07 83 20,https://www.misterhouseinmobiliaria.com/,3.2,13.0,es
AG Grupo Inmobiliario,"C. Pintor Pepe Dámaso, 33, 35018 Tamaraceite, Las Palmas, Spain",+34 928 36 92 88,,5.0,6.0,es
Tecnocasa Tamaraceite Agencia Inmobiliaria,"C. Cruz del Ovejero, 15, local, 35018 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 611 94 87 08,https://laspalmasdegrancanaria3.tecnocasa.es/,4.9,45.0,es
EQB Servicios Inmobiliarios,"C. Pintor Pepe Dámaso, 12, local 15, 35018 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 07 88 06,,5.0,2.0,es
Jorge Rodríguez Agente Profesional Inmobiliario/Arquitecto,"C. Pintor Pepe Dámaso, 16, 35018 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 672 77 01 78,https://www.embassycanarias.com/,,,es
Aloha-t en Canarias,"C. los Guayaberos, 27, 35018 Las Palmas de Gran Canaria, Las Palmas, Spain",,http://www.alohat-canarias.com/,4.8,20.0,es
Inmobiliaria Hernández,"C. Invierno, 109, bajo, 35018 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 660 03 76 96,,,,es
Canary Property Market,"C. Calvario, 16, 35018 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 67 17 31,,,,hr
KI - Gran Canaria,,+34 699 10 59 97,http://www.ki-grancanaria.com/,4.0,3.0,es
A & G Compañia Española de Arrendamiento de Viviendas S.A.,"C. Pintor José Jorge Oramas, 33, 35018 Tamaraceite, Las Palmas, Spain",+34 677 87 67 79,,,,es
SB Grupo S.A.,,+34 629 64 21 78,,,,es
Venta de Naves en Gran Canaria Terrenosynaves,"C. Archivero Joaquín Blanco Montesdeoca, 21, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 05 15 54,http://www.terrenosynaves.es/,5.0,1.0,en
HermanosNicolauGarcia CB,,+34 600 05 22 44,,,,es
homvi,,+34 686 21 10 76,http://www.homvi.es/,,,es
Apetama,"C. Cruz del Ovejero, 16, Tamaraceite, 35018 Tamaraceite, Las Palmas, Spain",+34 928 43 99 92,,,,es
AFCVacacional,,+34 663 60 20 92,https://www.afcvacacional.es/,,,es
Colorea.com,"Cl. el Entallador, 6, 35400 Arucas, Las Palmas, Spain",+34 639 16 40 76,https://www.instagram.com/luisfalconinmobiliario/?igsh=MmZ5MG94ZXVxd2lx,5.0,21.0,en
Inmobiliaria el litoral,"35330 Teror, Las Palmas, Spain",+34 680 39 17 89,,2.6,9.0,es
Nacho León Agente Inmobiliario,,+34 633 65 79 19,,,,es
Oceanic Investment Properties,"C. Gonzalo Medina, 2, 35300 Sta Brígida, Las Palmas, Spain",+34 623 50 78 46,https://disueñatucasa.com/,3.1,21.0,es
JABALOBO SL,,+34 928 43 08 47,,1.0,1.0,es
Proponflor Sl,"P.º los Mártires, 155, 35018 Tamaraceite, Las Palmas, Spain",+34 928 67 11 65,,,,es
Daniela Servicios Inmobiliarios,"Urb. Mirador del Norte, Bloque 3, 35413 Tinoca, Las Palmas, Spain",+34 686 24 60 61,,3.7,3.0,es
Inmobiliaria Lizamar,"Paseo Poeta Pedro Lezcano Local letra i, 35400 Arucas, Las Palmas, Spain",+34 928 91 64 57,,3.5,8.0,es
Canarias Wehost S.L.,,+34 650 48 42 80,,,,es
INMOBILIARIA Arubelcas & Medicurbe,"Av. Pedro Morales Déniz, 157, Santidad, 35411 Arucas, Las Palmas, Spain",+34 628 01 81 90,http://arubelcas.es/,4.7,24.0,es
Hoya de Parrado S.L.,"C. Real de Coello, 1, 35310 Monte Lentiscal, Las Palmas, Spain",,,5.0,1.0,es
Rentfacil Canarias S.L.,"Pje. Gral. Prim, 7, 35400 Arucas, Las Palmas, Spain",+34 604 80 58 56,https://www.rentfacil.com/,5.0,4.0,es
Macresa,"Calle, Cam. Macresa, 3, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 48 20 60,http://www.macresa.org/,3.6,65.0,es
Pride Properties Gran Canaria,"Avenida de Tirajana 37 Edificio Mercurio Torre 1, 3A, 35100 Maspalomas, Las Palmas, Spain",+34 928 73 06 12,https://pridepropertiesgc.com/,4.8,64.0,en
Jardines De Las Ramblas,"35019 Las Palmas de Gran Canaria, Las Palmas, Spain",,,4.7,3.0,es
BALCONES DE LAS RAMBLAS,"Edif.Corona, Av. Juan Carlos I, 12, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain",,,,,es
