name,address,international_phone_number,url,rating,reviews_count,language
Espacio y Vida,"Carrer del Fluvià, 1, Mallorca Office - Planta Baja, Despacho 44, Llevant, 07009 Palma, Illes Balears, España",+34 659 55 53 33,http://espacioyvida.com/,4.6,18.0,es
Unión confianza consultora ( UCC S.L.),"Carrer de Biniali, 5, Llevant, 07008 Palma, Illes Balears, España",+34 971 90 41 41,http://www.uccsl.com/contacto/,4.6,125.0,es
NEXEIMMO,"Career Nuredduna, 10, 2B, Llevant, 07006 Palma, Illes Balears, España",+34 971 96 36 40,http://www.nexeimmo.com/,4.7,12.0,es
Sandberg Estates,"Carrer Garcilaso de la Vega, 1, Local 5, 07181 Portals Nous, Illes Balears, España",+34 871 85 39 07,https://sandberg-estates.com/,4.9,52.0,es
Inmodela gestion de la propiedad sl,"Av. Gaspar de Bennazar, 28, Nord, 07004 Palma, Illes Balears, España",+34 971 05 65 87,https://www.inmodela.com/,5.0,1.0,es
INMOBILIARIA PROINMOS,"Carrer del Fluvià, 1, Llevant, 07009 Palma, Illes Balears, España",+34 665 25 36 21,https://www.proinmos.com/,3.7,13.0,es
LIFE MALLORCA,"Carrer del Fluvià, 1, 2ºA, Llevant, 07009 Palma, Illes Balears, España",,http://www.lifemallorca.com/,3.5,2.0,en
Via Blava,"Carrer del Ter, 27, planta 2, oficina 7, Llevant, 07009 Palma, Illes Balears, España",+34 871 77 66 88,http://www.viablava.com/,4.2,30.0,ca
Martínez y Menor Asociados S.L.,"C/ Aragó, 184, Llevant, 07008 Palma, Illes Balears, España",,,4.5,2.0,es
EASY HOUSE MALLORCA,"C. dels Foners, 24, BAJOS, Levante, 07006 Palma, Illes Balears, España",+34 605 96 78 14,,5.0,1.0,es
Nappo Real Estate I Inmobiliaria en Mallorca y Madrid I Oficina Marratxí,"Camí de la Cabanºa, 40, 07141 Marratxinet, Illes Balears, España",+34 971 37 08 46,https://www.napporealestate.com/,5.0,5.0,es
NEW HOME MALLORCA REAL ESTATE SL,,+34 618 39 13 42,https://www.newhomemallorca.com/,5.0,9.0,es
inmo,,+34 639 00 00 00,,5.0,3.0,es
Mallorca Gestión Inmobiliaria,"Avinguda d'Antoni Maura, 16, 07141 Marratxí, Illes Balears, España",+34 696 90 67 33,https://www.mallorcagestion.com/,4.5,47.0,es
SIM Inmobiliaria,"Plaça de la Sitja, 5, Nord, 07010 Palma, Illes Balears, España",+34 656 56 01 98,http://www.siminmobiliaria.es/,4.8,21.0,es
ALQUILER RIESGO ZERO,"C/ del General Riera, 56, Nord, 07010 Palma, Illes Balears, España",+34 871 90 34 77,http://alquilerriesgozero.com/,5.0,101.0,es
Casas de Mallorca,"Camí de Can Guillot, 35, Nord, 07010 Palma, Illes Balears, España",+34 616 66 70 70,https://casasdemallorca.es/,4.4,17.0,es
Agencia Inmobiliaria - SAFTI Mallorca Jean-François Monmarqué,,+34 626 27 89 75,https://www.safti.es/tu-asesor-safti/jean-francois-monmarque,5.0,2.0,fr
Grupo Inmobiliario TJR,"Carrer de Francesc Martí i Móra, 3A, Ponent, 07011 Palma, Illes Balears, España",+34 971 09 45 02,https://www.idealista.com/pro/grupo-inmobiliario-tjr/venta-viviendas/,4.8,21.0,es
Easy Homes Grupo Inmobiliario,"Carrer de Pascual Ribot, 1, 07011 Palma, Illes Balears, España",+34 971 07 91 63,http://www.easyhomes.es/,4.1,54.0,es
Vidamar Consultors Immobiliaris,"C/ de Miquel dels Sants Oliver, 21A, Ponent, 07011 Palma, Illes Balears, España",+34 871 51 53 03,http://www.vidamar.net/,4.6,229.0,es
Inmosenna | Inmobiliaria en Mallorca,"C/ de la Llibertat, 35, Ponent, 07013 Palma, Illes Balears, España",+34 971 91 19 19,http://inmosenna.com/,3.9,135.0,es
"Queen Mallorca Real Estate-Pascual Ribot, 15","Carrer de Pascual Ribot, 15, 07011 Palma, Illes Balears, España",+34 682 52 62 47,http://www.queenmallorca.es/,5.0,10.0,es
First Mallorca,"Pg. de Mallorca, 10, Centre, 07012 Palma, Illes Balears, España",+34 871 00 58 00,https://www.firstmallorca.com/,4.2,44.0,es
Morcas,"Carrer de l'Estanc, 3, Centre, 07012 Palma, Illes Balears, España",+34 971 72 30 41,http://www.morcas.com/es/,4.1,48.0,es
5 ISLAS,"Carrer d'Avinyó, 2, Ponent, 07014 Palma, Illes Balears, España",+34 871 57 10 15,http://www.5islas.es/,4.7,53.0,es
Invest Mallorca,"Carrer del Baró de Santa Maria del Sepulcre, 6, Centre, 07012 Palma, Illes Balears, España",+34 971 72 60 29,https://investmallorca.com/contacto/,4.3,29.0,es
Gesteam Properties,"Pg. de Mallorca, 8, Entresuelo 1 B, Distrito Centro, 07012 Palma, Illes Balears, España",+34 871 04 56 71,http://www.gesteamproperties.com/,4.9,10.0,es
Palma Markets,"Pg. del Born, 20, Centre, 07012 Palma, Illes Balears, España",+34 608 12 43 01,http://www.palmamarkets.com/,4.9,7.0,es
Redhawk Real Estate International,"C/ de la Concepció, 28C, Centre, 07012 Palma, Illes Balears, España",+34 674 53 26 55,http://www.redhawk-realestate.com/,4.5,34.0,es
Nestseekers | Inmobiliaria Mallorca,"JUAN DE CREMONA, 6, Centre, 07012 Palma, Illes Balears, España",+34 666 54 46 49,https://www.nestseekers.com/Sales/spain/?utm_source=GMB&utm_medium=WEB&utm_id=Palma,5.0,5.0,es
Sageco,,+34 650 62 38 56,http://www.sageco.es/,4.9,28.0,es
Vista Collection,,+34 638 07 04 21,https://vistacollection.es/,5.0,4.0,es
INMO-LIVE HOMES,"Camí de Son Rapinya, 55, Ponent, 07013 Palma, Illes Balears, España",+34 633 07 67 38,http://inmolivehomes.com/,4.9,50.0,es
Balear Invest - Real Estate,"Avinguda de l'Argentina, 21, Ponent, 07013 Palma, Illes Balears, España",+34 971 71 91 91,http://www.balearinvest.com/,3.8,102.0,es
Soon Mallorca,"Carrer de Rossiñol, 2b, Ponent, 07013 Palma, Illes Balears, España",+34 610 81 27 02,http://www.soonmallorca.com/,3.5,11.0,es
Unic Homes,"C/ de la Llibertat, 19, Ponent, 07013 Palma, Illes Balears, España",+34 685 79 49 87,http://www.unic-homes.com/,4.6,23.0,es
First Mallorca Son Rapinya,"Cami de Son Rapinya 31 y 31 A, Local, 2 y Local 3, Poniente, 07013 Palma, Illes Balears, España",+34 971 25 88 00,https://www.firstmallorca.com/,5.0,24.0,en
Inmoluxy Real Estate Mallorca,"Avinguda de Sant Ferran, 41, 07013 Palma, Illes Balears, España",+34 658 70 13 53,http://www.inmoluxy.com/,5.0,15.0,es
SON VIDA Inmobiliaria,"Carrer Capocorb, 1B, Ponent, 07013 Son Vida, Illes Balears, España",+34 971 79 07 11,https://en.sonvida.com/,5.0,1.0,es
SkandiaMäklarna Mallorca,"Carrer Comte de Barcelona, 29 PB, Ponent, 07013 Palma, Illes Balears, España",+46 73 508 37 37,https://www.skandiamaklarna.com/sv/hitta-maklare/mallorca/,4.9,16.0,sv
Engel & Völkers Son Vida & Palma Surroundings,"GOLF SON QUINT, Ctra. de Son Vida, 38, Ponent, 07013 Palma, Illes Balears, España",+34 971 60 91 41,https://ev-mallorca.com/de/mallorca-immobilien?license[0]=4,4.9,28.0,es
Inmovita,"C/ de la Llibertat, 29C, Ponent, 07013 Palma, Illes Balears, España",+34 649 55 74 95,https://www.inmovita.es/inicio,5.0,14.0,es
Mallorca Property Vida Balear Real Estate - Inmobiliaria,"Av. de Gabriel Roca, 9, Ponent, 07014 Palma, Illes Balears, España",+34 971 45 04 22,http://www.mallorcapropertyvb.com/,5.0,3.0,es
AG asociados,"Carrer de la Barrera, 46, Bajos, Poniente, 07014 Palma, Illes Balears, España",+34 971 57 47 42,http://www.agasociados.info/,4.8,26.0,es
MARCEL REMUS REAL ESTATE,"Camí de Gènova, 4, loc 4, Poniente, 07014 Palma, Illes Balears, España",+34 971 45 00 19,http://www.marcelremus.com/,4.4,56.0,es
Inmobiliaria Film Houses,"Av. de Gabriel Roca, 35, 07014 Palma, Illes Balears, España",+34 971 22 27 87,https://www.filmhouses.com/,4.9,37.0,es
Fincas Cala Major,"Avinguda de Joan Miró, 275, Ponent, 07015 Palma, Illes Balears, España",+34 971 40 40 77,http://fincascalamajor.com/,5.0,45.0,es
Inmobiliaria Daynes,"Avinguda de Joan Miró, 354, Ponent, 07015 Palma, Illes Balears, España",+34 971 40 19 00,http://www.inmobiliariadaynes.com/,4.2,5.0,es
Molier Estates,"Av. Joan Miró, 297, local 7, Poniente, 07015 Palma, Illes Balears, España",+34 692 06 83 20,http://www.molierestates.com/,4.7,26.0,nl
Richmallorca real estate,"Passeig Illetes, 16, 07181 ses Illetes, Illes Balears, España",+34 685 29 49 11,https://richmallorca.com/,4.9,36.0,es
El Terreno Immo,"Avinguda de Joan Miró, 82, Ponent, 07015 Palma, Illes Balears, España",+34 971 28 40 26,http://www.el-terreno-immo.com/,4.1,22.0,en
Fine Estates Mallorca | Real Estate & Service,"Carrer de Margarita Retuerto, 24, Ponent, 07015 Palma, Illes Balears, España",+34 609 20 67 60,http://www.fineestatesmallorca.com/,4.9,20.0,de
LJ Balearic Properties,,+34 669 67 23 01,http://www.ljproperties.es/,4.8,11.0,es
Zen Homes Mallorca,"Avinguda de Joan Miró, 188, Ponent, 07015 Palma, Illes Balears, España",+34 971 09 11 19,https://zenhomesmallorca.com/,3.1,9.0,es
Mallorca Homes And Rentals,"Passeig Illetes, 17, 07181 ses Illetes, Illes Balears, España",+34 625 80 56 42,http://www.mallorcahomesandrentals.com/,3.9,14.0,es
KSA ESTATE MALLORCA,"Avinguda de Joan Miró, 348, Ponent, 07015 Palma, Illes Balears, España",+34 971 22 78 10,http://www.ksa-estates.com/,3.9,7.0,es
IBIZA APARTMENTS RENTALS,"C/ de Saridakis, 24, Ponent, 07015 Palma, Illes Balears, España",+34 640 20 84 83,https://balearicapartments-rentals.com/ibiza/rentals,5.0,1.0,es
Buy a Home Mallorca,"Avinguda de Joan Miró, 340, Ponent, 07015 Palma, Illes Balears, España",+34 971 37 95 61,http://www.buyahomemallorca.com/,5.0,2.0,en
Manage for You,"Av. de Gabriel Roca, 44, Ponent, 07015 Palma, Illes Balears, España",+34 677 27 12 24,,4.0,1.0,en
Genova Inmobiliaria,"Carrer de la Coma, 6, Ponent, 07015 Gènova, Illes Balears, España",+34 690 33 52 27,,,,es
Portamar Mallorca - Alquiler Vacacional y Gestión Inmobiliaria,,+34 690 75 53 43,https://portamarmallorca.com/,,,es
Gnauck & Garcia Real Estate Mallorca,"Av. Joan Miró, 326, Local H, Poniente, 07015 Palma, Illes Balears, España",+34 666 64 36 17,https://www.gg-estate-mallorca.com/,5.0,4.0,es
Balearic Apartments Rentals,"C/ de Saridakis, 24, Ponent, 07015 Palma, Illes Balears, España",+34 640 20 84 83,https://balearicapartments-rentals.com/,5.0,3.0,es
Gestpropiedad-Cas Català,"Ctra. Andratx, 2, local 5, 07181 Cas Català, Illes Balears, España",+34 871 62 07 77,https://www.gestpropiedad.com/cascatala,4.8,35.0,ca
INMOBILIARIA URBAN DUO,,+34 607 67 56 32,,,,es
Guver Homes Real Estate,"Carrer de Dinamarca, 9, Ponent, 07015 Palma, Illes Balears, España",+34 722 47 16 26,https://www.guverhomes.com/,5.0,5.0,es
Mallorca Agent - Luxury Real Estate,"Passeig Illetes, 4, local 6, 07181 Illetes, Illes Balears, España",+34 634 33 42 77,http://www.mallorcaagent.com/,5.0,17.0,de
Real Estate El PortalV Mallorca & Barcelona,"Avinguda de Joan Miró, 138, Ponent, 07015 Palma, Illes Balears, España",+34 871 02 41 24,,2.0,1.0,es
Herden Immobilien Mallorca - Real Estate - Manfred Herden Immobilienmakler,"Passeig Illetes, 6, 07181 ses Illetes, Illes Balears, España",+34 871 61 12 09,http://www.herden-immobilien.com/,4.9,44.0,de
Iconic Properties Mallorca,"Carrer de Son Armadans, Ponent, 07014 Palma, Illes Balears, España",+34 685 47 51 20,https://www.iconicpropertiesmallorca.com/,5.0,9.0,es
Mallorca IN - inmobiliaria & inversión,,+34 871 80 47 44,,3.7,3.0,es
AK-Immobilien-Mallorca,"Avinguda de Joan Miró, 139, Ponent, 07015 Palma, Illes Balears, España",+34 971 70 75 00,,,,de
