name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
Arena y Mar Servicios Inmobiliarios,,+34 622 08 69 97,https://arenaymarserviciosinmobiliarios.es/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'establishment')",
Be Home Levante,"C. de Josep Lluis Albinyana i Olmos, 7, 03013 Alicante (Alacant), Alicante, España",+34 647 38 44 81,https://behomelevante.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03013
PLATINO INMOBILIARIA,"03012 Alicante (Alacant), Alicante, España",+34 600 06 50 97,http://www.inmobiplatinoalicante.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03012
Urbazone,"Oficinas CBC, C/ Dr. Sapena, 54, 6A Oficinas, 03013 CBC, Alicante, España",+34 966 53 74 85,http://www.urbazone.es/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03013
Century 21 Plaza ,"Avenida Pintor Xavier Soler, 11B, 03015 Alacant, Alicante, España",+34 865 81 73 95,https://plaza.century21.es/,4.4,31.0,en,Google reviews: 4.4* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03015
Firmand,"Av. de Villajoyosa, 97, 03016 Alicante (Alacant), Alicante, España",+34 692 17 83 08,http://www.firmand.com/,4.9,105.0,es,Google reviews: 4.9* / 105,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03016
INMOBILIARIA EUROHUESCA,"Av. de Villajoyosa, 97, 03016 Alicante (Alacant), Alicante, España",+34 965 16 41 41,http://eurohuesca.com/,4.3,53.0,es,Google reviews: 4.3* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03016
Inmobiliaria Modo Home,"C. Trident, 41, 03540 Alacant, Alicante, España",+34 744 62 96 10,https://www.inmobiliariamodohome.com/,5.0,118.0,es,Google reviews: 5* / 118,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria playa San Juan Inmoplaya,,+34 697 29 80 74,http://www.inmoplayasanjuan.com/,4.7,50.0,es,Google reviews: 4.7* / 50,OPERATIONAL,"('real_estate_agency', 'establishment')",
Rivellorca Inmobiliaria,"Avinguda Fotógrafo Francisco Cano, 39, 03540 Alacant, Alicante, España",+34 670 50 95 22,https://www.rivellorca.com/,5.0,55.0,es,Google reviews: 5* / 55,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",03540
Inmobiliaria Playa San Juan ,"C. Trident, 31, Local 4, 03540 Alacant, Alicante, España",+34 678 85 77 31,https://www.larimarhome.com/,4.9,211.0,es,Google reviews: 4.9* / 211,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Hansa Inmobiliaria,"Av. del Locutor Vicente Hipólito, 39, 03540 Alicante (Alacant), Alicante, España",+34 965 15 54 34,http://www.hansainmobiliaria.com/,4.7,118.0,es,Google reviews: 4.7* / 118,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Agence immobilière Alicante  ( 03016 ),"C. del Olimpo, 7, 03016 Alicante (Alacant), Alicante, España",+34 951 84 08 41,https://mani-immobilier-francophone-alicante.com/,4.9,27.0,fr,Google reviews: 4.9* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03016
Inmobiliaria Juárez,"Avinguda de la Costa Blanca, 84, 03540 Alacant, Alicante, España",+34 965 16 08 88,http://www.inmobiliariajuarez.com/,4.7,80.0,es,Google reviews: 4.7* / 80,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Riaza Gestion Inmobiliaria S.L.,"Av. Santander, 25, Local 24, 03540 Alicante (Alacant), Alicante, España",+34 965 16 08 67,https://www.inmoriaza.com/,4.6,127.0,es,Google reviews: 4.6* / 127,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",03540
Magenta Living ,"C. Josefina Pascual, 4, 03540 Alicante (Alacant), Alicante, España",+34 664 61 04 31,http://www.magentaliving.es/,5.0,38.0,es,Google reviews: 5* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria San Juan de Alicante ,"Carrer Tomas Capelo, 8, 03550 Sant Joan d'Alacant, Alicante, España",+34 865 88 57 52,https://www.inmobiliarianucleo.com/inmobiliarias/alicante-provincia/sant-joan-dalacant?utm_source=local&utm_medium=gbp,4.6,154.0,es,Google reviews: 4.6* / 154,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Inmobiliaria JPG,"Avinguda de la Diagonal, 6, 03550 Sant Joan d'Alacant, Alicante, España",+34 965 94 02 41,http://www.inmojpg.com/,4.6,91.0,es,Google reviews: 4.6* / 91,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Carmenulloa Real Estate,"C. Océano, 36, 03540 Alicante (Alacant), Alicante, España",+34 634 41 99 27,http://www.carmenulloa.com/,5.0,138.0,es,Google reviews: 5* / 138,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Inversión,"Av. de Holanda, 12, 58, 03540 Alicante (Alacant), Alicante, España",+34 965 15 02 61,http://www.inmobiliariainversion.es/,4.8,55.0,es,Google reviews: 4.8* / 55,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Gesmar 2000 Inmobiliaria,"Av. Historiador Vicente Ramos, 30, local 8, 03540 Alicante (Alacant), Alicante, España",+34 671 62 99 10,http://www.gesmar2000.com/,4.7,192.0,es,Google reviews: 4.7* / 192,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Club del Mar Inmobiliaria,"Av. San Sebastián, 10, 03540 Alicante (Alacant), Alicante, España",+34 611 61 35 09,https://clubdelmarinmobiliaria.com/,4.8,52.0,es,Google reviews: 4.8* / 52,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
QualityCasas,"Avinguda Goleta, 21, 03540 Alacant, Alicante, España",+34 966 04 80 19,http://www.qualitycasas.com/,3.9,208.0,es,Google reviews: 3.9* / 208,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
alto inmobiliaria,"Avinguda de la Costa Blanca, 21, 03540 Alacant, Alicante, España",+34 965 26 30 65,http://www.altoinmobiliaria.es/,3.3,46.0,es,Google reviews: 3.3* / 46,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Cava,"C/ Jaume I, 20, 03550 Sant Joan d'Alacant, Alicante, España",+34 965 65 79 65,http://www.inmocava.es/,4.7,211.0,es,Google reviews: 4.7* / 211,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Intermediaciones Inmobiliarias Sira S.L.,"Av. Euro, 28, 03114 Alicante (Alacant), Alicante, España",+34 966 95 46 48,https://inmobiliariaiis.com/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03114
Inmuebles Global Europa,,+34 617 21 08 78,https://inmueblesglobaleuropa.com/,4.9,67.0,es,Google reviews: 4.9* / 67,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Sandoval PAU5,"Maestro José Garberí Serrano, 2, Local 25, 03540 Alicante (Alacant), Alicante, España",+34 606 39 86 39,https://inmobiliariasandoval.es/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Quo Real Estate,"Maestro José Garberí Serrano, 2, Local 13, 03540 Alicante (Alacant), Alicante, España",+34 690 98 68 31,https://www.quoinmobiliaria.com/,4.8,111.0,es,Google reviews: 4.8* / 111,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Home Target Inmobiliaria,"Avinguda de la Costa Blanca, 129, 03540 Alacant, Alicante, España",+34 966 27 77 64,http://hometarget.es/,5.0,36.0,es,Google reviews: 5* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Sandoval,"Av. de Holanda, 5, local 15, 03540 Alicante (Alacant), Alicante, España",+34 965 26 33 37,http://www.inmobiliariasandovalcosta.es/,4.1,37.0,es,Google reviews: 4.1* / 37,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Yomaris Servicios Inmobiliarios,"Av. Historiador Vicente Ramos, 28, Local 16, 03540 Alicante (Alacant), Alicante, España",+34 966 38 51 05,http://www.yomaris.net/,4.6,81.0,es,Google reviews: 4.6* / 81,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Leo,"Av. Santander, 14, Local 5, 03540 Alicante (Alacant), Alicante, España",+34 965 15 49 93,https://inmobiliarialeo.es/,3.9,45.0,es,Google reviews: 3.9* / 45,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmoclick Alicante,"Av. Santander, 25, local 43, 03540 Alicante (Alacant), Alicante, España",+34 611 43 76 00,http://www.inmoclickalicante.com/,4.7,27.0,es,Google reviews: 4.7* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Inmo360º,"Maestro José Garberí Serrano, 2, local 17, 03540 Alicante (Alacant), Alicante, España",+34 661 00 04 10,http://www.inmo360.net/,4.5,46.0,es,Google reviews: 4.5* / 46,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
INMOCOSTA ,"Centro Comercial Fontana, Av. de Holanda, 14, local 60, 03540 Alicante (Alacant), Alicante, España",+34 661 30 38 20,https://www.inmobiliariainmocosta.com/,5.0,21.0,es,Google reviews: 5* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
MyM Inmobiliaria Gestión integral,"Av. Conrado Albaladejo, 20, 03540 Alicante (Alacant), Alicante, España",+34 663 20 01 47,http://www.myminmobiliaria.es/,5.0,15.0,es,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Iduss Home Broker SL nueva ubicación en Rambla Mendez Nuñez 23 ,"Av. Joaquín Arias, 1, 03540 Alicante (Alacant), Alicante, España",+34 644 59 27 55,http://www.idusshomebroker.com/,5.0,40.0,es,Google reviews: 5* / 40,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
muñoz inmobiliaria,"centro comercial garden playa, Av. Bruselas, Local 68, 03540 Alicante (Alacant), Alicante, España",+34 666 85 45 78,,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Casa 10 Alicante Inmobiliaria & Inversiones,"Avenida Maestro José Garberí Serrano 16, Fiscal, Calle Segura, 12, 03540 Alicante (Alacant), Alicante, España",+34 965 04 87 67,http://www.casa10alicante.com/,4.8,26.0,es,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03540
Habitar Inmobiliaria,"Calle Dr. Gadea, 13, 03550 Sant Joan d'Alacant, Alicante, España",+34 965 65 75 65,http://www.habitar.es/,4.6,88.0,es,Google reviews: 4.6* / 88,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
GESTIMAR INMOBILIARIA,"CITA PREVIA, Av. Conrado Albaladejo, 5, 03540 Alicante (Alacant), Alicante, España",+34 965 24 03 48,http://www.grupogestimar.com/,4.3,36.0,es,Google reviews: 4.3* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
housealicante ,"C. Maruja Pastor, 2, puerta 3, 5B, 03540 Alicante (Alacant), Alicante, España",+34 627 26 83 36,http://www.housealicante.com/,4.9,9.0,es,Google reviews: 4.9* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Guimar Cabogolf,"Av. Historiador Vicente Ramos, 16, local 9, 03540 Alicante (Alacant), Alicante, España",+34 662 11 64 43,http://www.guimarcabogolf.es/,4.2,48.0,es,Google reviews: 4.2* / 48,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Holy Homes Alicante & Aloha Home Staging,"C. Trident, 31, 03540 Alacant, Alicante, España",+34 639 23 75 25,http://www.holyhomesalicante.com/,4.9,32.0,es,Google reviews: 4.9* / 32,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Alegria Real Estate ( 03540 ),"Av. Historiador Vicente Ramos, 9, 03540 Alicante (Alacant), Alicante, España",+34 965 16 26 22,https://alegria-realestate.com/,5.0,28.0,ru,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Apple Park Realty - Alicante,"Av. Pintor Fernando Soria, 03540 Alicante (Alacant), Alicante, España",+34 669 88 16 47,,5.0,17.0,en,Google reviews: 5* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Playa San Juan Alicante ,"Av de Cataluña, 16, Local 4, 03540 Alicante (Alacant), Alicante, España",+34 649 97 41 72,http://www.redinversioneshispana.com/,4.9,9.0,es,Google reviews: 4.9* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Sala,"C. Pintor Manuel Baeza Gómez, 35, Local, 03550 Sant Joan d'Alacant, Alicante, España",+34 650 66 33 45,http://inmobiliariasala.com/,4.9,73.0,es,Google reviews: 4.9* / 73,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
alicante.agency,"Av. Conrado Albaladejo, 03540 Alicante (Alacant), Alicante, España",+34 675 23 20 19,,5.0,2.0,en,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Two & Two Grupo Inmobiliario,"Avinguda de Benidorm, 9, Local 6, 03550 Sant Joan d'Alacant, Alicante, España",+34 611 70 68 68,https://22spain.com/,5.0,39.0,en,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Sandoval Costa,"Av. de Holanda, 5, 03540 Alicante (Alacant), Alicante, España",+34 965 26 33 37,http://www.inmobiliariasandovalcosta.es/,4.3,6.0,es,Google reviews: 4.3* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Tabarka Inmobiliaria,"Av. Historiador Vicente Ramos, 03540 Alicante (Alacant), Alicante, España",+34 628 93 17 50,https://www.tabarkainmobiliaria.com/,4.6,9.0,es,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
INMOGLOBO,"Maestro José Garberí Serrano, 12, local 10, 03540 Alicante (Alacant), Alicante, España",+34 666 74 43 50,https://www.inmoglobo.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'finance', 'general_contractor', 'point_of_interest', 'establishment')",03540
INMOBILIARIA IN HOME PROPERTIES,"Calle Catedrático Abelardo Rigual Nº 1, Escalera 1, 2ºE, 03540 Cabo de Las Huertas, Alicante, Alicante, España",+34 664 49 86 17,https://inhomeproperties.blogspot.com/,4.6,5.0,es,Google reviews: 4.6* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Fincas San Juan,"Carrer Mosén Pedro Mena, 18, 03550 Sant Joan d'Alacant, Alicante, España",+34 965 94 13 60,https://www.fincassanjuan.com/,4.4,175.0,es,Google reviews: 4.4* / 175,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
YER - Your Essential Realty,"Maestro José Garberí Serrano, 14, 03540 Alicante (Alacant), Alicante, España",+34 966 94 49 55,https://www.yerrealty.com/,5.0,28.0,es,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Inmobiliaria Alicante-Casas,"Centro Comercial Fontana, Av. de Holanda, 12, Local 11, 03540 Alicante (Alacant), Alicante, España",+34 619 18 88 82,http://alicante-casas.com/,2.9,14.0,es,Google reviews: 2.9* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Fincas Santacreu,"Av. Santander, 26, 03540 Alicante (Alacant), Alicante, España",+34 965 15 69 10,http://fincassantacreu.com/,5.0,1.0,ca,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
SolanaSpain,"Av. Santander, 21, Local 15, 03540 Alicante (Alacant), Alicante, España",+34 646 61 29 03,http://www.solanaspain.com/,5.0,4.0,en,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03540
Agence immobilière Alicante  ( 03540 ),"Av. Arquitecto Félix Candela, 30, 03540 Alicante (Alacant), Alicante, España",+33 6 47 20 11 09,https://voguimmo.com/agence-immobiliere-alicante.html,5.0,7.0,fr,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",03540
Inmobiliaria Collado,"Carrer Tomas Capelo, nº 1, 03550 Sant Joan d'Alacant, Alicante, España",+34 687 70 31 52,http://inmobiliariacollado.es/,4.1,22.0,es,Google reviews: 4.1* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Hi Home,,+34 624 15 33 94,http://www.hihomeinmobiliaria.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Baeza ( 03550 ),"Carrer Mosén Pedro Mena, 20, 03550 Sant Joan d'Alacant, Alicante, España",+34 624 41 82 58,https://www.inmobiliariabaeza.com/,4.9,12.0,es,Google reviews: 4.9* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Agencia Inmobiliaria El Nonno,"C. del Notario Salvador Montesinos Bonet, 8, 03550 Sant Joan d'Alacant, Alicante, España",+34 965 94 33 94,http://www.inmoelnonno.com/,3.7,17.0,es,Google reviews: 3.7* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Inmobiliaria Nucleo Mutxamel,"Av. Carlos Soler, 28, LOC 2, 03110 Mutxamel, Alicante, España",+34 966 28 90 56,http://www.inmobiliarianucleo.com/,4.8,123.0,es,Google reviews: 4.8* / 123,OPERATIONAL,"('real_estate_agency', 'consultant', 'finance', 'point_of_interest', 'establishment')",03110
inmoMICASA,"Carrer Tomas Capelo, 4, 03550 San Juan, Alicante, España",+34 606 06 62 13,http://www.inmomicasa.es/,4.4,51.0,es,Google reviews: 4.4* / 51,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Hi Home Tu inmobiliaria en Alicante,,+34 655 99 68 63,http://www.hihomeinmobiliaria.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
RK Gran Alacant,"Av. de Noruega, 165, 03130 el Gran Alacant, Alicante, España",+34 865 66 09 65,https://inmogranalacant.es/,4.7,239.0,es,Google reviews: 4.7* / 239,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03130
Stucasa Inmobiliaria,"C. del Mosén Pedro Mena, 20, local 3, 03550 Sant Joan d'Alacant, Alicante, España",+34 664 55 48 97,https://www.inmostucasa.com/,3.8,9.0,es,Google reviews: 3.8* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Gestión Inmobiliaria Alicante,,+34 613 19 72 90,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
Costahispania Inmobiliaria,,+34 644 92 09 90,https://www.costahispaniainmobiliaria.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Cataleya Mediterranea,,,http://cataleyamediterranea.com/,4.9,14.0,es,Google reviews: 4.9* / 14,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
"AKRA GESTIÓN ACTIVOS, S. L.","C. Tomás Capelo, 4, BAJO, 03550 Sant Joan d'Alacant, Alicante, España",+34 965 15 45 85,http://www.akragestioninmuebles.es/,4.8,4.0,es,Google reviews: 4.8* / 4,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03550
Artecasas Alicante,"C. del Notario Salvador Montesinos Bonet, 8, 03550 Sant Joan d'Alacant, Alicante, España",+34 966 04 47 07,,1.0,2.0,es,Google reviews: 1* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
ALICANTE THE GLOBAL COMPANY MANAGEMENT S.L.,"C. Hogar Provincial, Local 5, 03560 Santa Faz, Alicante, España",,http://alicanteglobalgroup.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03560
LT gestión ,"C. del Notario Salvador Montesinos Bonet, 8, 4º, 03550 Sant Joan d'Alacant, Alicante, España",+34 965 94 23 01,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",03550
Santa Bárbara,"Carrer Berenguer de Marquina, 7, 03004 Alacant, Alicante, España",+34 965 14 20 30,http://inmosantabarbara.es/,4.1,16.0,es,Google reviews: 4.1* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03004
PIOM,"Avinguda de la Diagonal, 11, BAJO, LOCAL 2, 03550 SAN JUAN, Alicante, España",+34 657 80 42 63,https://www.piom.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
Homsell,"C. del Notario Salvador Montesinos Bonet, 4, Entreplanta Derecha, 03550 Sant Joan d'Alacant, Alicante, España",+34 966 20 99 24,http://www.homsell.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03550
SP Agencia Inmobiliaria,"Carrer Alfons el Magnànim, 24, 03802 Alcoi, Alicante, España",+34 634 71 62 69,https://www.sofiapanos.es/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03802
Inmobiliaria Alcoy - Núcleo,"Av. Alameda Camilo Sesto, 64, 03803 Alcoy, Alicante, España",+34 744 72 38 41,https://www.inmobiliarianucleo.com/inmobiliarias/alicante-provincia/alcoy?utm_source=local&utm_medium=gbp,4.7,31.0,es,Google reviews: 4.7* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03803
Inmobiliaria Número Uno,"Av. Alameda Camilo Sesto, 74, 03803 Alcoy, Alicante, España",+34 625 61 92 49,https://www.inmobiliarianumerouno.es/,4.3,86.0,es,Google reviews: 4.3* / 86,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03803
Luper Inmobiliaria,"C. Villafranqueza, 55, local 3, 03690 San Vicente del Raspeig, Alicante, España",+34 965 29 55 89,http://www.luperinmobiliaria.com/,4.0,193.0,es,Google reviews: 4* / 193,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03690
Agencia Inmobiliaria Costa Soñada,"Ed.Timonel, 73A, 03599 Puerto Campomanes-Grenwich, Alicante, España",+34 604 28 92 64,https://www.costasonada.es/,4.1,13.0,es,Google reviews: 4.1* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03599
Inmobiliaria Núcleo: Inmobiliaria en Elche ,"Avinguda de Novelda, 71, 03205 Elx, Alicante, España",+34 625 03 72 27,http://www.inmobiliarianucleo.com/,4.8,175.0,es,Google reviews: 4.8* / 175,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03205
Inmobiliaria Norte,"Carrer Jordi de Sant Jordi, 1-0, Esq. C, 03804 Sabadell, Alicante, España",+34 966 33 25 35,http://www.norteinmobiliaria.com/,4.4,35.0,es,Google reviews: 4.4* / 35,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03804
Inmobiliaria en Carrús Elche ,"Carrer José Díez Mora, 47, 03205 Elx, Alicante, España",+34 639 30 08 42,https://www.inmobiliarianucleo.com/inmobiliarias/alicante-provincia/elche/elche-carrus?utm_source=local&utm_medium=gbp,5.0,110.0,es,Google reviews: 5* / 110,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03205
Inmobiliaria Muro,"Avinguda de la Verge dels Desemparats, 21, 03830 Muro d'Alcoi, Alicante, España",+34 601 56 97 61,https://www.inmobiliariamuro.es/,2.8,13.0,es,Google reviews: 2.8* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03830
Alcoyhome,"Carrer Juan Gil Albert, 75, 03804 Alcoi, Alicante, España",+34 654 69 53 73,,4.0,12.0,ca,Google reviews: 4* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03804
Inmobiliaria El Campello ,"Av. de la Generalitat, 33, 03560 El Campello, Alicante, España",+34 865 88 57 52,https://www.inmobiliarianucleo.com/,4.7,20.0,es,Google reviews: 4.7* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03560
Inmobiliaria Picó Blanes,"Carrer Isabel la Católica, 24, 03803 Alcoi, Alicante, España",+34 965 54 54 54,https://www.picoblanes.com/,4.8,176.0,es,Google reviews: 4.8* / 176,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",03803
Inmobiliaria JBC Alcoi,"Puente de San Jorge, 4, 03803 Alcoi, Alicante, España",+34 966 52 15 11,http://www.inmobiliariajbc.com/,4.6,72.0,es,Google reviews: 4.6* / 72,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03803
Inmobiliaria Aitana,"C. Reyes Católicos, 17-4º, of.2, 03003 Alacant, Alicante, España",+34 622 54 19 22,http://www.inmoaitana.es/,4.7,18.0,es,Google reviews: 4.7* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03003
Vivienda Plus Inmobiliaria Elche ,"Carrer Poeta Miguel Hernandez, 58, 03201 Elx, Alicante, España",+34 966 09 48 35,http://www.viviendapluselche.com/,4.8,551.0,en,Google reviews: 4.8* / 551,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03201
Grupo ASG Gestiones Inmobiliarias,"Carrer Cristóbal Sanz, n 35, Bajo, 03201 Elx, Alicante, España",+34 966 41 00 40,http://www.grupoasg.es/,5.0,234.0,es,Google reviews: 5* / 234,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03201
Viviendanet Elche Agencia Inmobiliaria Asesores,"Carrer del Capità Antoni Mena, 35, 03201 Elx, Alicante, España",+34 966 09 37 87,http://www.viviendanet.com/,5.0,164.0,es,Google reviews: 5* / 164,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'consultant', 'finance', 'point_of_interest', 'establishment')",03201
Grupo Horizonte,"C. Dr. Gregorio Marañón, 47, 03202 Elx, Alicante, España",+34 965 45 79 67,http://grupohorizonte.com/,4.6,156.0,es,Google reviews: 4.6* / 156,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03202
INMOBILIARIA BH ELCHE,"C. Velarde, 1, 03203 Elx, Alicante, España",+34 692 99 40 50,http://inmobiliariabh.com/,4.9,93.0,es,Google reviews: 4.9* / 93,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03203
Inmobiliaria Corazón de Jesús Elche ,"Carrer Reina Victoria, 80, 03201 Elx, Alicante, España",+34 966 17 19 26,https://www.inmobiliarianucleo.com/inmobiliarias/alicante-provincia/elche/elche-corazon-de-jesus,5.0,50.0,es,Google reviews: 5* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",03201
