name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
Itola C B,"C. de s'Aranjassa, 5, Llevant, 07199 S'Aranjassa, Illes Balears, España",+34 971 74 77 22,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07199
L&B INMOSERVICES,"Carrer de Bellamar, 11e, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",+34 971 26 68 23,,3.5,4.0,es,Google reviews: 3.5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
Vering Immobiliaria,"Carrer del Bergantí, 1, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",+34 634 33 40 31,,5.0,1.0,de,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
ENHABITAT propiedades,"Carrer de la Balanguera, 8, 07142 Santa Eugènia, Illes Balears, España",+34 971 57 06 97,,4.7,3.0,es,Google reviews: 4.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07142
Engel & Völkers Santa Maria del Camí,"Carrer Marquès de la Fontsanta, 45, 07320 Santa Maria del Camí, Illes Balears, España",+34 971 62 16 29,https://www.engelvoelkers.com/es/en/shops/santa-maria,4.8,82.0,en,Google reviews: 4.8* / 82,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",07320
Premium Balear Real Estate,"Carrer de Marbella, 22, Platja de Palma, 07610 Palma, Illes Balears, España",+34 971 09 05 14,http://www.premium-balear.com/,4.0,18.0,de,Google reviews: 4* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
Inmocasa Arenal,"Carrer Balears, 19, 07600 El Arenal, Illes Balears, España",+34 971 44 33 42,http://inmocasaarenal.es/,3.8,17.0,en,Google reviews: 3.8* / 17,OPERATIONAL,"('real_estate_agency', 'store', 'point_of_interest', 'establishment')",07600
PERICÀS PROPERTIES INMOBILIARIA,"C. de Cartago, 21, 1 F, Playa de Palma, 07600 Palma, Illes Balears, España",+34 971 49 04 02,http://www.pericasproperties.es/,4.2,5.0,es,Google reviews: 4.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07600
gestiones inmobiliarias eva,"Carrer de Trasimè, 48, Platja de Palma, 07600 Palma, Balearic Isles, España",+34 669 34 19 54,,3.8,22.0,es,Google reviews: 3.8* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07600
Homeing Mallorca · Inmobiliaria · Real Estate,"Carrer del Bisbe Roig, 87, bajos, 07620 Llucmajor, Illes Balears, España",+34 971 12 52 77,https://www.homeingmallorca.com/,4.9,84.0,es,Google reviews: 4.9* / 84,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07620
Schanz & Kohne Immobilien Mallorca,"Carrer de l'Ametler, 1, 07609 Llucmajor, Illes Balears, España",+34 628 12 06 81,http://www.schanzundkohne.de/,4.4,64.0,es,Google reviews: 4.4* / 64,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07609
Inmobiliaria OK,"Ctra. Militar, 221, Platja de Palma, 07600 Palma, Illes Balears, España",+34 666 11 69 82,,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07600
FINCAS S'ARENAL,"Carre Maria Antònia Salvà, 48, 07600 ARENAL DE LLUCMAJOR, Illes Balears, España",+34 610 16 46 44,http://fincassarenal.es.tl/,3.0,1.0,es,Google reviews: 3* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07600
Cala Cristal S.A.,"Carretera de l'Arenal, 48, Platja de Palma, 07600 Palma, Illes Balears, España",+34 971 26 71 97,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07600
Fincas Somveri,"Carrer Terral, 6, 07600 El Arenal, Illes Balears, España",+34 971 44 20 11,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07600
Opportunities Mallorca,,+34 626 65 27 23,https://www.opportunitiesmallorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'establishment')",
Inmobiliaria CercHabit,"Carrer del Taronger, 7, 07609 Son Verí Nou, Illes Balears, España",+34 610 21 78 63,http://www.cerchabit.com/,3.0,3.0,es,Google reviews: 3* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07609
Feelhome Mallorca,,+34 640 86 00 29,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Arlene Gómez,"Rambla, 6, esc 4 1A, 07609 Son Verí Nou, Illes Balears, España",+34 606 96 95 95,http://www.remaxisland.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07609
My House Mallorca Ibiza,"Carrer de Marbella, 20, Platja de Palma, 07600 Palma, Illes Balears, España",+34 649 28 41 05,https://www.mallorcaibiza.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07600
Vivir Mallorca,"Camí de la Torre Redona, 3, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",+34 685 38 19 28,,,,it,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
Coast Projects Mallorca,"Carrer del Balandre, 2, 2A, Playa de Palma, 07610 Can Pastilla, Illes Balears, España",+34 601 99 14 78,https://coastprojectsmallorca.com/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",07610
Immobilien,"Carrer Alegria, 18, 07610 Can Pastilla, Illes Balears, España",+34 647 91 49 09,,5.0,1.0,de,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
Oliver & Co.,"Carrer de Marbella, 22, Platja de Palma, 07610 Palma, Illes Balears, España",+34 676 44 83 83,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
Casa Del Escultor,"Carrer dels Pins, 17, Platja de Palma, 07610 Palma, Illes Balears, España",,https://www.panchorentals.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
Fabaritx Invest Sl,"Carrer de la Goleta, 0, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",+34 971 26 00 77,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
EuroFinques Mallorca,"C. del Cardenal Rossell, 96, Bajos A, Playa de Palma, 07007 Palma, Illes Balears, España",+34 971 91 43 43,http://www.eurofinquesmallorca.es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07007
Kuhn & Partner,"Carrer de Sant Antoni de la Platja, 2, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",+34 971 13 77 28,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
teutenberg-immobilien,"Calle Alegre, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",+34 647 91 49 09,,,,de,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07610
Actividades de la familia Wolter S.L.,"Camí de Son Fangos, 100, Planta 3, Levante, 07007 Palma, Illes Balears, España",+34 641 51 43 43,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07007
KENSINGTON Finest Properties International  ( 07320 ),"Carrer Bernat de Santa Eugènia, 23, 07320 Santa Maria del Camí, Illes Balears, España",+34 871 71 68 87,https://www.kensington-international.com/mallorca/de/filialen/mallorca-inselmitte/,5.0,3.0,de,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07320
Fincas Sant Lluís ,"Carrer del Comte de Lannion, 95, 07710 Sant Lluís, Illes Balears, España",+34 971 15 18 12,https://www.fincassantlluis.com/,4.9,56.0,es,Google reviews: 4.9* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07710
Inmobiliaria Menorca ,"Carrer de Biniarroca, 12, 07710 Sant Lluís, Illes Balears, España",+34 971 35 15 30,https://www.sesmoreres.com/,4.8,38.0,es,Google reviews: 4.8* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07710
Comas Inmobiliaria Menorca,"Carrer de Sant Lluís, 69, 07710 Sant Lluís, Illes Balears, España",+34 971 72 22 36,http://menorcainmobiliaria.com/,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07710
Move Menorca,,+34 649 17 67 13,https://movemenorca.com/es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'establishment')",
Sa Immobiliària,"Carrer Cala Padera, 39, 07720 Es Castell, Illes Balears, España",+34 650 36 59 65,https://www.saimmobiliaria.com/,4.7,3.0,es,Google reviews: 4.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07720
KENSINGTON Finest Properties International  ( 07570 ),"C. de Ciutat, 22, 07570 Artà, Illes Balears, España",+34 670 27 56 63,https://kensington-international.com/de/es/mallorca/arta,4.9,69.0,de,Google reviews: 4.9* / 69,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07570
Casas en Menorca - Es Castell,"Carrer Victori, 39, 07720 Es Castell, Illes Balears, España",+34 971 36 80 08,http://www.casasenmenorca.com/,4.2,5.0,es,Google reviews: 4.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07720
John Taylor Menorca,"Moll de Llevant, 258, 07701 Maó, Illes Balears, España",+34 639 45 74 44,https://www.john-taylor.es/agencia-inmobiliaria-lujo/,5.0,1.0,fr,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
Timan Investments España S L,"Lugar Urbanització, 304, 07700 Cala Llonga, Illes Balears, España",+34 971 35 99 80,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07700
Palma Pisos,"Carrer de Lope de Vega, 5, 07013 Palma, Illes Balears, España",+34 971 22 00 55,http://www.palmapisos.net/,3.2,66.0,es,Google reviews: 3.2* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07013
Kensington Finest Properties International,"Calle Conquistador N°8 bajo, Distrito Centro, 07001 Palma, Illes Balears, España",+34 971 67 43 06,https://www.kensington-international.com/de/mallorca/,3.5,29.0,es,Google reviews: 3.5* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07001
Alor Menorca,"Carrer Gran, 117, 07720 Es Castell, Illes Balears, España",+34 620 88 41 84,http://alormenorca.com/,4.5,2.0,es,Google reviews: 4.5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07720
Lonlas Investment,"Carrer Gran, 117, 07720 Es Castell, Illes Balears, España",+34 971 42 34 74,http://lonlasinvestment.com/Contacto/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07720
Menorca Last Minute.,"Carrer Sant Jaume, 33, 07720 Es Castell, Illes Balears, España",+34 971 36 82 65,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07720
menorcapropertysales,"Carrer Gran, 07720 Es Castell, Illes Balears, España",+34 675 32 93 25,https://menorcapropertysales.com/,,,en,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07720
KENSINGTON Finest Properties International  ( 07460 ),"Carrer de Philip Newman, 17, 07460 Pollença, Illes Balears, España",+34 971 53 33 23,https://kensington-international.com/de/es/mallorca/pollensa,4.9,39.0,es,Google reviews: 4.9* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07460
Aduanas Agente Fernando J Andreu García,"Lugar Moll De Llevant, 6, 07701 Maó-Mahón, Illes Balears, España",+34 971 35 33 33,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
Inmobiliaria Nova Ávila,"Av. Ramon de Sant Martí, 1, local 1, 07620 Llucmajor, Illes Balears, España",+34 692 80 31 44,http://inmobiliariaavilagestiones.com/,4.9,84.0,es,Google reviews: 4.9* / 84,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07620
Imperial Properties Inmobiliaria CB,"Avinguda del Rei Jaume I, 111, Local 5, 07180 Santa Ponça, Illes Balears, España",+34 971 69 24 34,http://www.imperial-properties.com/,4.7,77.0,es,Google reviews: 4.7* / 77,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07180
GestPropiedad Maioris,"Carrer Imperial, 2, 07609 Llucmajor, Illes Balears, España",+34 971 23 78 12,https://www.gestpropiedad.com/maioris,4.9,86.0,ru,Google reviews: 4.9* / 86,OPERATIONAL,"('real_estate_agency', 'finance', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",07609
Xarxa Homes  ( 07181 ),"Carrer Miguel de Cervantes, 23, Local 3, 07181 Costa d'en Blanes, Illes Balears, España",+34 971 68 41 08,https://www.xarxahomes.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",07181
Inmobiliaria Sud Mallorca,"Carrer Gabriel Roca, 33, 07638 Colònia de Sant Jordi, Illes Balears, España",+34 680 34 38 20,http://www.sudmallorca.com/,4.6,19.0,es,Google reviews: 4.6* / 19,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07638
b&m inmobiliaria,"Ctra. Andratx, 43, 07181 Portals Nous, Illes Balears, España",+34 971 67 65 92,http://www.bminmobiliaria.com/es/contacto,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07181
BB IMMOBILIEN MALLORCA,"Carrer D'es Convent, 23, 07620 Llucmajor, Illes Balears, España",+49 163 3462522,https://www.bb-mallorca.com/,4.9,31.0,es,Google reviews: 4.9* / 31,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07620
TOPP MALLORCA INMOBILIARIA,"Carretera Palma-Andratx, 35, 07181 Calviá, Illes Balears, España",+34 971 40 36 99,http://www.toppmallorca.com/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07181
Inverloc Baleares,"Avinguda dels Ocells, 25, 07609 Puigderrós, Illes Balears, España",+34 971 66 55 77,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07609
Fincas Faro Menorca inmobiliaria,"Avinguda de Josep A. Clavé, 38, 07702 Maó, Illes Balears, España",+34 660 04 30 53,http://www.fincasfaro.net/,4.7,140.0,es,Google reviews: 4.7* / 140,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07702
Casas en Menorca,"Pl. Reial, 4, 07702 Maó, Illes Balears, España",+34 971 36 33 00,http://www.casasenmenorca.com/,4.6,157.0,es,Google reviews: 4.6* / 157,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07702
Palmer inmobiliaria - Menorca,,+34 639 87 27 15,http://www.palmerinmobiliaria.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Fincas Bonnin Sanso Mahon,"Carrer Nou, 14, 07701 Maó, Illes Balears, España",+34 971 35 04 05,https://www.bonninsanso.com/,4.4,127.0,es,Google reviews: 4.4* / 127,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07701
ATIPIKA Lifestyle Properties Inmobiliaria en Menorca,"Avinguda de Fort de l'Eau, 64, 07701 Maó, Illes Balears, España",+34 971 57 69 61,http://www.atipika.com/,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'jewelry_store', 'store', 'point_of_interest', 'establishment')",07701
Spain Sotheby's International Realty  ( 07701 ),"Plaça de la Constitució, 11, 07701 Maó, Illes Balears, España",+34 971 25 03 40,https://www.spain-sothebysrealty.com/,4.8,4.0,es,Google reviews: 4.8* / 4,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",07701
Autèntic Menorca ,,+34 613 55 08 74,https://www.autenticmenorca.com/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'establishment')",
Illa Condal Inmobiliaria,"Carrer d'en Deià, 2 Principal, 2, 07702 Maó, Illes Balears, España",+34 686 65 64 54,http://www.illacondal.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07702
Micol Homes & Property,"Carrer de Sant Lluís Gonçaga, 5B, 07702 Maó, Illes Balears, España",+34 693 01 95 09,http://www.micolhomesproperty.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07702
FINCAS VENALIS ,"Carrer d'Alaior, 17, 07703 Maó, Illes Balears, España",+34 971 35 57 57,http://www.venalismenorca.com/,4.7,11.0,es,Google reviews: 4.7* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
Fincas Mantolán ,"Carrer Nou, 3, 07701 Maó, Illes Balears, España",+34 971 35 28 96,https://www.fincasmantolan.com/,4.8,80.0,es,Google reviews: 4.8* / 80,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
PM Inmobiliaria,"Av. de Vives Llull, 54, 07703 Maó, Illes Balears, España",+34 629 10 14 86,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
Menorcasa,"Plaça del Príncep, 4, 07701 Maó, Illes Balears, España",+34 971 35 57 89,http://www.menorcasa.com/,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'general_contractor', 'finance', 'establishment')",07701
Alfa Baleares Inmobiliaria,,+34 670 27 37 98,http://www.alfabaleares.es/,2.7,6.0,es,Google reviews: 2.7* / 6,OPERATIONAL,"('real_estate_agency', 'establishment')",
Fincas llonga's,"Pl. de s'Esplanada, 75, 07703 Maó, Illes Balears, España",+34 971 38 52 02,https://fincasllongas.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
Engel & Völkers Real Estate Inmobiliaria Mahón,"Carrer de ses Moreres, 34, 07703 Maó, Illes Balears, España",,http://www.engelvoelkers.com/menorca,4.3,40.0,en,Google reviews: 4.3* / 40,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07703
Grupo Inmobiliario Tutzo,"Carrer de ses Moreres, 54, 07703 Maó, Illes Balears, España",+34 971 35 08 18,http://www.tutzoinmobiliaria.com/,3.1,42.0,es,Google reviews: 3.1* / 42,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
Finques Toyo Pons,"Carrer de Borja Moll, 43, 07702 Maó, Illes Balears, España",+34 657 93 62 88,https://www.finquestoyopons.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07702
We build Menorca,"Carrer de Sant Sebastià, 91, 07701 Maó, Illes Balears, España",+34 617 41 24 78,http://www.webuildmenorca.com/,5.0,17.0,es,Google reviews: 5* / 17,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",07701
Inmobiliaria Riera & Taylor,"Rambla del Rei en Jaume, 5, 07500 Manacor, Illes Balears, España",+34 680 91 54 99,https://www.rierataylor.com/,4.3,231.0,en,Google reviews: 4.3* / 231,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07500
"Fincas Armengol Mahón, Menorca","Avinguda de Fort de l'Eau, 123, 07701 Maó, Illes Balears, España",+34 971 36 26 22,https://fincasarmengol.com/,4.4,24.0,es,Google reviews: 4.4* / 24,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07701
INMOBILIARIA MENORCA ( 07703 ),"Carrer del Bisbe Sever, 15, A, 07703 Maó-Mahón, Illes Balears, España",+34 971 35 57 08,http://www.inmobiliariamenorca.com/,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('real_estate_agency', 'lodging', 'finance', 'insurance_agency', 'consultant', 'point_of_interest', 'establishment')",07703
INMOBILIARIA MAHON,"CARRER SANTA ROSA 28 MAHON MENORCA, 07702 MENORCA, Illes Balears, España",+34 603 14 01 81,,,,it,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07702
Grupo Portal Menorca  ( 07703 ),"Carrer de l'Àngel, 25, 2ª Planta, 07703 Maó-Mahón, Illes Balears, España",+34 971 35 12 21,https://portalmenorca.com/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
Fincas Moncloa,"Avinguda de Fort de l'Eau, 153, 07701 Maó, Illes Balears, España",+34 680 68 06 80,http://www.fincasmoncloa.com/,3.8,12.0,es,Google reviews: 3.8* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
3LUX MENORCA,"Avda, Avinguda de Fort de l'Eau, 131, 07712 Maó, Illes Balears, España",+34 685 36 38 36,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07712
Menorca Secret Properties,"Plaça del Príncep, 07702 Maó, Illes Balears, España",+34 639 64 85 43,https://www.menorcasecret.com/,1.0,1.0,en,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07702
Finques S'avinguda Estate Agency,"Plaça Padronet, 07703 Maó, Illes Balears, España",+34 613 03 26 08,,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
Oliver Mateu ( 07702 ),"Pl. Reial, 4, 07702 Maó, Illes Balears, España",+34 971 36 33 00,http://www.casasenmenorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07702
Mansiones de Menorca,"Avinguda de Fort de l'Eau, 1, 07701 Maó, Illes Balears, España",+34 657 50 17 69,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
Trepuco S.L.,"Calle, Camí de ses Vinyes, 19, 07703 Maó-Mahón, Illes Balears, España",+34 971 36 13 67,http://www.trepuco.es/,4.0,2.0,es,Google reviews: 4* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
Casas en Menorca oficina 2,"Carrer s'Arravaleta, 33, 07702 Maó, Illes Balears, España",+34 971 36 29 91,http://casasenmenorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07702
SOM Menorca - Inmobiliaria ( 07701 ),"Avinguda de Fort de l'Eau, 44, 07701 Maó, Illes Balears, España",+34 971 37 65 68,https://www.sommenorca.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
Marès Solutions,"Pl. de s'Esplanada, 26, 07703 Maó, Illes Balears, España",+34 623 93 36 31,https://www.solutions-mares.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",07703
Inmobiliaria Santa Eugenia Propiedades,"Carrer de Font i Vidal, 13, 07703 Maó, Illes Balears, España",+34 620 03 74 35,,4.0,1.0,en,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
J'achète en Espagne - Minorque,,+34 650 64 86 42,https://jacheteenespagne.com/immobilier-minorque/,5.0,56.0,fr,Google reviews: 5* / 56,OPERATIONAL,"('real_estate_agency', 'finance', 'general_contractor', 'consultant', 'establishment')",
Realcare Villa Services,"Carrer d'Artrutx, 10, G, 07714 Maó, Illes Balears, España",+34 971 36 96 17,,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07714
Santa Eugenia Propiedades,"Carrer d'Alaior, 8, 07703 Maó, Illes Balears, España",+34 620 03 74 35,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
3Villas inmobiliaria,"Carrer de Hannover, 43, 07703 Maó, Illes Balears, España",,https://www.3villas.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07703
MyM Inmobiliarias de Menorca ,"Carrer de Sant Joan Bosco, 33, 07760 Ciutadella de Menorca, Illes Balears, España",+34 656 36 83 30,http://www.inmomenorca.net/%20%20%20%7C%20https://reformasamjmenorca.com/,4.4,8.0,es,Google reviews: 4.4* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07760
Fincas Sunshine ,"Via de Ronda de S'estancia, 10, 07740 Es Mercadal, Illes Balears, España",+34 971 15 44 17,http://www.fincas-sunshine.com/,4.7,59.0,es,Google reviews: 4.7* / 59,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07740
Inmo Menorca Centro,"Avinguda de Jaume I el Conqueridor, 13, 07760 Ciutadella de Menorca, Illes Balears, España",+34 675 41 30 75,http://inmomenorcacentro.com/,4.9,180.0,es,Google reviews: 4.9* / 180,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07760
Fincas Menorca,"Carrer Nou, 14, 07701 Maó, Illes Balears, España",+34 971 35 04 05,http://www.fincasmenorca.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
"PIMAR BUILDING, S.L.","Pl. de España, 9 A, 07701 Maó-Mahón, Illes Balears, España",+34 971 36 49 72,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
Comosa,"Carrer d'Artrutx, 10, Poima, 07714 Maó-Mahón, Illes Balears, España",+34 971 35 33 19,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07714
Boxinfiniti Trasters En Lloguer,"Carrer d'Artrutx, 20, 07714 Maó, Illes Balears, España",+34 902 00 27 25,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07714
Residencial Es Caló Blanc,"Carrer d'Isabel II, 5, 07701 Maó, Illes Balears, España",+34 629 72 01 20,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",07701
Inmosoller,"Camí des Murterar, S/N, 07100, Illes Balears, España",+34 646 36 85 26,https://www.inmosoller.com/,5.0,40.0,es,Google reviews: 5* / 40,OPERATIONAL,"('real_estate_agency', 'lodging', 'finance', 'consultant', 'point_of_interest', 'establishment')",07100
