name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
INMOBILIARIA ARIAS,"C. Francisco Pizarro, 23, 06200 Almendralejo, Badajoz, España",+34 924 66 45 66,https://www.inmoarias.es/,4.5,48.0,es,Google reviews: 4.5* / 48,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
PEDRO FRANCO SERVICIOS INMOBILIARIOS,"C. Miguel Antolín, 10-A, 06200 Almendralejo, Badajoz, España",+34 924 01 47 77,https://www.inmopedrofranco.es/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
INMO POZO,"C. Vistahermosa, 46, 06200 Almendralejo, Badajoz, España",+34 651 40 84 26,http://www.inmopozo.com/,4.9,102.0,es,Google reviews: 4.9* / 102,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
José González Ramírez,"C. Templarios, 19, Bajo, 06380 Jerez de los Caballeros, Badajoz, España",+34 667 52 58 48,http://inmobiliaria-gonzalez.es/,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06380
Inmobiliaria El Cordobés,"C. Reyes Huertas, 5, 06120 Oliva de la Frontera, Badajoz, España",+34 676 71 31 19,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06120
Inmobiliaria Alfa Zafra,"Gta. Comarcal Eduardo Diaz de Teran, 11, 06300 Zafra, Badajoz, España",+34 924 55 19 38,http://www.alfazafra.com/,4.3,36.0,es,Google reviews: 4.3* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06300
Inmoesfera (Servicios Inmobiliarios),"C. Felipe V, 9, 06400 Don Benito, Badajoz, España",+34 639 16 96 27,http://www.inmoesfera.es/,4.4,19.0,es,Google reviews: 4.4* / 19,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Exclusivas Juan Antonio,"calle Juan Pablo Forner, 1 - 1º ofic. 14 Avenida de la Constitución, Avenida de las Américas, esquina, 06800 Mérida, Badajoz, España",+34 924 30 11 11,http://www.juanantonio.com/,4.5,59.0,es,Google reviews: 4.5* / 59,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",06800
FÍSER Inmobiliaria,"C. Huelva, 22, 06300 Zafra, Badajoz, España",+34 673 70 97 56,http://www.grupofiser.es/,4.5,63.0,es,Google reviews: 4.5* / 63,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06300
Inmobiliaria Domus,"C. Almendralejo, 20, 06800 Mérida, Badajoz, España",+34 924 30 45 44,http://www.inmobiliariadomus.com/,4.0,46.0,es,Google reviews: 4* / 46,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",06800
TU ZONA INMOBILIARIA DON BENITO,"Av. de Badajoz, 1, 06400 Don Benito, Badajoz, España",+34 611 96 47 51,https://inmobiliariatuzona.com/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
NOVA INMOBILIARIA,"C. de Pérez Galdós, 5, 06400 Don Benito, Badajoz, España",+34 640 07 78 18,https://inmobiliarianovadb.com/,4.6,48.0,es,Google reviews: 4.6* / 48,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Golden Inmobiliaria,"C. Portugal, 5, local, 06400 Don Benito, Badajoz, España",+34 658 60 25 67,http://labusquedagoldeninmobiliaria.es/,4.5,31.0,es,Google reviews: 4.5* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
TU ZONA INMOBILIARIA MÉRIDA,"Av. de Juan Carlos I, 25, 06800 Mérida, Badajoz, España",+34 601 51 48 67,https://inmobiliariatuzona.com/oficina-merida/?utm_source=google+&utm_medium=maps&utm_campaign=merida,5.0,101.0,es,Google reviews: 5* / 101,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",06800
Inmobiliaria Cervantes Mérida,"C. Félix Valverde Lillo, 4, Primera planta, 06800 Mérida, Badajoz, España",+34 617 35 17 31,http://www.inmocervantes.com/,4.4,53.0,es,Google reviews: 4.4* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
PROYGEB Agencia Inmobiliaria,"C. Moreno de Vargas, 11, 06800 Mérida, Badajoz, España",+34 924 31 19 94,http://www.proygeb.es/,4.3,39.0,es,Google reviews: 4.3* / 39,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
Inmobiliaria Eulogio Ruiz,"C. Arroyazo, 1, 06400 Don Benito, Badajoz, España",+34 924 81 25 57,https://www.inmobiliariaeulogio.com/,4.4,66.0,es,Google reviews: 4.4* / 66,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",06400
Inmobiliaria Mora Díaz ,"Av. de Córdoba, 170, Local, 06400 Don Benito, Badajoz, España",+34 699 04 17 98,https://inmobiliariamoradiaz.com/,4.8,63.0,es,Google reviews: 4.8* / 63,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",06400
Diestro Inmobiliaria,"Calle Villanueva, 10, 06400 Don Benito, Badajoz, España",+34 924 81 15 01,http://www.diestroinmobiliaria.com/,4.1,14.0,es,Google reviews: 4.1* / 14,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",06400
SANCHO PAREDES inmobiliaria,"Tr.ª de la Rbla., 6, 06800 Mérida, Badajoz, España",+34 667 63 21 67,http://sanchoparedesinmobiliaria.com/,4.6,229.0,es,Google reviews: 4.6* / 229,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
Baselga Inmobiliaria,"C. Francisco Vaca Morales, 1a, 06011 Badajoz, España",+34 610 26 91 26,http://www.baselgainmobiliaria.com/,2.7,15.0,es,Google reviews: 2.7* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06011
Inmobiliaria Chamizo,"C. San Francisco, 63, 06700 Villanueva de la Serena, Badajoz, España",+34 924 84 10 31,http://www.inmobiliariachamizo.com/,4.2,108.0,es,Google reviews: 4.2* / 108,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06700
Flashome Inmobiliaria ( 06400 ),"C. Ramón y Cajal, 7, 06400 Don Benito, Badajoz, España",+34 623 38 87 73,https://www.flashome.net/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Garcia Inmobiliaria,"C. Tirso de Molina, Nº 11, 06810 Calamonte, Badajoz, España",+34 623 38 10 67,https://www.jpgarciainmobiliaria.com/contact/,4.4,7.0,es,Google reviews: 4.4* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06810
COSEIN,"C/ Ayala, nº 5, 06400 Don Benito, Badajoz, España",+34 610 29 34 46,,4.3,99.0,es,Google reviews: 4.3* / 99,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Santos Inmobiliarios,"Avenida de, Av. Alonso Martín, 2, 06400 Don Benito, Badajoz, España",+34 647 98 45 87,https://www.santosinmobiliarios.com/,5.0,36.0,es,Google reviews: 5* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
inmobelmar,"Plza, Marceliano Ortiz Blasco, C. Colón, 34, 06100 Olivenza, Badajoz, España",+34 629 54 26 84,,3.8,4.0,es,Google reviews: 3.8* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06100
Inmobiliaria Adela Masot,"C. Caridad, 5, 06100 Olivenza, Badajoz, España",+34 678 61 92 34,https://www.facebook.com/inmobiliariaadelamasot,3.6,9.0,es,Google reviews: 3.6* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06100
Gestiones Inmobiliarias Belén Rubio,"Av. Ramón y Cajal, 06100 Olivenza, Badajoz, España",+34 658 56 17 54,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06100
Paveco Siglo Xxi S L,"Calle Nte., 15, 06100 Olivenza, Badajoz, España",+34 924 49 11 55,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06100
Vía Inmobiliaria,"Carretera Valverde, EX-310, 06010 Badajoz, España",+34 662 96 28 26,http://viainmobiliaria.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06010
Fincasas Montesinos,"C. López, 8, 06410 Santa Amalia, Badajoz, España",+34 651 81 13 80,https://www.fincasasmontesinos.com/quienes_somos,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06410
Inmobiliaria Metro Cuadrado Mérida,"C. Miguel de Cervantes, 13, 06800 Mérida, Badajoz, España",+34 622 30 40 50,https://www.m2merida.com/,5.0,80.0,es,Google reviews: 5* / 80,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
Inmoba Gestion Inmobiliaria,"C. Parada, 12, 06470 Guareña, Badajoz, España",+34 924 35 22 63,http://www.inmobagestion.com/,4.2,11.0,es,Google reviews: 4.2* / 11,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",06470
Urbiex,"C. Maestro, 8, 06400 Don Benito, Badajoz, España",+34 624 08 90 32,http://www.urbiex.es/,4.1,24.0,es,Google reviews: 4.1* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Ideal Inmobiliaria,"C. Arroyazo, 16, 06400 Don Benito, Badajoz, España",+34 924 11 76 08,http://www.inmobiliariaideal.es/contacto,3.0,17.0,es,Google reviews: 3* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
La Busqueda Golden Inmobiliaria,"C. Santiago, 33, 06400 Don Benito, Badajoz, España",+34 658 60 25 67,https://www.labusquedagoldeninmobiliaria.es/,4.8,25.0,es,Google reviews: 4.8* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
"G & G, SOLUCIONES CB","Edificio Rocío, Av. de Extremadura, 06140 Talavera la Real, Badajoz, España",+34 924 44 02 37,http://g-g.es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06140
DKASA INMOBILIARIA,"C. Rey Eurico, 24, 06800 Badajoz, España",+34 924 01 45 15,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
Inmobiliaria Lares,"C. San Francisco, 28, 06700 Villanueva de la Serena, Badajoz, España",+34 924 84 60 44,http://www.inmobiliarialares.com/,4.6,25.0,es,Google reviews: 4.6* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06700
Manuela Castañeda,,+34 673 01 25 65,http://www.conmanuela.com/,5.0,20.0,es,Google reviews: 5* / 20,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
Habito Inmobiliaria,"C. José Martínez Ruiz-Azorín, 27, Local, 06800 Mérida, Badajoz, España",+34 924 30 87 24,,4.5,35.0,es,Google reviews: 4.5* / 35,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
CARMEN MENA INMOMÉRIDA,"06800 Mérida, Badajoz, España",+34 600 06 33 33,http://www.inmomerida.es/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
DHR Servicios Inmobiliarios,,+34 651 01 84 64,,5.0,38.0,es,Google reviews: 5* / 38,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Hernández,"C. Francisco Pizarro, 37, 06150 Sta Marta, Badajoz, España",+34 670 24 06 71,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06150
Inmobiliaria Adaix Santa Marta,"C. Badajoz, 30, 06150 Sta Marta, Badajoz, España",+34 924 69 08 41,https://santamarta.adaix.com/,3.0,4.0,es,Google reviews: 3* / 4,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",06150
Inmobiliaria Santos,"Av. Extremadura, 21, 06150 Sta Marta, Badajoz, España",+34 617 54 02 34,http://www.santos-m.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06150
Gestión De Inmuebles Santa Marta S.L.,"Av. Extremadura, 148, 06150 Sta Marta, Badajoz, España",+34 625 41 10 87,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06150
TU ZONA INMOBILIARIA ALMENDRALEJO,"Av. de la Paz, 9, 06200 Almendralejo, Badajoz, España",+34 686 31 88 54,https://inmobiliariatuzona.com/oficina-almendralejo/?utm_source=google+&utm_medium=maps&utm_campaign=almendralejo,4.7,91.0,es,Google reviews: 4.7* / 91,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",06200
BAGUA INMOBILIARIA,"C. Francisco Pizarro, 42, local D, 06200 Almendralejo, Badajoz, España",+34 630 34 14 20,https://www.baguainmobiliaria.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
La Búsqueda,"C. Santiago, 33, 06400 Don Benito, Badajoz, España",+34 687 09 30 32,http://inmobiliarialabusqueda.es/,4.8,11.0,es,Google reviews: 4.8* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
REDAYMA SL,"Ctra. del Pilar, 06173 Nogales, Badajoz, España",+34 620 53 35 37,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06173
Inmobiliaria Bravo,"C. Jose Alguacil-Carrasco Martin, 06400 Don Benito, Badajoz, España",+34 924 80 81 58,http://www.bravoinmobiliaria.es/,3.2,10.0,es,Google reviews: 3.2* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Danan Inmobiliaria,"C. Soledad, 11, 06186 Guadiana, Badajoz, España",+34 646 96 36 17,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06186
Avanze,"Calle Berzocana, 4, 06800 Mérida, Badajoz, España",+34 655 01 51 15,https://www.inmobiliariaavanze.com/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
Angel Ruiz Pisos Y Casas by EXP (Mérida),"Av. Reina Sofia, Centro de Negocios, Tr.ª de la Reina Sofía, 1, Planta despacho 5, 06800 Mérida, Badajoz, España",+34 692 80 32 69,https://angelruiz.exp-spain.com/,5.0,21.0,es,Google reviews: 5* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
INMOBILIARIA DE ALMENDRALEJO JUAN CARLOS CABALLERO,"Calle Francisco Pizarro n°20a, junto, C. la Hierba, 06200 Almendralejo, Badajoz, España",+34 615 59 58 86,,4.3,3.0,es,Google reviews: 4.3* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
Inmobiliaria VIVE Cáceres,,+34 644 01 72 76,http://www.inmobiliariavivecaceres.com/,3.0,16.0,es,Google reviews: 3* / 16,OPERATIONAL,"('real_estate_agency', 'establishment')",
ALBURQUERQUE INMOBILIARIA,"Polígono Industrial, 06510 Alburquerque, Badajoz, España",+34 924 40 04 63,,4.8,4.0,es,Google reviews: 4.8* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06510
Inmobiliaria Montijo,"Rda. del Valle, 9, 06480 Montijo, Badajoz, España",+34 635 09 46 06,http://www.inmobiliariamontijo.es/,4.0,47.0,es,Google reviews: 4* / 47,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06480
Inmobiliaria Suroeste,"C/ Ayala, 5, 06400 Don Benito, Badajoz, España",+34 695 78 22 75,https://inmobiliariasuroeste.es/,3.0,32.0,es,Google reviews: 3* / 32,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Inmobiliaria Don Ático ,"C. Carreras, 4, 06200 Almendralejo, Badajoz, España",+34 641 22 98 19,http://www.ignaciolloret.es/,4.4,14.0,es,Google reviews: 4.4* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
M&N.Properties,"edificio España, Pl. Constitución, 2 principal, 06200 Almendralejo, Badajoz, España",+34 611 84 05 56,https://www.mnproperties.es/contacto,4.7,30.0,es,Google reviews: 4.7* / 30,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
Gestiones Inmobiliarias Domus del Suroeste SL,"C. Vistahermosa, 39, 06200 Almendralejo, Badajoz, España",+34 924 67 78 34,http://inmodomus.es/,4.6,5.0,es,Google reviews: 4.6* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
SAFE INMOBILIARIA,"C. Villalba, 2, 06200 Almendralejo, Badajoz, España",+34 656 86 38 45,,4.6,9.0,es,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06200
IMPACTO ASESORES INMOBILIARIOS,"C. Goya, 11, B, 06207 Aceuchal, Badajoz, España",+34 672 72 56 71,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06207
Alfa Inmobiliaria Villafranca,"C. Colón, 13, 06220 Villafranca de los Barros, Badajoz, España",+34 695 93 74 13,https://www.alfavillafrancainmobiliaria.com/,4.9,11.0,es,Google reviews: 4.9* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06220
Inmobiliaria Fco Javier Ruiz,"C. Carrera Chica, 1, 06220 Villafranca de los Barros, Badajoz, España",+34 617 11 14 70,http://www.inmobarros.com/,4.2,5.0,es,Google reviews: 4.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06220
inmobiliaria abp altozano,"Tlf 924520096 Móvil 647737510, Calle Ntra. Sra. de la Cabeza, 3, 06220 Villafranca de los Barros, Badajoz, España",+34 924 52 00 96,,4.0,2.0,es,Google reviews: 4* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06220
Inmobiliaria N. Gallego,"C. Alemania, 36, 06220 Villafranca de los Barros, Badajoz, España",+34 659 25 77 90,https://www.inmongallego.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06220
Casa Rural de la Finca Sierra Grande,"Camino de la Umbría, s/n, 06228 Hornachos, Badajoz, España",+34 696 37 86 01,http://casaruralsierragrande.com/,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06228
AYC INMOBILIARIA,"C/Celemin, 1, 06230 Los Santos de Maimona, Badajoz, España",+34 609 06 40 61,,5.0,102.0,es,Google reviews: 5* / 102,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06230
CONSTRUCTORA E INMOBILIARIA JLF,"C. San Lorenzo, 19, 06230 Los Santos de Maimona, Badajoz, España",+34 605 27 36 15,,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'store', 'point_of_interest', 'establishment')",06230
Finca El Atardecer. Casa Rural.,"C. Padre Luis, 35, 06230 Los Santos de Maimona, Badajoz, España",+34 672 15 40 14,http://fincaelatardecer.com/,4.8,57.0,es,Google reviews: 4.8* / 57,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06230
Innova Homes Inmobiliaria,,+34 616 68 53 54,http://www.innovahomes.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Agencia Inmobiliaria Alconera,"C. Central, 2, 06300 Zafra, Badajoz, España",+34 924 55 19 23,https://inmobiliariaalconera.com/,4.5,8.0,es,Google reviews: 4.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06300
GESCONPLUS,"Jesus, 96, 06240 Fuente de Cantos, Badajoz, España",+34 924 58 00 50,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06240
"Asesores Iglesias Toro, S.L.","Pl. Zurbarán, 10, 06240 Fuente de Cantos, Badajoz, España",+34 680 42 38 47,https://asesoresiglesiastoro.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06240
J. Moñino Asesoría Integral S.l.,"C. Isabel la Católica, 22, 06240 Fuente de Cantos, Badajoz, España",+34 924 50 02 81,http://www.jmoñino.es/,5.0,74.0,es,Google reviews: 5* / 74,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",06240
ITHLUX Inmobiliaria Don Benito ,,+34 603 75 48 65,https://www.miguelnaciri.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
Area 5 Inmobiliaria,"Av. Reina Sofia, 24, 06800 Mérida, Badajoz, España",+34 924 31 00 01,https://area5.es/,4.3,124.0,es,Google reviews: 4.3* / 124,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06800
Inmobiliaria López Ramiro,"C. de la Constitución, nº 9, 06420 Castuera, Badajoz, España",+34 924 76 14 61,http://www.inmobiliarialopezramiro.es/,2.6,10.0,es,Google reviews: 2.6* / 10,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",06420
INICIA Servicios Inmobiliarios,"Paseo de Extremadura, nº 90, 06260 Monesterio, Badajoz, España",+34 626 21 63 15,https://www.facebook.com/Inicia-Servicios-Inmobiliarios-1126400104165500/,4.9,92.0,es,Google reviews: 4.9* / 92,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",06260
Fincasurex,"Paseo de Extremadura, 223, 06260 Monesterio, Badajoz, España",+34 924 51 64 52,http://www.fincasurex.com/,3.8,5.0,es,Google reviews: 3.8* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06260
RS Group Real Estate,,+34 674 69 66 07,https://www.rsgrouprealestate.com/,5.0,21.0,es,Google reviews: 5* / 21,OPERATIONAL,"('real_estate_agency', 'establishment')",
Alfa inmobiliaria,"C. Cerezo, 1, 06260 Monesterio, Badajoz, España",+34 924 14 31 46,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06260
Inmobiliaria Fuente Nueva,"Av. Constitución, 113, 06394 Bodonal de la Sierra, Badajoz, España",+34 675 42 66 95,http://inmobiliariafuentenueva.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06394
Inmobiliaria Multiservicios Tentudía,"C. Tienda, 7, 06293 Cabeza la Vaca, Badajoz, España",+34 659 44 32 27,https://inmobiliariatentudia.com/,3.7,3.0,es,Google reviews: 3.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06293
ITHLUX Inmobiliaria Merida,,+34 603 75 48 65,https://ithlux.com/agencia-3/93/caceres/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
Inmobiliaria Domínguez ,"TENIENTE CORONEL ROMERO BALTASAR 3, C. T.Coronel Romero Baltasar, 3, 06300 Zafra, Badajoz, España",+34 609 09 68 03,https://inmobiliarialuisdominguez.es/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06300
Inmobiliaria BR,"Pje. Feria, 27, 1ºB, 06300 Zafra, Badajoz, España",+34 678 85 64 37,,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'accounting', 'finance', 'consultant', 'point_of_interest', 'establishment')",06300
Guti Inmobiliaria,"BA-160, 06330 Valencia del Ventoso, Badajoz, España",+34 625 57 66 82,http://www.guti-inmobiliaria.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06330
Servicios Inmobiliarios Castelar,,+34 652 22 10 83,https://serviciosinmobiliarioscastelar.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
ÁticoTres Imagina ,"C. los Martires, 40, 06160 Barcarrota, Badajoz, España",+34 656 61 02 05,,4.3,4.0,es,Google reviews: 4.3* / 4,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",06160
INMOBILIARIA SERGIO SANCHEZ,"C. Alonso Mendoza, nº2, 06400 Don Benito, Badajoz, España",+34 924 80 52 55,,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",06400
Marisa Inmobiliaria,"Consuelo torres, 2, 06400 Don Benito, Badajoz, España",+34 924 80 81 50,http://www.marisainmobiliaria.es/,3.9,30.0,es,Google reviews: 3.9* / 30,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Inmobiliaria Muñiz ( 06400 ),"Av. de la Constitución, 74, 06400 Don Benito, Badajoz, España",+34 924 81 16 58,http://www.apimuniz.com/,4.4,8.0,es,Google reviews: 4.4* / 8,OPERATIONAL,"('real_estate_agency', 'apartment_building', 'finance', 'consultant', 'point_of_interest', 'establishment')",06400
Inmobiliaria Sol,"Av. de la Constitución, 41, 06400 Don Benito, Badajoz, España",+34 924 81 13 59,http://inmobiliariasoldeextremadura.es/,3.6,27.0,es,Google reviews: 3.6* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Inmobiliariammb,"C. Arroyazo, 10, 06400 Don Benito, Badajoz, España",+34 669 65 46 92,http://www.inmobiliariammb.com/?page_id=389,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
FELIX MUÑOZ INMOBILIARIA,"C. Sta. Amalia, 17, 1 d, 06400 Don Benito, Badajoz, España",+34 675 58 68 20,https://inmobiliariafelixmunoz.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Te Cuidan Vegas Altas S L,"C. Manuel Parejo Bahamonde, 5, 06400 Don Benito, Badajoz, España",+34 924 80 55 93,,4.0,1.0,es,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Rústicas GEA Brokers,"C. Ebanistas, 1, oficina B, 06400 Don Benito, Badajoz, España",+34 647 35 89 45,http://rusticasgeabrokers.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
PCN Inmobiliaria,"C. Sta. Elena, 43, 06400 Don Benito, Badajoz, España",+34 615 05 18 06,,1.0,3.0,es,Google reviews: 1* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06400
Agencia Universalis,"C. Magacela, 22, bajo, 06700 Villanueva de la Serena, Badajoz, España",+34 626 62 60 63,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06700
autocaravanas Selections,"C. Tirso de Molina, 6, 06420 Castuera, Badajoz, España",+34 625 11 71 22,https://www.autocaravanaselections.com/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",06420
