name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
K7 Grupo Inmobiliario MOJÁCAR,"P.º del Mediterráneo, 201, 04638 Vista de los Ángeles-Rumina, Almería, España",+34 950 47 85 55,http://www.k7mojacar.com/,4.2,50.0,es,Google reviews: 4.2* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04638
MEDITERRA Inmobiliaria en Almerimar,"Puerto deportivo, C. Canoa, 19, 04711 Almerimar, Almería, España",+34 950 49 79 60,https://www.facebook.com/Inmobiliariamediterra/,4.8,53.0,es,Google reviews: 4.8* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04711
JEREZ INMOBILIARIA NÍJAR ALMERÍA,"Av. las Negras, 37, 04110 Campohermoso, Almería, España",+34 950 38 53 25,http://www.jerezinmobiliaria.com/,3.8,14.0,es,Google reviews: 3.8* / 14,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'general_contractor', 'consultant', 'finance', 'point_of_interest', 'establishment')",04110
Inmobiliaria Martín,"Carr. Iryda, 94, 04110 Campohermoso, Almería, España",+34 670 09 52 48,http://inmomartin.com/,4.9,38.0,es,Google reviews: 4.9* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04110
Balsera Gestión Inmobiliaria SL,"Av. Constitución, 5, 04117 Almería, España",+34 950 36 71 24,https://www.inmobiliariabalsera.es/alquilar-casas-y-chalets-en-almeria,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04117
Inversiones Fernández,"Pl. del Granero, 2, 04100 Níjar, Almería, España",+34 653 82 18 68,http://www.inversionesfernandez.com/,4.5,28.0,es,Google reviews: 4.5* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04100
Angel Property inmobiliaria,"C. Mayor, 45, 04617 Palomares, Almería, España",+34 950 61 80 54,http://www.angelproperty.net/,4.3,51.0,es,Google reviews: 4.3* / 51,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04617
Tecnocasa Agencia inmobiliaria,"Av. las Negras, 33, loc, 04110 Níjar, Almería, España",+34 698 96 17 99,https://nijar1.tecnocasa.es/,4.6,68.0,es,Google reviews: 4.6* / 68,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04110
Piso,"C. la Carrera, 24, 04100 Níjar, Almería, España",+34 687 26 04 17,https://www.facebook.com/alquilerpisosnijar,3.2,5.0,es,Google reviews: 3.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04100
Inmobiliaria Cirsal,"Av. Constitución, 0, 04117 San Isidro de Níjar, Almería, España",+34 950 61 22 92,https://www.inmobiliariacirsal.es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04117
IDP Gestion de Inmuebles (Inmobiliaria del Pueblo),"C. Carril, 9, Local, 04600 Huércal-Overa, Almería, España",+34 654 34 33 43,http://www.inmoidp.com/,4.1,98.0,es,Google reviews: 4.1* / 98,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04600
Inmosabinal,"C. Alcaicería, 26, 1-B, 04720 Aguadulce, Almería, España",+34 950 34 17 00,http://www.inmosabinal.com/,4.1,45.0,es,Google reviews: 4.1* / 45,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04720
REMAX PLAYA,"Avda. Ciudad de Valencia 2 C.C, Supermercados Consum, local 1 bajo (junto, 04621 Vera, Almería, España",+34 950 61 72 14,http://www.remaxplaya.es/,4.4,148.0,es,Google reviews: 4.4* / 148,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04621
CasasEva Rodalquilar S.L.,"C. Sta. Bárbara, 18, 04115 Rodalquilar, Almería, España",+34 618 56 85 20,https://wp.casaseva.eu/,4.3,46.0,es,Google reviews: 4.3* / 46,OPERATIONAL,"('cottage', 'resort_hotel', 'hotel', 'travel_agency', 'real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",04115
Casa La Reja,,+34 669 37 80 60,https://airbnb.com/h/casalareja,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Campillo Olivencia,"Carr. de Almería, 2, 04770 Adra, Almería, España",+34 950 40 29 62,https://www.campillolivencia.com/,3.7,10.0,es,Google reviews: 3.7* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04770
Apartamentos Arraez,"Cjón. de los Alcatraces, 04118 La Isleta, Almería, España",+34 696 63 39 31,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04118
REMAX Indalo Las Negras ,"Centro Comercial Bergantín, C. Cantos Rodados, Local A5, 04116 Las Negras, Almería, España",+34 950 38 56 87,http://www.remaxindalo.es/,4.8,90.0,es,Google reviews: 4.8* / 90,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04116
El Playazo Gestión Inmobiliaria,"C. de Cerro Negro, s/n, 04116 Las Negras, Almería, España",+34 950 38 80 65,http://www.elplayazo.com/,4.1,16.0,es,Google reviews: 4.1* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04116
Inmobiliaria El Cacho,"C. Pintarroja, 1, 04116 Las Negras, Almería, España",+34 654 86 14 97,https://www.inmobiliariaelcacho.es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04116
CABOKEY: INMOBILIARIA + CONSTRUCCION + INTERIORISMO,,+34 654 87 09 87,http://www.cabokey.es/,5.0,84.0,es,Google reviews: 5* / 84,OPERATIONAL,"('real_estate_agency', 'establishment')",
Apartamentos y Casas El Cacho,"C. Bahía de las Negras, s/n, 04116 Las Negras, Almería, España",+34 629 36 37 08,http://www.casaselcacho.es/,4.1,67.0,es,Google reviews: 4.1* / 67,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04116
Casa Paula Las Negras,"C. Eslora, 04116 Las Negras, Almería, España",+34 676 95 87 67,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04116
EGOA Cabo de Gata,,,https://egoacabodegata.com/,5.0,17.0,es,Google reviews: 5* / 17,OPERATIONAL,"('real_estate_agency', 'establishment')",
Casa de la Playa,"C. Bahía de las Negras, 04116 Las Negras, Almería, España",+34 633 73 74 75,https://www.casaplayalasnegras.com/,3.4,11.0,es,Google reviews: 3.4* / 11,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04116
Ferienhaus Andalusien,"C. Trinquete, Nº6, 04116 Las Negras, Almería, España",+49 177 5602736,http://www.ferienhaus-andalusien.de/,3.0,1.0,de,Google reviews: 3* / 1,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04116
AQUITIENESLOQUEBUSCAS.COM,,+34 950 38 69 03,https://www.aquitienesloquebuscas.com/,3.5,2.0,es,Google reviews: 3.5* / 2,OPERATIONAL,"('real_estate_agency', 'establishment')",
Casas Las Negras,,+34 676 19 76 33,https://www.casaslasnegras.com/,,,es,Google reviews: * / None,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'establishment')",
Inmobiliaria Karidemo,"C. Mare Nostrum, 6b, 04149 Agua Amarga, Almería, España",+34 950 13 80 22,http://www.karidemo.com/,4.3,31.0,es,Google reviews: 4.3* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04149
Villa Mi Marino,"C. La Tortola, 24, 04116 Fernán Pérez, Almería, España",+34 637 37 22 17,https://villamimarino.com/,5.0,66.0,es,Google reviews: 5* / 66,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04116
Inmobiliaria Jurídica Gámez Rosales,"Calle Dr. Gregorio Marañón, 04005 Almería, España",+34 950 62 25 55,https://www.gamezrosales.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
New Horizon Villas ,"Calle Guadalquivir 27, 04661 Los Carasoles, Almería, España",+34 636 20 50 70,https://www.newhorizonvillas.com/,4.8,220.0,es,Google reviews: 4.8* / 220,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04661
La Washingtonia,"C. Palangre, 1, 04116 Las Negras, Almería, España",+34 626 13 38 63,https://lawashingtonia.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('cottage', 'travel_agency', 'real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",04116
La Casita del Cabo de Gata,"04149 Agua Amarga, Almería, España",+34 663 97 48 57,,,,es,Google reviews: * / None,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04149
Otherhouse S L,"C. Mare Nostrum, 6, 04149 Agua Amarga, Almería, España",+34 950 13 80 22,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04149
Alquiler de apartamentos Agua Amarga,"Ctra. Carboneras, s/n, 04149 almeria, Almería, España",+34 603 72 93 10,,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04149
SAN JOSE SPAIN,"C. Algaida, 17, 04118 San José, Almería, España",+34 649 04 20 12,http://www.sanjosespain.com/,4.9,25.0,en,Google reviews: 4.9* / 25,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04118
Apto Vistas Mar Mauro gran terraza La Isleta del Moro,"C/ Punta del Esparto, 17, 04118 Níjar, Almería, España",,https://www.isletadelmoro.net/,4.5,15.0,es,Google reviews: 4.5* / 15,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04118
Inmobiliaria Juan J. del Águila M.,"Plaza de Genova, 10, 04118 San José, Almería, España",+34 950 38 02 35,https://www.delaguila.net/,4.8,5.0,es,Google reviews: 4.8* / 5,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04118
Indalmar San Jose,"C. Curry, 5, 04118 San José, Almería, España",+34 651 90 84 70,http://www.indalmarsanjose.com/,4.6,20.0,es,Google reviews: 4.6* / 20,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",04118
Cabo de Gata Inversión,"C. Correo, 1, 04118 San José, Almería, España",+34 608 05 64 77,https://www.cabodegatainversion.com/,4.4,13.0,es,Google reviews: 4.4* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04118
HMS Servicios Inmobiliarios,"C. la Calilla, 16, 04118 San José, Almería, España",+34 950 38 01 46,https://www.hms-spain.es/,4.2,70.0,es,Google reviews: 4.2* / 70,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04118
Apartamentos Manbea,"C. Alborán, 22, 04118 San José, Almería, España",+34 610 68 15 55,http://manbeasanjose.com/,3.8,40.0,en,Google reviews: 3.8* / 40,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04118
El Velero La Jarana,"Residencial El Sotillo, C. Cala Higuera, 04118 San José, Almería, España",+34 627 97 22 50,https://alojamientoselvelero.com/listing/?start_date&end_date&guests=1&adults=1&children=0&infants=0&pets=0&discount_code&id=155804&listing_id=155804,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment')",04118
TurAlmeria,"C. Coto del Pinar, 3, 04117 El Pozo de los Frailes, Almería, España",+34 629 28 93 81,http://www.turalmeria.es/,3.4,8.0,en,Google reviews: 3.4* / 8,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment')",04117
El velero Sotillo 2,"Calle Cala Higuera, Urbanizacion Cortijo el Sotillo, 6-3, C. San Jose, 6, Apartamento E, 04118 San José, Almería, España",+34 627 97 22 50,https://alojamientoselvelero.com/listing/?start_date&end_date&guests=1&adults=1&children=0&infants=0&pets=0&discount_code&id=155800&listing_id=155800,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment')",04118
El velero Sotillo 3,"Calle Cala Higuera, Urbanizacion Cortijo el Sotillo, 6-3, C. San Jose, 6, Apartamento E, 04118 San José, Almería, España",,https://alojamientoselvelero.com/listing/?start_date&end_date&guests=1&adults=1&children=0&infants=0&pets=0&discount_code&id=155801&listing_id=155801,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment')",04118
Casa Hans Live & Enjoy,"C. Ensenada, 1, apartamento 8, 04118 San José, Almería, España",+34 608 13 00 18,https://liveandenjoy.es/,5.0,28.0,es,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'lodging', 'travel_agency', 'point_of_interest', 'establishment')",04118
San José Apartamentos,"C. Cerro Gordo, 04118 San José, Almería, España",+34 629 58 81 33,http://www.sanjoseapartamentos.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04118
Villazul Cabo de Gata,"C. Comercial 'La Molina', Local 2, 04118 San José, Almería, España",+34 950 38 05 63,,3.2,40.0,es,Google reviews: 3.2* / 40,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04118
Relaño de Hoces S.L.,"C. de la Pl., 8, 04118 San José, Almería, España",+34 950 38 00 22,,3.0,1.0,es,Google reviews: 3* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04118
Casa alquiler La Fabriquilla en Cabo de Gata,"Calle Norte, 1, 04150 La Fabriquilla, Cabo de Gata, Almería, España",+34 669 90 84 05,http://casalafabriquilla.com/,4.3,15.0,es,Google reviews: 4.3* / 15,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04150
Alquiler casa Azabara San Jose,"C. de la Bahía, 04118 San José, Almería, España",+34 656 55 46 73,http://www.parquenatural.com/azabara?utm_source=parquenatural&utm_medium=Link,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04118
Alojamientos Rurales Iluminada,"04117 Las, 04117 Presillas Bajas, Almería, España",+34 650 78 78 47,http://parquenatural.com/iluminada?utm_source=parquenatural&utm_medium=Link,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04117
Inmobiliria Spirit Habitat SL,"C. Chillida, 4, Planta 2 Puerta 7, 04740 Roquetas de Mar, Almería, España",+34 673 47 86 23,http://www.spirithabitat.es/,4.1,59.0,es,Google reviews: 4.1* / 59,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04740
ESPACIO BOTAVARA,"C. Coral, 1, 04118 San José, Almería, España",+34 615 39 51 07,https://www.botavarasanjose.es/,3.8,10.0,es,Google reviews: 3.8* / 10,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",04118
Inmobiliaria Mae Capital,,+34 650 76 09 08,https://www.maecapitalinmobiliaria.com/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'establishment')",
MERAKI Homes ,"Carretera Níjar - la Cañada, 151, Local 2, 04120 La Cañada, Almería, España",+34 617 96 90 86,https://www.merakihomes.es/,4.5,65.0,es,Google reviews: 4.5* / 65,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04120
Boho Inmobiliaria Almería,"C. Arcilla, 69, 04230 Huércal de Almería, Almería, España",+34 642 83 02 05,https://www.bohoinmobiliaria.com/,4.9,58.0,es,Google reviews: 4.9* / 58,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04230
BERENGUEL LOPEZ INMOBILIARIA,"Carretera Níjar - la Cañada, 74, 04120 Almería, España",+34 950 10 20 30,http://www.berenguellopez.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04120
Tecnocasa agencia inmobiliaria ( 04120 ),"Carretera Níjar - la Cañada, 99, 04120 Almería, España",+34 722 35 30 20,https://almeria4.tecnocasa.es/,4.1,50.0,en,Google reviews: 4.1* / 50,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04120
Turalmeria Inmobiliaria,"Cam. de la Plata, 28, Local 4, 04131 Retamar, Almería, España",+34 629 28 93 81,http://turalmeria.com/,4.9,33.0,es,Google reviews: 4.9* / 33,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Servicios inmobiliarios Mariyyat,"Av juegos mediterraneos nº4 acceso D 1, bajo A, 04131 Retamar, Almería, España",+34 610 72 60 63,http://www.inmobiliariamariyyat.com/,4.5,14.0,es,Google reviews: 4.5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Tecnocasa agencia inmobiliaria ( 04230 ),"Ctra. Almería, 112, bajo, 04230 Huércal de Almería, Almería, España",+34 850 98 03 26,https://huercaldealmeria1.tecnocasa.es/,4.6,126.0,es,Google reviews: 4.6* / 126,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04230
www.El Toyo.com,"P.º del Toyo, 1, 04131 Retamar, Almería, España",+34 686 51 56 56,http://www.eltoyo.info/,4.7,3.0,es,Google reviews: 4.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Gestión Inmobiliaria La Juaida,"C. Sierra de Telar, 18, 04240 Viator, Almería, España",+34 619 17 70 00,,1.0,2.0,es,Google reviews: 1* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04240
Company Inmobiliaria,"C. Bidasoa, 8, local 2, 04006 Almería, España",+34 950 67 34 89,https://www.companyinmobiliaria.com/,1.5,8.0,es,Google reviews: 1.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
Francisco Javier Hernandez Rodero,"Av. de los Juegos del Mediterráneo, 4, ACCESO D BLOQUE 1 BAJO A, 04131 Retamar, Almería, España",+34 610 72 60 63,https://www.javierhrodero.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Alquiler de apartamentos La Pita del Toyo,"C. de los Juegos de Atenas, 40, 04131 Almería, España",+34 630 36 95 61,https://www.alquilerdeapartamentosenalmeria.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15418630876541463236,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Inmobiliaria Caparrós ,"C. Concordia, 2, 04620 Vera, Almería, España",+34 627 64 65 74,http://www.inmobiliariacaparros.com/,4.8,196.0,es,Google reviews: 4.8* / 196,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04620
Inverfinsa Inmobiliaria,"P.º del Toyo, 04131 Almería, España",+34 642 61 46 33,,2.3,6.0,es,Google reviews: 2.3* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Servicios inmobiliarios Redhome,"C. de los Juegos de Languedoc-Rosellon, 30, 04131 Retamar, Almería, España",+34 666 16 20 16,,4.0,2.0,es,Google reviews: 4* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
ToyoAsesores,"Cam. de la Botica, 11, 04131 Almería, España",+34 607 88 65 88,https://www.facebook.com/toyoasesores,4.6,10.0,en,Google reviews: 4.6* / 10,OPERATIONAL,"('real_estate_agency', 'consultant', 'finance', 'point_of_interest', 'establishment')",04131
Inmobiliaria J.M.,"Vereda de la Luz, 5, 04130 Retamar, Almería, España",+34 950 85 08 81,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04130
El balcón Del Cabo,"Av. Alfredo Goyeneche, 80, Escalera 3, Ático, 04131 Retamar, Almería, España",+34 684 34 78 38,http://www.wwwelbalcondelcabo.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04131
Grupo Vittaria ,,+34 623 70 12 62,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
Inmobiliaria Litoral Almería,"C. Sorbas, 30, 04140 Carboneras, Almería, España",+34 622 34 11 19,https://www.facebook.com/share/15PEk527BH/?mibextid=LQQJ4d,5.0,28.0,es,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmobiliaria en Carboneras y Gestiones Turísticas Alsur,"Av. Garrucha, 22, 04140 Carboneras, Almería, España",+34 619 05 06 08,http://alsurgestion.com/,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Monsul Gestion,"Av. del Mar, 4, 04140 Carboneras, Almería, España",+34 613 00 68 04,http://www.monsul-gestion.es/,4.9,119.0,fr,Google reviews: 4.9* / 119,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
www.inmohouses.com,"Calle Pte., 1, 04140 Carboneras, Almería, España",+34 617 70 35 98,http://www.inmohouses.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmobiliaria Salvador Belmonte,"P.º Marítimo, 83, 04140 Carboneras, Almería, España",+34 650 45 87 82,http://www.salvadorbelmonte.com/,4.3,3.0,es,Google reviews: 4.3* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmobiliaria Sánchez · Oficina de Turismo en Carboneras,"P.º Marítimo, 43, 04140 Carboneras, Almería, España",+34 950 13 09 60,https://www.inmobiliariasanchez.es/,3.8,8.0,es,Google reviews: 3.8* / 8,OPERATIONAL,"('real_estate_agency', 'local_government_office', 'government_office', 'point_of_interest', 'establishment')",04140
ServiTurismo Carboneras,"C. Almería, 10, 04140 Carboneras, Almería, España",+34 600 57 11 05,http://www.serviturismo-carboneras.com/,4.4,14.0,fr,Google reviews: 4.4* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmohouses,"P.º Marítimo, 55, 04140 Carboneras, Almería, España",+34 657 18 02 60,,2.6,5.0,es,Google reviews: 2.6* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Fincas Mesa Roldán,"C. Sorbas, 31, 04140 Carboneras, Almería, España",+34 647 84 85 89,http://www.fincasmesaroldan.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Angeles Muñoz Agente inmobiliario,,+34 635 66 22 22,https://mariolayangeles.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Beticalia Servicios Inmobiliarios,"Ctra. Carboneras, 13, 04149 Agua Amarga, Almería, España",+34 692 55 10 89,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04149
Villa Capital Mountainview,"Bda. la Cueva del Pájaro, 27, 04149 Carboneras, Almería, España",+31 6 13278855,https://www.villamountainview.com/,,,nl,Google reviews: * / None,OPERATIONAL,"('travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment')",04149
"MOJÁCAR ESTATES Limited, S.L.","P.º del Mediterráneo, 8, 04638 Mojácar, Almería, España",+34 950 47 89 35,http://www.mojacarestates.com/,4.4,90.0,es,Google reviews: 4.4* / 90,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment')",04638
REALTORS ALMERÍA.,"P.º del Mediterráneo, 27, 04638 Playa, Almería, España",+34 950 47 86 12,http://www.realtorsalmeria.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04638
Casa Carbonito,"C. Borazo, 2, 04140 Carboneras, Almería, España",+34 650 89 25 24,http://casacarbonito.com/,4.9,19.0,nl,Google reviews: 4.9* / 19,OPERATIONAL,"('resort_hotel', 'real_estate_agency', 'hotel', 'lodging', 'travel_agency', 'point_of_interest', 'establishment')",04140
Construcciones y Reformas P. Montoya S.L.,"C. Pintor Ribera, 8, 04140 Carboneras, Almería, España",+34 950 13 06 79,http://www.construccionesyreformas-pmontoya.com/,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('home_goods_store', 'real_estate_agency', 'general_contractor', 'travel_agency', 'point_of_interest', 'store', 'establishment')",04140
ALSUR Ofitur Carboneras,"Av. Garrucha, 46, 04140 Carboneras, Almería, España",,http://www.alsurgestion.com/,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('tourist_information_center', 'real_estate_agency', 'tour_agency', 'travel_agency', 'point_of_interest', 'store', 'establishment')",04140
Inversiones Valeramor SL ( 04151 ),"C / Cigüeña Negra, Nº 1, 04151 Huércal de Almería, Almería, España",,http://inversionesvaleramor.com/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04151
FOXHOUSE,,+34 950 93 61 33,https://www.foxhouse.pro/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria en Roquetas de Mar TODO CHALET,"Av. Mediterráneo, 37, 04740 Roquetas de Mar, Almería, España",+34 676 63 85 51,http://todochalet.com/,2.5,20.0,es,Google reviews: 2.5* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04740
Casa Contenta Almería,"Baños de la Sierra Alhamilla, 04259 Pechina, Almería, España",+34 611 82 64 52,https://www.casa-contenta.es/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",04259
Hidealsur,,+34 695 12 77 23,https://hidealsur.com/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'establishment')",
Lao Inmobiliaria ,"Av. de 28 de Febrero, 71, 04410 Benahadux, Almería, España",+34 950 04 51 03,http://www.laoinmobiliaria.com/,4.7,162.0,es,Google reviews: 4.7* / 162,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04410
Javier Vandewalle,"domicilio fiscal:, C. Sierra de Gredos, 29, Esc 2 - 2C, 04009 Almería, España",+34 639 12 09 44,http://www.javiervandewalle.com/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04009
ALOJAMIENTO VACACIONAL VELEFIQUE ,"Calle Senés, 5, 04212 Velefique, Almería, España",+34 639 07 34 50,,4.7,3.0,es,Google reviews: 4.7* / 3,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment')",04212
La Mandila Alojamientos,,+34 677 18 68 79,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'establishment')",
Fincas Calatrava,"04200, Almería, España",+34 950 36 93 00,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04200
El Majuelo 2,,+34 648 04 23 80,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'travel_agency', 'establishment')",
