name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
K7 Grupo Inmobiliario MOJÁCAR,"P.º del Mediterráneo, 201, 04638 Vista de los Ángeles-Rumina, Almería, España",+34 950 47 85 55,http://www.k7mojacar.com/,4.2,50.0,es,Google reviews: 4.2* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04638
MEDITERRA Inmobiliaria en Almerimar,"Puerto deportivo, C. Canoa, 19, 04711 Almerimar, Almería, España",+34 950 49 79 60,https://www.facebook.com/Inmobiliariamediterra/,4.8,53.0,es,Google reviews: 4.8* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04711
JEREZ INMOBILIARIA NÍJAR ALMERÍA,"Av. las Negras, 37, 04110 Campohermoso, Almería, España",+34 950 38 53 25,http://www.jerezinmobiliaria.com/,3.8,14.0,es,Google reviews: 3.8* / 14,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'finance', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",04110
Inmobiliaria Martín,"Carr. Iryda, 94, 04110 Campohermoso, Almería, España",+34 670 09 52 48,http://inmomartin.com/,4.9,38.0,es,Google reviews: 4.9* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04110
Balsera Gestión Inmobiliaria SL,"Av. Constitución, 5, 04117 Almería, España",+34 950 36 71 24,https://www.inmobiliariabalsera.es/alquilar-casas-y-chalets-en-almeria,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04117
Spanish Property Choice,"P.º del Mediterráneo, 363, 04638 Mojácar, Almería, España",+34 950 61 53 88,http://www.spanishpropertychoice.com/,4.4,222.0,en,Google reviews: 4.4* / 222,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04638
Inversiones Fernández,"Pl. del Granero, 2, 04100 Níjar, Almería, España",+34 653 82 18 68,http://www.inversionesfernandez.com/,4.5,28.0,es,Google reviews: 4.5* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04100
Tecnocasa Agencia inmobiliaria,"Av. las Negras, 33, loc, 04110 Níjar, Almería, España",+34 698 96 17 99,https://nijar1.tecnocasa.es/,4.6,68.0,es,Google reviews: 4.6* / 68,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04110
Piso,"C. la Carrera, 24, 04100 Níjar, Almería, España",+34 687 26 04 17,https://www.facebook.com/alquilerpisosnijar,3.2,5.0,es,Google reviews: 3.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04100
Inmobiliaria Cirsal,"Av. Constitución, 0, 04117 San Isidro de Níjar, Almería, España",+34 950 61 22 92,https://www.inmobiliariacirsal.es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04117
IDP Gestion de Inmuebles (Inmobiliaria del Pueblo),"C. Carril, 9, Local, 04600 Huércal-Overa, Almería, España",+34 654 34 33 43,http://www.inmoidp.com/,4.1,98.0,es,Google reviews: 4.1* / 98,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04600
Inmosabinal,"C. Alcaicería, 26, 1-B, 04720 Aguadulce, Almería, España",+34 950 34 17 00,http://www.inmosabinal.com/,4.1,45.0,es,Google reviews: 4.1* / 45,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04720
REMAX PLAYA,"Avda. Ciudad de Valencia 2 C.C, Supermercados Consum, local 1 bajo (junto, 04621 Vera, Almería, España",+34 950 61 72 14,http://www.remaxplaya.es/,4.4,148.0,es,Google reviews: 4.4* / 148,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04621
Casa La Reja,,+34 669 37 80 60,https://airbnb.com/h/casalareja,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Campillo Olivencia,"Carr. de Almería, 2, 04770 Adra, Almería, España",+34 950 40 29 62,https://www.campillolivencia.com/,3.7,10.0,es,Google reviews: 3.7* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04770
REMAX Indalo Las Negras ,"Centro Comercial Bergantín, C. Cantos Rodados, Local A5, 04116 Las Negras, Almería, España",+34 950 38 56 87,http://www.remaxindalo.es/,4.8,90.0,es,Google reviews: 4.8* / 90,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04116
El Playazo Gestión Inmobiliaria,"C. de Cerro Negro, s/n, 04116 Las Negras, Almería, España",+34 950 38 80 65,http://www.elplayazo.com/,4.1,16.0,es,Google reviews: 4.1* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04116
Inmobiliaria El Cacho,"C. Pintarroja, 1, 04116 Las Negras, Almería, España",+34 654 86 14 97,https://www.inmobiliariaelcacho.es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04116
CABOKEY: INMOBILIARIA + CONSTRUCCION + INTERIORISMO,,+34 654 87 09 87,http://www.cabokey.es/,5.0,84.0,es,Google reviews: 5* / 84,OPERATIONAL,"('real_estate_agency', 'establishment')",
EGOA Cabo de Gata,,,https://egoacabodegata.com/,5.0,17.0,es,Google reviews: 5* / 17,OPERATIONAL,"('real_estate_agency', 'establishment')",
AQUITIENESLOQUEBUSCAS.COM,,+34 950 38 69 03,https://www.aquitienesloquebuscas.com/,3.5,2.0,es,Google reviews: 3.5* / 2,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Karidemo,"C. Mare Nostrum, 6b, 04149 Agua Amarga, Almería, España",+34 950 13 80 22,http://www.karidemo.com/,4.3,31.0,es,Google reviews: 4.3* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04149
Inmobiliaria Jurídica Gámez Rosales,"Calle Dr. Gregorio Marañón, 04005 Almería, España",+34 950 62 25 55,https://www.gamezrosales.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
New Horizon Villas ,"Calle Guadalquivir 27, 04661 Los Carasoles, Almería, España",+34 636 20 50 70,https://www.newhorizonvillas.com/,4.8,220.0,es,Google reviews: 4.8* / 220,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04661
Otherhouse S L,"C. Mare Nostrum, 6, 04149 Agua Amarga, Almería, España",+34 950 13 80 22,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04149
Inmobiliaria Juan J. del Águila M.,"Plaza de Genova, 10, 04118 San José, Almería, España",+34 950 38 02 35,https://www.delaguila.net/,4.8,5.0,es,Google reviews: 4.8* / 5,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04118
Indalmar San Jose,"C. Curry, 5, 04118 San José, Almería, España",+34 651 90 84 70,http://www.indalmarsanjose.com/,4.6,20.0,es,Google reviews: 4.6* / 20,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",04118
Cabo de Gata Inversión,"C. Correo, 1, 04118 San José, Almería, España",+34 608 05 64 77,https://www.cabodegatainversion.com/,4.4,13.0,es,Google reviews: 4.4* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04118
HMS Servicios Inmobiliarios,"C. la Calilla, 16, 04118 San José, Almería, España",+34 950 38 01 46,https://www.hms-spain.es/,4.2,70.0,es,Google reviews: 4.2* / 70,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04118
Relaño de Hoces S.L.,"C. de la Pl., 8, 04118 San José, Almería, España",+34 950 38 00 22,,3.0,1.0,es,Google reviews: 3* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04118
ESPACIO BOTAVARA,"C. Coral, 1, 04118 San José, Almería, España",+34 615 39 51 07,https://www.botavarasanjose.es/,3.8,10.0,es,Google reviews: 3.8* / 10,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",04118
Inmobiliaria Mae Capital,,+34 650 76 09 08,https://www.maecapitalinmobiliaria.com/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'establishment')",
MERAKI Homes ,"Carretera Níjar - la Cañada, 151, Local 2, 04120 La Cañada, Almería, España",+34 617 96 90 86,https://www.merakihomes.es/,4.5,65.0,es,Google reviews: 4.5* / 65,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04120
BERENGUEL LOPEZ INMOBILIARIA,"Carretera Níjar - la Cañada, 74, 04120 Almería, España",+34 950 10 20 30,http://www.berenguellopez.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04120
Tecnocasa agencia inmobiliaria ( 04120 ),"Carretera Níjar - la Cañada, 99, 04120 Almería, España",+34 722 35 30 20,https://almeria4.tecnocasa.es/,4.1,50.0,en,Google reviews: 4.1* / 50,OPERATIONAL,"('real_estate_agency', 'consultant', 'finance', 'point_of_interest', 'establishment')",04120
Turalmeria Inmobiliaria,"Cam. de la Plata, 28, Local 4, 04131 Retamar, Almería, España",+34 629 28 93 81,http://turalmeria.com/,4.9,33.0,es,Google reviews: 4.9* / 33,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Tecnocasa agencia inmobiliaria ( 04230 ),"Ctra. Almería, 112, bajo, 04230 Huércal de Almería, Almería, España",+34 850 98 03 26,https://huercaldealmeria1.tecnocasa.es/,4.6,126.0,es,Google reviews: 4.6* / 126,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04230
Servicios inmobiliarios Mariyyat,"Av juegos mediterraneos nº4 acceso D 1, bajo A, 04131 Retamar, Almería, España",+34 610 72 60 63,http://www.inmobiliariamariyyat.com/,4.5,14.0,es,Google reviews: 4.5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Inmobiliaria Caparrós ,"C. Concordia, 2, 04620 Vera, Almería, España",+34 627 64 65 74,http://www.inmobiliariacaparros.com/,4.8,196.0,es,Google reviews: 4.8* / 196,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04620
Company Inmobiliaria,"C. Bidasoa, 8, local 2, 04006 Almería, España",+34 950 67 34 89,https://www.companyinmobiliaria.com/,1.5,8.0,es,Google reviews: 1.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
www.El Toyo.com,"P.º del Toyo, 1, 04131 Retamar, Almería, España",+34 686 51 56 56,http://www.eltoyo.info/,4.7,3.0,es,Google reviews: 4.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Francisco Javier Hernandez Rodero,"Av. de los Juegos del Mediterráneo, 4, ACCESO D BLOQUE 1 BAJO A, 04131 Retamar, Almería, España",+34 610 72 60 63,https://www.javierhrodero.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Gestión Inmobiliaria La Juaida,"C. Sierra de Telar, 18, 04240 Viator, Almería, España",+34 619 17 70 00,,1.0,2.0,es,Google reviews: 1* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04240
Inverfinsa Inmobiliaria,"P.º del Toyo, 04131 Almería, España",+34 642 61 46 33,,2.3,6.0,es,Google reviews: 2.3* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Servicios inmobiliarios Redhome,"C. de los Juegos de Languedoc-Rosellon, 30, 04131 Retamar, Almería, España",+34 666 16 20 16,,4.0,2.0,es,Google reviews: 4* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
Inmobiliaria J.M.,"Vereda de la Luz, 5, 04130 Retamar, Almería, España",+34 950 85 08 81,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04130
Inmobiliaria Litoral Almería,"C. Sorbas, 30, 04140 Carboneras, Almería, España",+34 622 34 11 19,https://www.facebook.com/share/15PEk527BH/?mibextid=LQQJ4d,5.0,28.0,es,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmobiliaria en Carboneras y Gestiones Turísticas Alsur,"Av. Garrucha, 22, 04140 Carboneras, Almería, España",+34 619 05 06 08,http://alsurgestion.com/,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Monsul Gestion,"Av. del Mar, 4, 04140 Carboneras, Almería, España",+34 613 00 68 04,http://www.monsul-gestion.es/,4.9,119.0,fr,Google reviews: 4.9* / 119,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
www.inmohouses.com,"Calle Pte., 1, 04140 Carboneras, Almería, España",+34 617 70 35 98,http://www.inmohouses.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmobiliaria Salvador Belmonte,"P.º Marítimo, 83, 04140 Carboneras, Almería, España",+34 650 45 87 82,http://www.salvadorbelmonte.com/,4.3,3.0,es,Google reviews: 4.3* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmobiliaria Sánchez · Oficina de Turismo en Carboneras,"P.º Marítimo, 43, 04140 Carboneras, Almería, España",+34 950 13 09 60,https://www.inmobiliariasanchez.es/,3.8,8.0,es,Google reviews: 3.8* / 8,OPERATIONAL,"('real_estate_agency', 'local_government_office', 'government_office', 'point_of_interest', 'establishment')",04140
ServiTurismo Carboneras,"C. Almería, 10, 04140 Carboneras, Almería, España",+34 600 57 11 05,http://www.serviturismo-carboneras.com/,4.4,14.0,fr,Google reviews: 4.4* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmohouses,"P.º Marítimo, 55, 04140 Carboneras, Almería, España",+34 657 18 02 60,,2.6,5.0,es,Google reviews: 2.6* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Fincas Mesa Roldán,"C. Sorbas, 31, 04140 Carboneras, Almería, España",+34 647 84 85 89,http://www.fincasmesaroldan.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Angeles Muñoz Agente inmobiliario,,+34 635 66 22 22,https://mariolayangeles.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inversiones Valeramor SL ( 04151 ),"C / Cigüeña Negra, Nº 1, 04151 Huércal de Almería, Almería, España",,http://inversionesvaleramor.com/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04151
FOXHOUSE,,+34 950 93 61 33,https://www.foxhouse.pro/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliria Spirit Habitat SL,"C. Chillida, 4, Planta 2 Puerta 7, 04740 Roquetas de Mar, Almería, España",+34 673 47 86 23,http://www.spirithabitat.es/,4.1,59.0,es,Google reviews: 4.1* / 59,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04740
Inmobiliaria en Roquetas de Mar TODO CHALET,"Av. Mediterráneo, 37, 04740 Roquetas de Mar, Almería, España",+34 676 63 85 51,http://todochalet.com/,2.5,20.0,es,Google reviews: 2.5* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04740
Hidealsur,,+34 695 12 77 23,https://hidealsur.com/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'establishment')",
Lao Inmobiliaria ,"Av. de 28 de Febrero, 71, 04410 Benahadux, Almería, España",+34 950 04 51 03,http://www.laoinmobiliaria.com/,4.7,162.0,es,Google reviews: 4.7* / 162,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04410
Casa Contenta Almería,"Baños de la Sierra Alhamilla, 04259 Pechina, Almería, España",+34 611 82 64 52,https://www.casa-contenta.es/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",04259
Alejandro Cabrera Servicios Inmobiliarios,,+34 950 79 21 36,https://www.pisos.com/inmobiliaria-alejandro_cabrera_servicios_inmobiliarios/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'establishment')",
María Sánchez ,"Ctra. Almería, 04230 Huércal de Almería, Almería, España",+34 697 93 46 82,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04230
Javier Vandewalle,"domicilio fiscal:, C. Sierra de Gredos, 29, Esc 2 - 2C, 04009 Almería, España",+34 639 12 09 44,http://www.javiervandewalle.com/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04009
Fincas Calatrava,"04200, Almería, España",+34 950 36 93 00,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04200
Soluciones Inmobiliarias TRIAL 3 S.L.,,+34 955 27 56 01,http://trial3.es/,4.1,96.0,es,Google reviews: 4.1* / 96,OPERATIONAL,"('real_estate_agency', 'establishment')",
Cortijos Almeria,"C. Europa, 12, 04270 Sorbas, Almería, España",+34 650 59 07 50,http://www.cortijosalmeria.com/,4.6,25.0,es,Google reviews: 4.6* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04270
Inmobiliaria Indalofincas,"C. Méndez Núñez, 22, 04001 Almería, España",+34 660 76 43 22,https://www.indalofincas.com/,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Century 21 Aurum,"C/ Dársena de la Batea, 32, 04711 Almerimar, Almería, España",+34 606 12 20 87,http://aurum.century21.es/,4.8,146.0,es,Google reviews: 4.8* / 146,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04711
Casas Almeria Inmobiliaria,"C. Carretera, 118, bj, 04600 Huércal-Overa, Almería, España",+34 950 13 44 34,http://www.casasalmeria.com/,5.0,32.0,es,Google reviews: 5* / 32,OPERATIONAL,"('real_estate_agency', 'lawyer', 'consultant', 'point_of_interest', 'establishment')",04600
Residencial Los Pinos (Inalgra SL),"C. Arcilla, 3, 04230 Huércal de Almería, Almería, España",+34 950 30 19 92,https://www.lospinoshuercal.com/,4.3,9.0,es,Google reviews: 4.3* / 9,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",04230
Elite Bienes de Patrimonio S.L,"Av. Guillermo Reyna, 33, local b, 04600 Huércal-Overa, Almería, España",+34 633 07 78 37,https://www.inmobiliariaelite.es/,4.6,11.0,es,Google reviews: 4.6* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04600
Inmobiliaria Ballesta,"C. Mercado, Edificio Mirador, bajo 1, 04600 Huércal-Overa, Almería, España",+34 950 61 61 69,http://www.inmobiliariaballesta.com/,4.0,42.0,es,Google reviews: 4* / 42,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04600
Xena Grupo Inmobiliario,"C. Blanquita, 04230 Huércal de Almería, Almería, España",+34 950 03 53 17,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04230
Voss Homes Estate Agents Huercal,"Ctra. Estación, 155, 04600 Huércal-Overa, Almería, España",+34 950 61 68 27,http://vosshomesspain.com/,4.6,160.0,es,Google reviews: 4.6* / 160,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04600
MBO Consultores,"C. Júpiter, 21, 04230 Huércal de Almería, Almería, España",+34 662 07 32 28,https://mbo-consultores.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04230
Emi Almería Inmobiliaria,,+34 672 11 30 07,https://emiinmobiliariaalmeria.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
ALMERAYA GRUPO INMOBILIARIO,,+34 614 47 18 96,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Nueva Ilusion,"Av. de Vilches, 14, 04008 Almería, España",+34 654 62 09 14,,1.3,10.0,es,Google reviews: 1.3* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
Inmobiliaria Viator,"C. Real, 1, 04240 Viator, Almería, España",+34 633 28 48 49,,4.5,4.0,es,Google reviews: 4.5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04240
GRUPO DIZU,"Plaza Mayor, 21, 04600 Huércal-Overa, Almería, España",+34 670 88 88 03,,3.7,7.0,es,Google reviews: 3.7* / 7,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",04600
Vandewalle Servicios Inmobiliarios,,+34 639 12 09 44,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",
Tecnocasa agencia inmobiliaria ( 04410 ),"Av. de 28 de Febrero, 79, local, 04410 Benahadux, Almería, España",+34 633 46 74 91,https://benahadux1.tecnocasa.es/,4.6,43.0,es,Google reviews: 4.6* / 43,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04410
"Pechina Residencial, S.L.","Av. blas Infante, 2, 04250 Pechina, Almería, España",+34 950 31 76 00,http://www.zoi.es/,3.6,7.0,es,Google reviews: 3.6* / 7,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",04250
Surpiso,"Cam. Carretero, 19, 04250 Pechina, Almería, España",+34 950 31 77 59,http://surpiso.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04250
"Atalaya de Viator, S.L.","Av. blas Infante, 2, 04250 Pechina, Almería, España",+34 950 31 76 00,http://www.zoi.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",04250
"Gestión Urcitana, S.L.","Av. blas Infante, 2, 04250 Pechina, Almería, España",+34 950 31 76 00,http://www.zoi.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",04250
G&G Asesoria Integral Inmobiliaria,"C. Inglés, 04008 Almería, España",+34 950 28 00 46,,4.7,3.0,es,Google reviews: 4.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
Love Shack Properties,"Avenida América, 3, 04289 La Huelga, Almería, España",+34 672 20 47 47,http://spanishloveshackproperties.com/,4.5,2.0,es,Google reviews: 4.5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04289
Casa y Campo-the home finders,"Plaza de la Constitución, 04271 Lubrín, Almería, España",+34 678 58 70 07,http://www.casaycampo.co.uk/,4.7,51.0,en,Google reviews: 4.7* / 51,OPERATIONAL,"('real_estate_agency', 'consultant', 'finance', 'point_of_interest', 'establishment')",04271
ASSETIA REAL ESTATE,"Avenida de Villaricos, 4 C.C, La Esquina de Puerto Rey, Bajo, 04621 Vera, Almería, España",+34 950 61 74 47,http://www.assetia.es/,4.4,50.0,es,Google reviews: 4.4* / 50,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",04621
Airbnb Casa de Arte,"C. Almeria, 21, 04271 Lubrín, Almería, España",+31 6 50455055,https://www.smartbyart.eu/,,,nl,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04271
Inmobiliaria Mar Del Sur,,+34 643 24 87 13,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'establishment')",
GI SERVICIOS,,+34 657 69 99 61,http://www.giservicios.es/,5.0,52.0,es,Google reviews: 5* / 52,OPERATIONAL,"('real_estate_agency', 'establishment')",
Next Stop Almeria,"Carretera N-340a, km 520, 04280 Los Gallardos, Almería, España",+34 950 61 75 18,http://www.nextstopalmeria.com/,4.6,50.0,es,Google reviews: 4.6* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04280
Antas Properties,"C. Federico Garcia Lorca, 4, 04628 Antas, Almería, España",+34 637 74 49 84,https://antasproperties.com/,5.0,33.0,es,Google reviews: 5* / 33,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04628
OLIVE PROPERTIES,"C. Llanos, 6, 04288 Bédar, Almería, España",+34 687 93 84 66,http://olivehouse-es.com/,4.9,55.0,es,Google reviews: 4.9* / 55,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04288
Dream Homes Almeria,"Av. Almanzora, 3, 04660 Arboleas, Almería, España",+34 697 87 57 17,https://dreamhomesalmeria.com/,4.6,57.0,es,Google reviews: 4.6* / 57,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04660
El Pinar de Bedar,"Pº El Pinar de Bedar, 1, 04280 Bédar, Almería, España",+34 950 46 05 45,https://www.booking.com/hotel/es/urbanizacion-serena-el-pinar-de-bedar.en-gb.html?aid=2127365,4.7,11.0,es,Google reviews: 4.7* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04280
DHOMESOLUTIONS,"C. Antonio Machado, 10, 04867 Macael, Almería, España",+34 623 72 59 43,https://dhomesolutions.es/,4.9,31.0,es,Google reviews: 4.9* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04867
VIP Almeria Inmobiliaria ,"P.º del Mediterráneo, 22A, and 22 B, 04638 Playa, Almería, España",+34 950 47 25 24,https://www.vipalmeria.com/,4.3,29.0,en,Google reviews: 4.3* / 29,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",04638
4 Walls Almeria,"P.º de Andalucia, 24, 04280 Los Gallardos, Almería, España",+34 950 46 91 73,http://4wallsalmeria.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04280
Santiburi Properties Cabrera,"Cortijo Cabrera, 04639 Turre, Almería, España",+34 647 90 14 78,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04639
Vida Cabrera,"437J+GM El Cortijo Cabrera, 12, 04639 Turre, Almería, España",+34 699 27 17 09,http://vidacabrera.com/,4.7,14.0,en,Google reviews: 4.7* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04639
Domo Estate Agency,"Av. de Almeria, 15, 04639 Turre, Almería, España",+34 722 44 82 52,https://www.domoestateagency.com/,5.0,61.0,es,Google reviews: 5* / 61,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04639
Inmobiliaria ( 04639 ),"04639 Turre, Almería, España",+34 950 61 87 18,,4.0,1.0,es,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04639
Linnitt Properties,"Av. de Almeria, 56, 04639 Turre, Almería, España",+34 950 47 90 54,http://www.linnittproperties.com/,4.7,22.0,es,Google reviews: 4.7* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04639
Inversiones Valeramor SL ( 04006 ),"C. Jardín de Medina, 1, 04006 Almería, España",,http://inversionesvaleramor.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
